target_id	length	eff_length	est_counts	tpm
b0131	381	164.221	239	61.3175
b0132	903	668.137	124	7.81938
b0133	852	617.203	1510	103.078
b0134	795	560.379	1058	79.5463
b0135	1239	1004.14	35	1.46856
b0136	597	364.256	2	0.231334
b0137	606	373.146	0	0
b0138	570	337.674	4	0.499089
b0139	2598	2363.14	17	0.303093
b0140	741	506.647	6	0.498956
b0141	585	352.292	2	0.239191
b0142	480	252.388	90	15.0241
b0143	1398	1163.14	1524	55.204
b0144	927	692.137	234	14.2443
b0145	456	230.439	3638	665.154
b0146	705	470.942	951	85.0803
b0147	531	300.104	90	12.6354
b0148	2430	2195.14	655	12.5718
b0149	2535	2300.14	1643	30.0954
b0149_1	2400	2165.14	0.000508585	9.89679e-06
b0150	2244	2009.14	3326	69.7476
b0151	798	563.379	391	29.241
b0152	891	656.203	265	17.0147
b0153	1983	1748.14	512	12.3399
b0154	1281	1046.14	2137	86.0661
b4765	48	13	6	19.4457
b0155	1422	1187.14	809	28.712
b4728	66	23	4	7.32738
b0156	345	134.346	464	145.515
b0157	624	390.8	128	13.7998
b0158	801	566.379	260	19.3412
b0159	699	465.083	1738	157.448
b0160	1518	1283.14	373	12.2476
b0161	1425	1190.14	1457	51.5797
b0162	1158	923.137	104	4.74661
b0163	387	169.221	1352	336.618
b0164	813	578.322	111	8.08667
b0166	825	590.264	4310	307.643
b0167	2673	2438.14	960	16.5894
b0168	795	560.379	2735	205.632
b0169	726	491.845	22850	1957.38
b0170	852	617.203	11038	753.492
b0171	726	491.845	1833	157.018
b0172	558	326.008	4238	547.708
b0173	1197	962.137	766	33.5435
b0174	762	527.597	2028	161.951
b0175	858	623.203	1247	84.305
b0176	1353	1118.14	3547	133.654
b0177	2433	2198.14	15541	297.879
b0178	486	257.792	4973	812.767
b0179	1026	791.137	5883	313.302
b0180	456	230.439	2281	417.047
b0181	789	554.379	2977	226.25
b0182	1149	914.137	1208	55.6765
b0183	597	364.256	462	53.4382
b0184	3483	3248.14	4693	60.8741
b0185	960	725.137	2536	147.348
b0186	2142	1907.14	1271	28.0789
b0187	390	171.875	217	53.1941
b0188	1299	1064.14	310	12.2738
b0189	255	69.2937	260	158.087
b4406	201	40.1301	299	313.919
b0190	546	314.329	240	32.1694
b0191	423	200.926	190	39.8414
b0192	711	476.942	613	54.1516
b0193	825	590.264	151	10.7782
b0194	1719	1484.14	4509	128.004
b0195	708	473.942	395	35.1146
b0196	405	184.887	709	161.568
b0197	816	581.322	5120	371.082
b0198	654	420.432	307	30.7651
b0199	1032	797.137	100	5.28547
b0200	576	343.538	843	103.388
b0201	1542	1307.14	1222.16	39.3934
b0202	77	12.375	92.6667	315.497
b0203	76	11.375	43.3333	160.504
b0204	2904	2669.14	2087.93	32.9581
b0205	120	14.9406	1839.71	5187.96
b0206	77	12.375	102	347.273
b0207	804	569.379	140	10.3596
b0208	915	680.137	116	7.18585
b0209	801	566.379	858	63.8258
b0210	624	390.8	302	32.5588
b0211	1359	1124.14	3932	147.371
b0212	756	521.597	576	46.5269
b0213	723	488.894	253	21.8033
b0214	468	241.446	313	54.6186
b0215	732	497.647	352	29.8014
b0216	77	12.375	102	347.273
b0217	786	551.435	16	1.22248
b4586	480	252.388	2	0.33387
b0219	771	536.544	321	25.2067
b0220	474	246.846	832	142.008
b0221	2445	2210.14	286	5.45209
b0222	579	346.538	816	99.2101
b0223	768	533.544	573	45.2482
b0224	741	506.647	1539	127.982
b0225	279	85.2434	320	158.163
b0226	261	73.2576	561	322.646
b0227	750	515.597	27	2.20633
b0228	498	268.938	27	4.22987
b0231	1056	821.137	666	34.1724
b0232	294	95.815	127	55.8453
b0233	399	179.678	86	20.166
b0234	453	227.652	77	14.2507
b0237	1458	1223.14	3880	133.651
b0238	459	233.201	101	18.2477
b0239	1245	1010.14	540	22.5232
b0240	402	182.275	505	116.729
b4710	504	274.469	58.9034	9.04196
b4709	276	83.2797	34.4601	17.4339
b0241	1056	821.137	38	1.94977
b0242	1104	869.137	874	42.3682
b0243	1254	1019.14	1281	52.9582
b0244	76	11.375	24	88.8948
b0245	342	131.809	51	16.302
b0246	318	113.51	13	4.82532
b4504	222	50.1948	4	3.35751
b0247	477	249.542	21	3.54562
b0248	459	233.201	61	11.0209
b0249	240	60.1773	42	29.4058
b0250	468	241.446	211	36.8195
b0251	444	219.414	22	4.22449
b0252	822	587.264	37	2.65451
b0253	864	629.203	187	12.5218
b0254	894	659.203	71	4.53791
b4587	690	456.128	245.576	22.6838
b0256	1152	917.137	438.776	20.157
b0258	1146	911.137	227	10.4968
b0259	981	746.137	408.04	23.0409
b0260	1404	1169.14	57	2.05412
b0261	933	698.137	119	7.18162
b0262	1047	812.137	33	1.71199
b0264	504	274.469	23.2934	3.57565
b0265	276	83.2797	18.9972	9.61094
b0266	351	139.099	100	30.2896
b0267	1155	920.137	9	0.412104
b0268	909	674.137	10	0.624983
b0269	1968	1733.14	39	0.948087
b0270	1383	1148.14	20	0.733927
b0271	1611	1376.14	83	2.54116
b0272	759	524.597	195	15.6612
b0273	1005	770.137	808.309	44.2207
b4766	96	9.33846	1	4.51171
b4688	129	16.3296	3.84418	9.91848
b0274	504	274.469	23.2934	3.57565
b0275	276	83.2797	18.9972	9.61094
b0276	732	497.647	142	12.0222
b0277	627	393.722	52	5.56455
b0278	699	465.083	42	3.80483
b0279	855	620.203	18	1.2228
b4729	225	51.8729	10	8.12224
b0280	441	216.73	353	68.6233
b0281	1401	1166.14	575	20.7747
b0282	411	190.117	55	12.1887
b0283	957	722.137	132	7.70142
b0284	2199	1964.14	347	7.44345
b0285	957	722.137	111	6.47619
b0286	690	456.128	87	8.03616
b0287	615	381.917	288	31.7716
b0288	330	122.687	20	6.8683
b0289	711	476.942	56	4.94696
b0290	1644	1409.14	156	4.66431
b0291	2526	2291.14	71	1.30564
b0292	669	435.262	6	0.580787
b0293	588	355.292	87	10.3169
b0294	591	358.256	7	0.82323
b0295	228	53.4385	22	17.3454
b4506	141	18.831	6	13.4244
b0296	264	75.132	6	3.36467
b4671	102	10.8095	0	0
b0298	300	100.015	35.6	14.9968
b0299	867	632.203	70.8	4.71838
b0301	594	361.256	19	2.21592
b0303	237	58.2923	6	4.33667
b0304	1326	1091.14	134	5.17418
b0305	855	620.203	3	0.2038
b0306	720	485.894	9	0.7804
b0307	1428	1193.14	87	3.07217
b0308	696	462.083	32	2.91774
b0310	669	435.262	13	1.25837
b0311	1671	1436.14	401	11.7643
b0312	1473	1238.14	445	15.1429
b0313	588	355.292	171	20.2781
b0314	2034	1799.14	427	9.99954
b4730	75	13.8333	2	6.09143
b0315	1089	854.137	51	2.5157
b0316	933	698.137	83	5.00903
b0317	498	268.938	2	0.313324
b0318	606	373.146	40	4.51646
b0319	864	629.203	6	0.401769
b0320	1548	1313.14	16	0.513365
b0321	1419	1184.14	38	1.35207
b0322	321	115.797	356	129.53
b0323	951	716.137	21	1.23549
b0324	1383	1148.14	151	5.54115
b0325	1050	815.137	3087	159.559
b0326	816	581.322	18	1.30458
b0327	246	63.6581	4	2.64742
b0328	672	438.218	10	0.961449
b0329	276	83.2797	992	501.867
b0330	1587	1352.14	150	4.67398
b0331	891	656.203	11	0.70627
b0333	1170	935.137	10	0.450548
b0334	1452	1217.14	9	0.311544
b0335	1887	1652.14	36	0.918064
b0336	1260	1025.14	381	15.6588
b0337	1284	1049.14	885	35.5408
b0338	900	665.137	65	4.11736
b0339	660	426.305	18	1.77897
b0340	471	244.148	26	4.4868
b0341	1155	920.137	27	1.23631
b0342	612	379.07	2	0.222294
b0343	1254	1019.14	8	0.33073
b0344	3075	2840.14	59	0.875244
b0345	1083	848.137	261	12.9655
b0346	834	599.264	162	11.3897
b0347	1665	1430.14	11	0.324064
b0348	945	710.137	13	0.77129
b0349	867	632.203	30	1.99931
b0350	810	575.322	14	1.02526
b0351	951	716.137	33	1.94149
b0352	1014	779.137	52	2.81194
b0353	1212	977.137	34	1.46602
b0354	540	308.643	197	26.8922
b0355	834	599.264	871	61.2374
b0356	1110	875.137	3097	149.101
b0357	276	83.2797	528	267.123
b0358	774	539.544	19	1.48369
b4579	699	465.083	4	0.362365
b0360	366	151.558	72.4598	20.1435
b0361	906	671.137	102.04	6.40585
b0363	1197	962.137	17	0.744438
b4731	120	14.9406	0	0
b0364	558	326.008	2	0.258475
b0365	963	728.137	25	1.44658
b0366	768	533.544	14	1.10554
b0367	828	593.264	7	0.497126
b0368	852	617.203	56	3.82275
b0369	975	740.137	727	41.3846
b4580	2907	2672.14	147	2.31779
b4767	57	14	0	0
b0372	867	632.203	70.8	4.71838
b0373	300	100.015	35.6	14.9968
b0375	624	390.8	11	1.18592
b0376	1158	923.137	117	5.33994
b0377	1221	986.137	218	9.31399
b0378	1095	860.137	306	14.9889
b0379	309	106.734	26	10.2633
b0380	213	45.7731	56	51.5459
b0381	1095	860.137	541	26.5
b0382	261	73.2576	50	28.7563
b0383	1416	1181.14	136	4.85126
b0384	321	115.797	252	91.6896
b0385	1116	881.137	98	4.68596
b0386	810	575.322	584	42.7679
b0387	459	233.201	473	85.457
b0388	525	294.434	1372	196.328
b0389	192	36.1209	1189	1386.88
b0390	678	444.174	991	94.002
b0391	285	89.4355	875	412.206
b4732	84	11.5625	5	18.2194
b0393	912	677.137	372	23.1464
b0394	909	674.137	303	18.937
b0396	1185	950.137	183	8.11486
b0397	3147	2912.14	459	6.64075
b0398	1203	968.137	213	9.26956
b0399	690	456.128	133	12.2852
b0400	1296	1061.14	134	5.32047
b0401	1320	1085.14	2222	86.2732
b0402	1374	1139.14	470	17.3835
b0403	1815	1580.14	274	7.30587
b0404	582	349.468	180	21.7011
b0405	1071	836.137	564	28.4196
b0406	1128	893.137	2065	97.4133
b0407	333	124.906	1742	587.6
b0408	1848	1613.14	4860	126.935
b0409	972	737.137	2406	137.519
b0410	348	136.59	235	72.4881
b0411	885	650.203	1641	106.335
b0412	540	308.643	61	8.32702
b0413	450	224.979	411	76.9692
b0414	1104	869.137	1126	54.5841
b0415	471	244.148	1358	234.349
b0416	420	198.28	1989	422.641
b0417	978	743.137	431	24.4357
b0418	519	288.699	663	96.7574
b0419	975	740.137	2168	123.414
b0420	1863	1628.14	2228	57.6555
b0421	900	665.137	903	57.1996
b0422	243	61.9727	199	135.291
b0423	1449	1214.14	1161	40.2885
b0424	591	358.256	275	32.3412
b0425	912	677.137	380	23.6441
b0426	492	263.263	1001	160.199
b0427	1365	1130.14	218	8.12722
b0428	891	656.203	4353	279.49
b0429	330	122.687	1478	507.567
b0430	615	381.917	2361	260.461
b0431	1992	1757.14	12328	295.599
b0432	948	713.137	8877	524.457
b0433	1476	1241.14	470	15.9549
b0434	579	346.538	508	61.7631
b0435	318	113.51	3528	1309.52
b0436	1299	1064.14	15511	614.128
b0437	624	390.8	4993	538.299
b0438	1275	1040.14	11249	455.659
b0439	2355	2120.14	6738	133.901
b0440	273	81.3368	4196	2173.53
b0441	1872	1637.14	3143	80.8864
b0442	372	156.518	61	16.4203
b0443	399	179.678	155	36.3457
b0444	696	462.083	221	20.1507
b0445	1701	1466.14	51	1.46559
b0446	819	584.264	137	9.87934
b0447	459	233.201	89	16.0797
b0448	1773	1538.14	254	6.95753
b0449	1782	1547.14	253	6.88982
b0450	339	129.444	23	7.48624
b0451	1287	1052.14	139	5.5662
b0452	861	626.203	412	27.7203
b0453	573	340.606	3094	382.722
b0454	390	171.875	143	35.0542
b0456	354	141.477	162	48.2444
b0457	1551	1316.14	234	7.49085
b0458	471	244.148	154	26.5756
b0459	552	320.138	372	48.9578
b0460	219	48.6875	1155	999.495
b0461	375	159.022	1408	373.046
b0462	3150	2915.14	10624	153.548
b0463	1194	959.137	5119	224.864
b0464	648	414.516	648	65.8643
b0465	3363	3128.14	1215	16.3647
b0466	162	24.7953	45	76.4644
b0467	528	297.285	128	18.1407
b0468	378	161.537	395	103.025
b0469	552	320.138	766	100.811
b0470	1932	1697.14	2311	57.3719
b0470_1	1296	1061.14	0	0
b0471	330	122.687	1023	351.313
b0472	606	373.146	1171	132.219
b0473	1875	1640.14	1485	38.1472
b0474	645	411.599	2440	249.765
b0475	963	728.137	197	11.3991
b0476	960	725.137	36	2.0917
b0477	1305	1070.14	592	23.3077
b0478	1677	1442.14	2275	66.4647
b0479	1221	986.137	122	5.21241
b0480	1653	1418.14	898	26.6793
b0481	480	252.388	188	31.3837
b0482	795	560.379	449	33.7583
b0483	342	131.809	531	169.732
b0484	2505	2270.14	7433.89	137.969
b0484_1	213	45.7731	1151.11	1059.55
b0485	933	698.137	645	38.9256
b0486	1293	1058.14	356	14.175
b0487	408	187.455	207	46.5254
b0488	459	233.201	136	24.5712
b0489	918	683.137	366	22.573
b0490	678	444.174	109	10.3393
b0491	780	545.489	79	6.10179
b0492	855	620.203	1146	77.8515
b0493	810	575.322	621	45.4775
b0494	627	393.722	324	34.6715
b0495	687	453.174	138	12.8301
b0496	2415	2180.14	545	10.5324
b0497	4281	4046.14	284.868	2.96633
b0498	369	154.024	82	22.4306
b0502	372	156.518	53	14.2669
b0503	1095	860.137	80	3.91867
b0504	927	692.137	3	0.182619
b0505	483	255.027	5	0.82604
b0506	816	581.322	1005	72.8393
b0507	1782	1547.14	54	1.47056
b0508	777	542.544	4	0.310629
b0509	879	644.203	17	1.11184
b0511	1455	1220.14	2	0.0690618
b0512	1362	1127.14	12	0.44856
b0513	1302	1067.14	67	2.64528
b0514	1146	911.137	90	4.16174
b0515	786	551.435	83	6.34162
b0516	1236	1001.14	48	2.02006
b0517	1050	815.137	6	0.310125
b0518	1668	1433.14	0	0
b4572	1260	1025.14	17	0.698688
b0520	816	581.322	9	0.652292
b0521	894	659.203	100	6.39142
b0522	1068	833.137	997	50.4191
b0523	510	280.159	416	62.5611
b0524	723	488.894	357	30.7659
b0525	495	266.129	3110	492.363
b0526	1386	1151.14	653	23.9003
b0527	522	291.582	44	6.35782
b0528	213	45.7731	103	94.8077
b0529	867	632.203	1326	88.3697
b0530	543	311.518	16	2.16398
b0531	693	459.083	2	0.183551
b0532	2604	2369.14	12	0.213406
b0533	984	749.137	0	0
b0534	516	285.786	2	0.294853
b0535	633	399.722	11	1.15945
b0536	77	12.375	2	6.80928
b0537	1164	929.137	454	20.587
b0542	306	104.32	26	10.5008
b0540	300	100.015	35.6	14.9968
b0541	867	632.203	70.8	4.71838
b0543	333	124.906	40	13.4925
b4733	150	21.1303	0	0
b0544	1527	1292.14	11	0.358674
b0545	552	320.138	34	4.47464
b0546	798	563.379	81	6.0576
b4588	102	10.8095	0	0
b0547	456	230.439	1	0.182835
b0548	171	27.7719	0	0
b0549	291	93.611	0	0
b0550	363	149.051	5	1.41336
b4509	141	18.831	0	0
b0551	384	166.671	7	1.76952
b0553	1098	863.137	349	17.0358
b0552	981	746.137	408.04	23.0409
b0554	216	47.2544	18	16.049
b0555	498	268.938	17	2.66325
b0556	462	235.96	18.5418	3.31078
b4510	183	32.3464	0.951747	1.23969
b0557	294	95.815	17	7.47535
b0558	411	190.117	5	1.10807
b0559	207	42.9998	7	6.8588
b4589	195	37.3136	4	4.51657
b0560	546	314.329	8.21843	1.10159
b0561	564	331.876	14.487	1.83916
b0563	186	33.5472	5	6.27958
b0564	750	515.597	30	2.45148
b0565	954	719.137	4486	262.823
b0566	762	527.597	14	1.118
b0567	891	656.203	31	1.9904
b0568	2973	2738.14	157	2.4158
b0569	2238	2003.14	459	9.65425
b0570	1443	1208.14	2540	88.5796
b0571	684	450.174	2320	217.132
b0572	1374	1139.14	14687	543.217
b0573	333	124.906	10591	3572.49
b0574	1224	989.137	16276	693.278
b0575	3144	2909.14	17368	251.537
b0576	1377	1142.14	2282	84.1809
b0577	1248	1013.14	219	9.10736
b0578	654	420.432	489	49.0038
b0579	369	154.024	106	28.9956
b0580	249	65.7211	79	50.6452
b0581	1119	884.137	1024	48.7974
b4415	153	21.9267	3	5.76453
b0582	1113	878.137	372.667	17.8803
b0583	621	387.917	145	15.7487
b0584	2241	2006.14	1151	24.173
b0585	1203	968.137	202	8.79085
b4511	219	48.6875	26	22.4995
b0586	3882	3647.14	1686	19.477
b0587	1134	899.137	19	0.890316
b0588	816	581.322	238	17.2495
b0589	993	758.137	147	8.16932
b0590	1005	770.137	316	17.2876
b0591	1251	1016.14	279	11.5683
b0592	957	722.137	370	21.5873
b0593	1176	941.137	480	21.4884
b0594	1611	1376.14	675	20.6661
b0595	858	623.203	365	24.6763
b0596	747	512.597	344	28.2748
b0597	414	192.816	226	49.3836
b0598	2106	1871.14	791	17.811
b4512	198	38.6279	58	63.262
b0599	1089	854.137	161	7.94172
b0600	1161	926.137	39	1.77421
b0601	630	396.722	20	2.12403
b0602	1221	986.137	19	0.811769
b0603	903	668.137	47	2.9638
b0604	747	512.597	860	70.6869
b0605	564	331.876	21439	2721.73
b0606	1566	1331.14	1549	49.0281
b0607	429	206.266	103	21.039
b0608	1239	1004.14	294	12.3359
b4734	90	11.1333	29	109.746
b0610	411	190.117	624	138.287
b0611	807	572.379	803	59.1082
b0612	1464	1229.14	15	0.514171
b0613	879	644.203	7	0.457817
b0614	552	320.138	3	0.394821
b0615	1533	1298.14	13	0.421929
b0616	909	674.137	16	0.999973
b0617	297	97.921	2	0.860539
b0618	1059	824.137	7	0.357861
b0619	1659	1424.14	102	3.01762
b0620	681	447.174	51	4.80519
b0621	1386	1151.14	36	1.31763
b0622	561	328.876	120	15.3732
b0623	210	44.3501	20242	19229.8
b0624	384	166.671	178	44.9964
b0627	204	41.5622	262	265.594
b0628	966	731.137	1585	91.337
b0629	954	719.137	71	4.15971
b0630	642	408.681	388	40.0003
b0631	264	75.132	577	323.569
b0632	1212	977.137	1701	73.3441
b0633	1089	854.137	1116	55.0495
b0634	1113	878.137	559	26.8204
b0635	1902	1667.14	1199	30.3015
b0636	468	241.446	322	56.1891
b0637	318	113.51	524	194.497
b0638	612	379.07	242	26.8975
b0639	642	408.681	487	50.2066
b0640	1032	797.137	905	47.8335
b0641	582	349.468	1492	179.878
b0642	2583	2348.14	6645	119.231
b0643	483	255.027	979	161.739
b0644	978	743.137	240	13.6069
b0645	708	473.942	3	0.266693
b0646	1428	1193.14	9	0.317811
b0647	555	323.073	0	0
b0648	708	473.942	8	0.711182
b0649	1452	1217.14	35	1.21156
b0650	1671	1436.14	28	0.821445
b0651	936	701.137	127	7.63163
b0652	726	491.845	371	31.7806
b0653	675	441.218	258	24.6367
b0654	741	506.647	373	31.0184
b0655	909	674.137	2085	130.309
b0656	981	746.137	408.04	23.0409
b0657	1539	1304.14	1837	59.3475
b0658	879	644.203	3994	261.217
b0659	468	241.446	967	168.742
b0660	1041	806.137	1771	92.5606
b0661	1425	1190.14	1427	50.5177
b0662	1176	941.137	769	34.4263
b0664	75	13.8333	36	109.646
b0665	75	13.8333	36	109.646
b0666	77	12.375	126.5	430.687
b0668	75	13.8333	210	639.601
b0670	75	13.8333	210	639.601
b0672	85	11.2778	297	1109.56
b0673	77	12.375	126.5	430.687
b0674	1665	1430.14	1556	45.8404
b0675	753	518.597	507	41.1903
b0676	1221	986.137	977	41.742
b0677	1149	914.137	956	44.0619
b0678	801	566.379	1240	92.2424
b0679	1947	1712.14	1121	27.5857
b0680	1665	1430.14	3992	117.606
b0681	1407	1172.14	24	0.862679
b0682	327	120.445	35	12.2432
b0683	447	222.163	2598	492.701
b4637	87	10.375	77	312.694
b0684	531	300.104	2076	291.455
b0685	294	95.815	216	94.981
b0686	765	530.544	350	27.7948
b0687	546	314.329	822	110.18
b0688	1641	1406.14	3891	116.587
b0689	495	266.129	79	12.507
b0692	1320	1085.14	30	1.1648
b0693	2199	1964.14	17	0.364665
b4803	105	11.4504	0	0
b0694	678	444.174	47	4.45822
b0695	2685	2450.14	247	4.2474
b0696	573	340.606	38	4.70053
b0697	2049	1814.14	33	0.766408
b0698	1674	1439.14	7	0.204933
b4513	90	11.1333	0	0
b0699	207	42.9998	644	631.01
b0700	4194	3959.14	363.815	3.87165
b0702	327	120.445	4	1.39923
b0704	570	337.674	12	1.49727
b4514	255	69.2937	2.55427	1.55307
b0706	762	527.597	8.56816	0.684229
b0707	510	280.159	1004	150.989
b0708	1419	1184.14	2173	77.3168
b0709	1482	1247.14	302	10.2026
b0710	744	509.597	1091	90.2017
b0711	657	423.348	518	51.5524
b0712	933	698.137	871	52.5647
b0713	735	500.647	489	41.1522
b0714	792	557.379	298	22.5259
b0715	1047	812.137	121	6.27729
b0716	1062	827.137	45	2.29219
b0717	729	494.747	11	0.936755
b0718	2448	2213.14	36	0.685347
b0719	567	334.742	6	0.755192
b0720	1284	1049.14	5361	215.293
b4768	33	34	122	151.181
b4735	108	12.6275	292	974.279
b0721	390	171.875	1221	299.309
b0722	348	136.59	609	187.852
b0723	1767	1532.14	4024	110.656
b0724	717	482.894	1427	124.505
b0726	2802	2567.14	6658	109.273
b0727	1218	983.137	4218	180.763
b0728	1167	932.137	3214	145.272
b0729	870	635.203	2359	156.47
b0730	723	488.894	165	14.2195
b0731	1977	1742.14	6	0.145106
b0732	2634	2399.14	119	2.08982
b0733	1569	1334.14	2435	76.898
b0734	1140	905.137	1774	82.5763
b4515	114	13.9462	59	178.243
b0735	294	95.815	181	79.5905
b0736	405	184.887	269	61.3002
b0737	693	459.083	472	43.3179
b0738	429	206.266	270	55.1509
b0739	1266	1031.14	1251	51.1161
b0740	1293	1058.14	5578	222.102
b0741	522	291.582	6014	868.998
b0742	792	557.379	3241	244.988
b0743	76	11.375	196.667	728.443
b0744	76	11.375	462.8	1714.19
b0745	76	11.375	196.667	728.443
b0746	76	11.375	462.8	1714.19
b0747	76	11.375	196.667	728.443
b0748	76	11.375	196.667	728.443
b0749	76	11.375	196.667	728.443
b0750	1044	809.137	489	25.4626
b0751	720	485.894	502	43.529
b0752	942	707.137	192	11.4397
b0753	381	164.221	616	158.04
b0754	1053	818.137	13951	718.449
b0755	753	518.597	7797	633.453
b0756	1041	806.137	1258	65.7488
b0757	1149	914.137	510	23.5058
b0758	1047	812.137	432	22.4115
b0759	1017	782.137	507	27.3112
b0760	1473	1238.14	489	16.6401
b0761	789	554.379	264	20.0638
b0762	150	21.1303	167	332.987
b0763	774	539.544	305	23.8171
b0764	690	456.128	200	18.4739
b0765	1059	824.137	241	12.3207
b0766	819	584.264	157	11.3216
b0767	996	761.137	1849	102.351
b0768	954	719.137	67	3.92536
b0769	1053	818.137	1	0.051498
b0770	1434	1199.14	3	0.105407
b0771	2262	2027.14	72	1.49646
b0772	1284	1049.14	819	32.8903
b0773	477	249.542	850	143.513
b0774	1290	1055.14	745	29.7484
b0775	1041	806.137	1072	56.0276
b0776	1155	920.137	1013	46.3845
b0777	756	521.597	481	38.8532
b0778	678	444.174	464	44.0131
b0779	2022	1787.14	4705	110.922
b0780	909	674.137	311	19.437
b0781	990	755.137	885	49.378
b0782	513	283.045	274	40.786
b0783	486	257.792	267	43.6374
b0784	246	63.6581	100	66.1855
b0785	453	227.652	222	41.0864
b0786	705	470.942	728	65.1298
b0787	714	479.894	41	3.5996
b0788	957	722.137	255	14.8777
b0789	1242	1007.14	685	28.6562
b0790	762	527.597	578	46.1575
