target_id	length	eff_length	est_counts	tpm
PA0199	402	287.615	239	18.659
PA0200	213	98.7613	817	185.754
PA0201	582	467.615	424	20.3601
PA0202	1458	1343.61	78	1.30353
PA0203	1035	920.615	45	1.09758
PA0204	810	695.615	14	0.45192
PA0205	921	806.615	24	0.668109
PA0206	1113	998.615	21	0.472197
PA0207	894	779.615	21	0.604841
PA0208	1665	1550.61	2152	31.1631
PA0209	882	767.615	338	9.88725
PA0210	300	185.634	81	9.79784
PA0211	864	749.615	361	10.8136
PA0212	807	692.615	300	9.72594
PA0213	693	578.615	147	5.70466
PA0214	933	818.615	412	11.3011
PA0215	405	290.615	259	20.0117
PA0216	765	650.615	162	5.59105
PA0217	930	815.615	213	5.86403
PA0218	921	806.615	164	4.56541
PA0219	1491	1376.61	49	0.799256
PA0220	1434	1319.61	117	1.99086
PA0221	1383	1268.61	60	1.062
PA0222	1059	944.615	87	2.06808
PA0223	882	767.615	128	3.74428
PA0224	783	668.615	140	4.70169
PA0225	540	425.615	381	20.1007
PA0226	852	737.615	124	3.7748
PA0227	783	668.615	47	1.57842
PA0228	1206	1091.61	163	3.3529
PA0229	1299	1184.61	195	3.69623
PA0230	1380	1265.61	270	4.79032
PA0231	792	677.615	114	3.77767
PA0232	402	287.615	84	6.55798
PA0233	942	827.615	346	9.3875
PA0234	834	719.615	173	5.39819
PA0235	1347	1232.61	29	0.52829
PA0236	780	665.615	107	3.60963
PA0237	1044	929.615	31	0.748791
PA0238	816	701.615	98	3.13639
PA0239	879	764.615	172	5.05112
PA0240	1266	1151.61	156	3.04172
PA0241	1326	1211.61	41	0.759839
PA0242	1905	1790.61	74	0.927965
PA0243	669	554.615	303	12.2674
PA0244	855	740.615	52	1.57657
PA0245	447	332.615	36	2.43032
PA0246	1506	1391.61	340	5.48608
PA0247	1185	1070.61	77	1.61495
PA0248	867	752.615	131	3.90841
PA0249	447	332.615	164	11.0714
PA0250	435	320.615	852	59.6703
PA0251	642	527.615	59	2.51094
PA0252	288	173.634	41	5.30215
PA0253	477	362.615	227	14.0567
PA0254	1491	1376.61	262	4.27357
PA0255	687	572.615	278	10.9015
PA0256	933	818.615	1953	53.5704
PA0257	792	677.615	1541	51.0648
PA0258	186	72.0612	1045	325.624
PA0259	1443	1328.61	6700	113.234
PA0260	2151	2036.61	2065	22.7674
PA0261	498	383.615	194	11.3556
PA0262	3060	2945.61	989.336	7.54171
PA0263	519	404.615	17.5807	0.975655
PA0263.1	77	8.15267	525	1445.98
PA0265	1452	1337.61	6313	105.976
PA0266	1281	1166.61	7069	136.061
PA0267	1200	1085.61	196	4.05399
PA0268	1422	1307.61	186	3.194
PA0269	438	323.615	194	13.4609
PA0270	408	293.615	129	9.86538
PA0271	285	170.634	79	10.396
PA0272	933	818.615	221	6.06198
PA0273	1215	1100.61	25	0.510043
PA0274	771	656.615	110	3.7617
PA0275	687	572.615	526	20.6265
PA0276	516	401.615	127	7.10062
PA0277	759	644.615	284	9.89282
PA0278	753	638.615	72	2.5316
PA0279	699	584.615	112	4.3018
PA0280	990	875.615	188	4.82111
PA0281	870	755.615	156	4.63582
PA0282	819	704.615	63	2.00766
PA0283	999	884.615	278	7.05655
PA0284	183	69.1391	302	98.081
PA0285	2283	2168.61	990	10.2507
PA0286	1179	1064.61	8085	170.526
PA0287	1386	1271.61	143	2.52512
PA0288	957	842.615	57	1.51897
PA0289	963	848.615	337	8.91705
PA0290	972	857.615	822	21.5219
PA0291	1383	1268.61	6333	112.094
PA0292	1107	992.615	903	20.4272
PA0293	879	764.615	125	3.67087
PA0294	666	551.615	355	14.4509
PA0295	1062	947.615	670	15.8761
PA0296	1377	1262.61	7831.57	139.277
PA0297	753	638.615	7766	273.061
PA0298	1359	1244.61	6456	116.474
PA0299	1371	1256.61	8221	146.901
PA0300	1104	989.615	6739	152.908
PA0301	1098	983.615	1608	36.7082
PA0302	1155	1040.61	1011	21.8154
PA0303	882	767.615	916	26.795
PA0304	870	755.615	994	29.5385
PA0305	2388	2273.61	569	5.6195
PA0306	1053	938.615	548	13.1098
PA0306a	504	389.615	6593	379.97
PA0307	612	497.615	1447	65.2946
PA0308	1020	905.615	549	13.6123
PA0309	753	638.615	710	24.9644
PA0310	699	584.615	1231	47.2814
PA0311	555	440.615	95	4.84135
PA0312	495	380.615	678	39.9987
PA0313	693	578.615	483	18.7439
PA0314	771	656.615	867	29.649
PA0315	438	323.615	1527	105.953
PA0316	1230	1115.61	5217	105.005
PA0317	1395	1280.61	4819	84.4968
PA0318	666	551.615	1615	65.7414
PA0319	990	875.615	1195	30.6448
PA0320	351	236.615	698	66.2393
PA0321	1035	920.615	93	2.26833
PA0322	1395	1280.61	207	3.62956
PA0323	1044	929.615	141	3.40579
PA0324	789	674.615	91	3.02892
PA0325	930	815.615	282	7.76365
PA0326	1050	935.615	91	2.18397
PA0327	966	851.615	337	8.88564
PA0328	1944	1829.61	446	5.47365
PA0329	333	218.615	11361	1166.91
PA0330	672	557.615	1713	68.9803
PA0331	1515	1400.61	1179	18.9015
PA0332	468	353.615	1263	80.2001
PA0333	1272	1157.61	799	15.4983
PA0334	1239	1124.61	657	13.1179
PA0335	654	539.615	723	30.0854
PA0336	480	365.615	5296	325.257
PA0337	2280	2165.61	9577	99.3002
PA0338	1131	1016.61	1304	28.802
PA0339	756	641.615	314	10.989
PA0340	804	689.615	253	8.23789
PA0341	801	686.615	765	25.0179
PA0342	795	680.615	2380	78.5195
PA0343	798	683.615	1077	35.3758
PA0344	1380	1265.61	430	7.62902
PA0345	1386	1271.61	487	8.59954
PA0346	363	248.615	259	23.3924
PA0347	1152	1037.61	141	3.0513
PA0348	1095	980.615	125	2.86229
PA0349	1041	926.615	135	3.27142
PA0350	507	392.615	251	14.3552
PA0351	474	359.615	445	27.7859
PA0352	1386	1271.61	399	7.04562
PA0353	1839	1724.61	3072	39.9973
PA0354	1197	1082.61	860	17.8372
PA0355	540	425.615	2721	143.554
PA0356	825	710.615	1118	35.3272
PA0357	813	698.615	1449	46.5728
PA0358	579	464.615	513	24.7928
PA0359	345	230.615	3369	328.032
PA0360	987	872.615	1195	30.7502
PA0361	1734	1619.61	1107	15.3475
PA0362	252	137.634	3114	508.038
PA0363	480	365.615	1229	75.4797
PA0364	1596	1481.61	276	4.18288
PA0365	549	434.615	192	9.91971
PA0366	1431	1316.61	833	14.2065
PA0367	648	533.615	967	40.6912
PA0367a	411	296.615	411	31.1137
PA0368	999	884.615	448	11.3717
PA0370	597	482.615	250	11.6317
PA0371	1488	1373.61	771	12.6035
PA0372	1398	1283.61	752	13.1548
PA0373	1368	1253.61	2554.65	45.7583
PA0374	672	557.615	2107	84.8462
PA0375	1008	893.615	2838	71.3122
PA0376	855	740.615	15835	480.096
PA0377	606	491.615	418	19.0921
PA0378	732	617.615	409	14.8699
PA0379	378	263.615	389	33.1346
PA0380	201	86.8074	354	91.569
PA0381	798	683.615	1252	41.124
PA0382	672	557.615	913	36.7653
PA0383	1347	1232.61	382	6.95886
PA0384	258	143.634	185	28.9213
PA0385	324	209.615	242	25.9236
PA0386	1155	1040.61	215	4.63928
PA0387	594	479.615	2524	118.168
PA0388	420	305.615	1683	123.655
PA0389	621	506.615	775	34.3499
PA0390	1140	1025.61	1102	24.1268
PA0391	1968	1853.61	1899	23.0042
PA0392	594	479.615	1151	53.8871
PA0393	822	707.615	872	27.6708
PA0394	693	578.615	828	32.1324
PA0395	1035	920.615	3618	88.2455
PA0396	1149	1034.61	4343	94.2569
PA0397	900	785.615	906	25.8953
PA0398	405	290.615	1483	114.584
PA0399	1374	1259.61	443	7.89711
PA0400	1185	1070.61	509	10.6755
PA0401	1272	1157.61	1657	32.1411
PA0402	1005	890.615	2057	51.8617
PA0403	513	398.615	934	52.6133
PA0404	435	320.615	378	26.4734
PA0405	570	455.615	1284	63.2804
PA0406	960	845.615	964	25.598
PA0407	954	839.615	6608	176.723
PA0408	408	293.615	9962	761.852
PA0409	366	251.615	2705	241.398
PA0410	537	422.615	1437	76.3509
PA0411	2049	1934.61	7500	87.05
PA0412	876	761.615	953	28.097
PA0413	7419	7304.61	12300	37.8103
PA0414	1032	917.615	1266	30.9796
PA0415	507	392.615	715	40.8923
PA0416	795	680.615	499	16.4627
PA0417	612	497.615	138	6.22713
PA0418	1416	1301.61	413	7.12475
PA0419	723	608.615	317	11.6955
PA0420	1404	1289.61	1141	19.8668
PA0421	1491	1376.61	1474	24.0429
PA0422	570	455.615	1140	56.1835
PA0423	576	461.615	6176	300.421
PA0424	444	329.615	982	66.897
PA0425	1152	1037.61	4031	87.2326
PA0426	3141	3026.61	7366	54.6483
PA0427	1458	1343.61	5323	88.9577
PA0428	1920	1805.61	4476	55.663
PA0429	1071	956.615	7421	174.192
PA0430	873	758.615	932	27.5865
PA0431	555	440.615	685	34.9087
PA0432	1410	1295.61	4268	73.9691
PA0433	435	320.615	40	2.80142
PA0434	2193	2078.61	199	2.14972
PA0435	1479	1364.61	114	1.87584
PA0436	621	506.615	2899	128.491
PA0437	1272	1157.61	407	7.89464
PA0438	1251	1136.61	189	3.7338
PA0439	1278	1163.61	69	1.3315
PA0440	1368	1253.61	75	1.34338
PA0441	1440	1325.61	256	4.33635
PA0442	117	16.957	3	3.97259
PA0443	1491	1376.61	131	2.13679
PA0444	1284	1169.61	266	5.10671
PA0445	1017	902.615	121.167	3.01427
PA0446	1224	1109.61	392	7.93261
PA0447	1182	1067.61	1215	25.5543
PA0448	909	794.615	429	12.1228
PA0449	540	425.615	4882	257.563
PA0450	1623	1508.61	251	3.73592
PA0451	1332	1217.61	1160	21.3919
PA0452	795	680.615	241	7.95093
PA0451a	732	617.615	504	18.3238
PA0454	2202	2087.61	1244	13.3805
PA0455	1377	1262.61	661	11.7553
PA0456	210	95.7807	180172	42238.8
PA0457	525	410.615	483	26.4128
PA0457.1	375	260.615	234	20.1613
PA0458	1434	1319.61	777	13.2214
PA0459	2553	2438.61	14163	130.411
PA0460	579	464.615	2500	120.823
PA0461	888	773.615	1682	48.8206
PA0462	510	395.615	1600	90.8133
PA0463	690	575.615	369	14.3945
PA0464	1425	1310.61	473	8.10379
PA0465	1359	1244.61	350	6.31444
PA0466	303	188.634	45	5.35667
PA0467	621	506.615	275	12.1887
PA0468	951	836.615	975	26.1686
PA0469	858	743.615	919	27.7504
PA0470	2409	2294.61	386	3.77728
PA0471	972	857.615	68	1.7804
PA0472	519	404.615	36	1.99785
PA0473	750	635.615	329	11.6226
PA0474	405	290.615	15	1.15898
PA0475	570	455.615	152	7.49114
PA0476	1728	1613.61	462	6.42901
PA0477	927	812.615	172	4.75276
PA0478	477	362.615	151	9.35047
PA0479	951	836.615	159	4.2675
PA0480	798	683.615	72	2.36496
PA0481	444	329.615	142	9.6735
PA0482	2178	2063.61	4411	47.9966
PA0483	444	329.615	532	36.2416
PA0484	516	401.615	767	42.8833
PA0485	897	782.615	517	14.8335
PA0486	975	860.615	528	13.7761
PA0487	759	644.615	503	17.5214
PA0488	321	206.615	176	19.1273
PA0489	726	611.615	72	2.64336
PA0490	294	179.634	264	33.0003
PA0491	927	812.615	184	5.08435
PA0492	759	644.615	205	7.14094
PA0493	249	134.647	106	17.6771
PA0494	1377	1262.61	168	2.98772
PA0495	879	764.615	183	5.37416
PA0496	978	863.615	130	3.38007
PA0497	1002	887.615	411	10.3973
PA0498	1008	893.615	1051	26.4091
PA0499	702	587.615	258	9.85891
PA0500	1059	944.615	880	20.9185
PA0501	1206	1091.61	259	5.32761
PA0502	723	608.615	338	12.4703
PA0503	825	710.615	148	4.67659
PA0504	687	572.615	162	6.35264
PA0505	231	116.685	4405	847.681
PA0506	1806	1691.61	3810.85	50.5851
PA0507	1797	1682.61	307.15	4.0989
PA0508	1779	1664.61	400.367	5.40065
PA0509	1482	1367.61	1105	18.1426
PA0510	840	725.615	448	13.8635
PA0511	1164	1049.61	346	7.40198
PA0512	516	401.615	167	9.33703
PA0513	444	329.615	101	6.88045
PA0514	525	410.615	63	3.44515
PA0515	453	338.615	182	12.0689
PA0516	1179	1064.61	348	7.33988
PA0517	360	245.615	93	8.50219
PA0518	315	200.615	343	38.3913
PA0519	1707	1592.61	2985	42.0858
PA0520	783	668.615	355	11.9221
PA0521	528	413.615	43	2.3344
PA0522	258	143.634	17	2.65763
PA0523	441	326.615	87	5.98116
PA0524	1401	1286.61	209	3.64754
PA0525	1839	1724.61	298	3.87995
PA0526	195	80.8564	270	74.981
PA0527	684	569.615	1175	46.3189
PA0528	879	764.615	297	8.72199
PA0529	702	587.615	1329	50.7849
PA0530	1182	1067.61	764	16.0687
PA0531	717	602.615	445	16.5814
PA0532	507	392.615	187	10.6949
PA0533	1491	1376.61	351	5.72528
PA0534	1290	1175.61	347	6.62776
PA0535	555	440.615	242	12.3327
PA0536	1026	911.615	842	20.7397
PA0537	609	494.615	1561	70.866
PA0538	510	395.615	448	25.4277
PA0539	831	716.615	226	7.08149
PA0540	387	272.615	319	26.275
PA0541	459	344.615	1031	67.178
PA0542	420	305.615	1033	75.8976
PA0543	969	854.615	246	6.46348
PA0544	744	629.615	286	10.1998
PA0545	1305	1190.61	1942	36.6252
PA0546	1191	1076.61	5730	119.508
PA0547	1002	887.615	3071	77.6886
PA0548	1998	1883.61	3390	40.4119
PA0549	1065	950.615	375	8.85786
PA0550	798	683.615	112	3.67882
PA0551	1062	947.615	760	18.0088
PA0552	1164	1049.61	1665	35.6194
PA0553	201	86.8074	766	198.141
PA0554	342	227.615	716	70.6341
PA0555	1065	950.615	3336	78.7995
PA0556	483	368.615	170	10.3557
PA0557	657	542.615	171	7.0763
PA0558	768	653.615	332	11.4056
PA0559	1179	1064.61	581	12.2542
PA0560	489	374.615	740	44.3556
PA0561	1155	1040.61	21	0.453139
PA0562	675	560.615	353	14.1388
PA0563	354	239.615	8325	780.14
PA0564	912	797.615	187	5.26442
PA0565	339	224.615	464	46.3855
PA0566	516	401.615	402	22.476
PA0567	159	46.4486	1562	755.11
PA0568	459	344.615	247	16.094
PA0569	471	356.615	92	5.79283
PA0570	348	233.615	57	5.47869
PA0571	615	500.615	231	10.3612
PA0572	2772	2657.61	283	2.39109
PA0573	336	221.615	278	28.1675
PA0574	1122	1007.61	830	18.4963
PA0574.1	77	8.15267	463	1275.21
PA0575	3738	3623.61	2175	13.4778
PA0576	1854	1739.61	24725	319.143
PA0577	1995	1880.61	3060	36.5362
PA0578	450	335.615	1201	80.3534
PA0579	216	101.761	20947	4622.12
PA0580	1026	911.615	1460	35.962
PA0581	570	455.615	1682	82.8954
PA0582	354	239.615	141	13.2132
PA0583	543	428.615	267	13.9877
PA0584	1233	1118.61	557	11.1809
PA0585	507	392.615	376	21.5042
PA0586	1554	1439.61	23718	369.942
PA0587	1272	1157.61	13129	254.665
PA0588	1923	1808.61	42533	528.058
PA0589	333	218.615	508	52.1779
PA0590	852	737.615	1202	36.5912
PA0591	381	266.615	925	77.904
PA0592	807	692.615	914	29.6317
PA0593	987	872.615	680	17.498
PA0594	1293	1178.61	3872	73.7676
PA0595	2775	2660.61	8607	72.6393
PA0596	1017	902.615	1634	40.6492
PA0597	675	560.615	470	18.825
PA0598	759	644.615	488	16.9989
PA0599	1062	947.615	880	20.8522
PA0600	2394	2279.61	1629	16.0458
PA0601	633	518.615	812	35.1571
PA0602	1035	920.615	841	20.5126
PA0603	1110	995.615	1046	23.5908
PA0604	1047	932.615	1013	24.3899
PA0605	1248	1133.61	2918	57.7992
PA0606	831	716.615	283	8.86753
PA0607	675	560.615	1143	45.7808
PA0608	819	704.615	1562	49.7773
PA0609	1479	1364.61	1723	28.3516
PA0610	315	200.615	2093	234.266
PA0611	771	656.615	1000	34.1973
PA0612	201	86.8074	245	63.374
PA0613	360	245.615	534	48.819
PA0614	450	335.615	99	6.62363
PA0615	516	401.615	539	30.1357
PA0616	558	443.615	265	13.4135
PA0617	327	212.615	203	21.439
PA0618	888	773.615	448	13.0034
PA0619	534	419.615	346	18.5152
PA0620	2076	1961.61	1189	13.6104
PA0621	459	344.615	53	3.45338
PA0622	1161	1046.61	1895	40.656
PA0623	504	389.615	727	41.8987
PA0624	345	230.615	360	35.0524
PA0625	2238	2123.61	1105	11.6839
PA0626	873	758.615	454	13.4381
PA0627	207	92.7807	117	28.3159
PA0628	990	875.615	385	9.87301
PA0629	630	515.615	132	5.74845
PA0630	363	248.615	89	8.03832
PA0631	258	143.634	92	14.3825
PA0633	495	380.615	68	4.01167
PA0634	348	233.615	24	2.30682
PA0635	255	140.634	25	3.99165
PA0636	1836	1721.61	70	0.912986
PA0637	342	227.615	10	0.98651
PA0638	696	581.615	25	0.965176
PA0639	771	656.615	18	0.615551
PA0640	603	488.615	23	1.05697
PA0641	3615	3500.61	96	0.615785
PA0643	1092	977.615	70	1.6078
PA0644	336	221.615	11	1.11454
PA0645	231	116.685	19	3.65628
PA0646	1053	938.615	51	1.22007
PA0647	303	188.634	11	1.30941
PA0648	231	116.685	20	3.84872
PA0649	606	491.615	1386	63.3053
PA0650	1050	935.615	1607	38.5674
PA0651	837	722.615	1677	52.1109
PA0652	645	530.615	13166	557.156
PA0653	423	308.615	308	22.4097
PA0654	795	680.615	1753	57.8339
PA0655	648	533.615	5782	243.306
PA0656	339	224.615	1185	118.463
PA0657	1482	1367.61	1132	18.5859
PA0658	801	686.615	573	18.7389
PA0659	1077	962.615	1444	33.6835
PA0660	969	854.615	1015	26.6684
PA0661	423	308.615	751	54.6418
PA0662	1035	920.615	828	20.1955
PA0663	720	605.615	1267	46.9767
PA0664	423	308.615	643	46.7839
PA0665	351	236.615	2660	252.431
PA0666	1092	977.615	1849	42.4689
PA0667	1344	1229.61	9672	176.624
PA0668	1200	1085.61	12824	265.247
PA0668.1	1536	1421.61	26657.9	421.062
PA0668.2	77	8.15267	3712.84	10226
PA0668.3	76	8.44144	1030.72	2741.74
PA0668.4	2891	2776.61	57222	462.753
PA0668.5	120	18.2289	325.968	401.529
PA0669	3096	2981.61	508	3.82573
PA0670	1416	1301.61	199	3.43299
PA0671	552	437.615	69	3.54046
PA0672	597	482.615	62	2.88465
PA0673	321	206.615	117	12.7153
PA0674	717	602.615	50	1.86308
PA0675	546	431.615	18	0.936436
PA0676	960	845.615	92	2.44297
PA0677	642	527.615	31	1.31931
PA0678	450	335.615	6	0.401432
PA0679	432	317.615	94	6.64552
PA0680	375	260.615	22	1.89551
PA0681	450	335.615	40	2.67621
PA0682	966	851.615	27	0.711906
PA0683	1146	1031.61	11	0.239429
PA0684	594	479.615	16	0.749082
PA0685	2412	2297.61	105	1.02616
PA0686	1410	1295.61	46	0.797231
PA0687	1215	1100.61	84	1.71374
PA0688	1107	992.615	52	1.17632
PA0689	1113	998.615	16	0.359769
PA0690	12543	12428.6	419	0.756995
PA0691	603	488.615	37	1.70035
PA0692	1635	1520.61	60	0.886001
PA0693	1848	1733.61	55	0.712381
PA0694	420	305.615	9	0.661257
PA0695	747	632.615	7	0.248462
PA0696	1707	1592.61	80	1.12793
PA0697	663	548.615	26	1.06416
PA0698	480	365.615	26	1.5968
PA0699	945	830.615	22	0.594737
PA0700	426	311.615	25	1.80146
PA0701	987	872.615	105	2.7019
PA0701a	666	551.615	91	3.70431
PA0702	906	791.615	55	1.56009
PA0703	1317	1202.61	197	3.67825
PA0704	1395	1280.61	435	7.62733
PA0705	900	785.615	1133	32.3834
PA0706	639	524.615	590	25.253
PA0707	780	665.615	116	3.91325
PA0708	855	740.615	261	7.91316
PA0709	297	182.634	362	44.5071
PA0710	396	281.615	97	7.73425
PA0711	507	392.615	98	5.60482
PA0712	258	143.634	408	63.7831
PA0713	294	179.634	3213	401.629
PA0714	477	362.615	800	49.5389
PA0715	957	842.615	81	2.15853
PA0716	1326	1211.61	12	0.222392
PA0718	291	176.634	28	3.55948
PA0719	378	263.615	22	1.87394
PA0720	435	320.615	26	1.82092
PA0721	93	10.1388	1	2.21469
PA0722	252	137.634	5	0.815732
PA0723	249	134.647	6	1.00059
PA0724	1263	1148.61	9	0.175942
PA0725	357	242.615	4	0.370207
PA0726	1275	1160.61	6	0.116082
PA0727	1293	1178.61	14	0.266722
PA0728	984	869.615	8	0.206569
PA0729	348	233.615	657	63.1491
PA0729.1	74	8.32	49	132.244
PA0730	903	788.615	737	20.9848
