target_id	length	eff_length	est_counts	tpm
b0063	1701	1467.44	28	0.772475
b0064	879	645.503	122	7.65151
b0065	765	531.782	510	38.826
b0066	699	465.98	196	17.0284
b0067	1611	1377.44	366	10.7571
b0068	984	750.435	528	28.4843
b0069	1656	1422.44	196	5.57839
b4662	132	16.9263	19	45.444
b0070	1179	945.435	143	6.12336
b0071	606	374.58	6415	693.327
b0072	1401	1167.44	14888	516.285
b0073	1092	858.435	9198	433.782
b0074	1572	1338.44	8886	268.778
b0075	87	20.0345	20	40.4145
b0076	945	711.435	38	2.16239
b4726	45	13.5	0	0
b0077	1725	1491.44	4886	132.628
b0078	492	265.335	1412	215.44
b0080	1005	771.435	1100	57.727
b0081	459	234.86	467	80.4997
b0082	942	708.435	613	35.0305
b0083	366	153.309	156	41.1948
b0084	1767	1533.44	1176	31.0476
b0085	1488	1254.44	2110	68.0957
b0086	1359	1125.44	1967	70.757
b0087	1083	849.435	1512	72.0621
b0088	1317	1083.44	1520	56.7971
b0089	1245	1011.44	1502	60.1198
b0090	1068	834.435	1384	67.1474
b0091	1476	1242.44	2761	89.966
b0092	921	687.435	1827	107.595
b0093	831	597.503	2122	143.778
b0094	1263	1029.44	3048	119.868
b0095	1152	918.435	7184	316.667
b0096	918	684.435	10743	635.446
b0097	513	284.959	1048	148.889
b0098	2706	2472.44	8269	135.398
b0099	390	173.422	247	57.6606
b0101	198	39.3492	264	271.615
b0102	744	510.834	628	49.7698
b0103	621	389.2	244	25.3807
b4727	45	13.5	0	0
b0104	1044	810.435	1662	83.023
b0106	1203	969.435	54	2.25507
b0107	1386	1152.44	113	3.96961
b0108	441	218.471	25	4.63268
b0109	894	660.503	842	51.6087
b0110	552	322.034	285	35.8285
b0111	855	621.503	272	17.7179
b0112	1374	1140.44	6703	237.949
b0113	765	531.782	3335	253.891
b0114	2664	2430.44	30312	504.912
b0115	1893	1659.44	14934	364.335
b0116	1425	1191.44	20006	679.791
b0117	1854	1620.44	115	2.87311
b0118	2598	2364.44	11564	198
b0119	363	150.775	199	53.433
b0120	795	561.619	2734	197.08
b0121	867	633.503	2016	128.833
b0122	348	138.585	987	288.327
b0123	1551	1317.44	4992	153.402
b0124	2391	2157.44	9463	177.573
b0125	537	307.794	742	97.5953
b0126	663	430.334	6757	635.674
b0127	927	693.435	891	52.0184
b0128	771	537.728	467	35.1593
b0129	441	218.471	118	21.8662
b0130	1230	996.435	241	9.7916
b0131	381	165.583	336	82.1501
b0132	903	669.503	118	7.13535
b0133	852	618.503	1880	123.056
b0134	795	561.619	1324	95.4402
b0135	1239	1005.44	30	1.20796
b0136	597	365.803	3	0.332016
b0137	606	374.58	4	0.432316
b0138	570	339.333	4	0.47722
b0139	2598	2364.44	27	0.462298
b0140	741	507.834	6	0.478316
b0141	585	354.055	5	0.571721
b0142	480	254.13	168	26.7632
b0143	1398	1164.44	2391	83.1285
b0144	927	693.435	337	19.6748
b0145	456	232.028	3742	652.904
b0146	705	471.98	951	81.5723
b0147	531	302.04	113	15.1461
b0148	2430	2196.44	803	14.8007
b0149	2535	2301.44	1964	34.5484
b0149_1	2400	2166.44	1.34318e-05	2.51e-07
b0150	2244	2010.44	3769	75.8965
b0151	798	564.619	452	32.4092
b0152	891	657.503	318	19.5801
b0153	1983	1749.44	545	12.612
b0154	1281	1047.44	2691	104.009
b4765	48	16.5	2	4.90718
b0155	1422	1188.44	829	28.24
b4728	66	18.5	11	24.0717
b0156	345	136.078	514	152.918
b0157	624	392.16	156	16.1045
b0158	801	567.619	284	20.2557
b0159	699	465.98	2136	185.575
b0160	1518	1284.44	481	15.1607
b0161	1425	1191.44	1638	55.6582
b0162	1158	924.435	114	4.99245
b0163	387	170.826	1348	319.463
b0164	813	579.562	115	8.03311
b0166	825	591.562	4947	338.553
b0167	2673	2439.44	1159	19.2344
b0168	795	561.619	3052	220.003
b0169	726	492.834	27050	2222.04
b0170	852	618.503	13187	863.157
b0171	726	492.834	2158	177.271
b0172	558	327.871	4878	602.316
b0173	1197	963.435	945	39.7095
b0174	762	528.782	2215	169.583
b0175	858	624.503	1504	97.4987
b0176	1353	1119.44	3953	142.96
b0177	2433	2199.44	17671	325.264
b0178	486	259.763	5358	835.048
b0179	1026	792.435	6852	350.057
b0180	456	232.028	2324	405.492
b0181	789	555.619	3090	225.147
b0182	1149	915.435	1457	64.4343
b0183	597	365.803	681	75.3676
b0184	3483	3249.44	5697	70.978
b0185	960	726.435	3169	176.608
b0186	2142	1908.44	1453	30.8229
b0187	390	173.422	245	57.1937
b0188	1299	1065.44	414	15.7311
b0189	255	70.443	286	164.367
b4406	201	40.5206	277	276.751
b0190	546	316.291	227	29.0552
b0191	423	202.57	186	37.1726
b0192	711	477.932	671	56.8384
b0193	825	591.562	153	10.4707
b0194	1719	1485.44	5707	155.539
b0195	708	474.98	507	43.2134
b0196	405	186.492	788	171.062
b0197	816	582.562	6002	417.099
b0198	654	421.546	433	41.5842
b0199	1032	798.435	174	8.82257
b0200	576	345.196	846	99.218
b0201	1542	1308.44	2904.58	89.8705
b0202	77	20.5625	165.333	325.514
b0203	76	19.5625	76	157.28
b0204	2904	2670.44	5615.51	85.132
b0205	120	14.8879	2460.26	6690.1
b0206	77	20.5625	119.333	234.948
b0207	804	570.619	168	11.9192
b0208	915	681.435	122	7.24804
b0209	801	567.619	1012	72.1787
b0210	624	392.16	372	38.403
b0211	1359	1125.44	4273	153.709
b0212	756	522.834	532	41.194
b0213	723	489.883	319	26.3623
b0214	468	243.148	370	61.6052
b0215	732	498.834	473	38.3876
b0216	77	20.5625	119.333	234.948
b0217	786	552.619	25	1.83147
b4586	480	254.13	1	0.159305
b0219	771	537.728	410	30.8679
b0220	474	248.67	888	144.569
b0221	2445	2211.44	338	6.18768
b0222	579	348.126	896	104.197
b0223	768	534.782	665	50.342
b0224	741	507.834	1749	139.429
b0225	279	86.265	400	187.72
b0226	261	74.183	650	354.727
b0227	750	516.834	33	2.58493
b0228	498	270.979	33	4.93019
b0231	1056	822.435	745	36.6725
b0232	294	97.1358	168	70.0189
b0233	399	181.213	139	31.0535
b0234	453	229.337	88	15.5344
b0237	1458	1224.44	4693	155.167
b0238	459	234.86	125	21.547
b0239	1245	1011.44	730	29.2193
b0240	402	183.903	441	97.0813
b4710	504	276.701	81.8211	11.9713
b4709	276	84.4172	29.9535	14.3649
b0241	1056	822.435	31	1.52597
b0242	1104	870.435	1203	55.9519
b0243	1254	1020.44	1548	61.4145
b0244	76	19.5625	22	45.5286
b0245	342	133.7	54	16.3511
b0246	318	115.094	19	6.68324
b4504	222	50.9516	4	3.17824
b0247	477	251.414	17	2.73745
b0248	459	234.86	52	8.96356
b0249	240	61.2113	51	33.7306
b0250	468	243.148	255	42.4576
b0251	444	221.22	25	4.5751
b0252	822	588.562	39	2.68261
b0253	864	630.503	231	14.8324
b0254	894	660.503	101	6.19059
b4587	690	457.025	234.624	20.7835
b0256	1152	918.435	394.338	17.3823
b0258	1146	912.435	331	14.6863
b0259	981	747.435	498.521	27.002
b0260	1404	1170.44	52	1.79863
b0261	933	699.435	119	6.88787
b0262	1047	813.435	32	1.59262
b0264	504	276.701	24.6888	3.61222
b0265	276	84.4172	25.2016	12.086
b0266	351	141.196	105	30.106
b0267	1155	921.435	8	0.351488
b0268	909	675.435	16	0.959007
b0269	1968	1734.44	61	1.42383
b0270	1383	1149.44	26	0.915745
b0271	1611	1377.44	109	3.20362
b0272	759	525.782	317	24.4084
b0273	1005	771.435	1241.72	65.1645
b4766	96	17.8545	1	2.26745
b4688	129	16.4587	5.78923	14.24
b0274	504	276.701	24.6888	3.61222
b0275	276	84.4172	25.2016	12.086
b0276	732	498.834	142	11.5244
b0277	627	395.121	45	4.61071
b0278	699	465.98	35	3.04079
b0279	855	621.503	15	0.977088
b4729	225	52.478	6	4.6287
b0280	441	218.471	307	56.8893
b0281	1401	1167.44	596	20.668
b0282	411	191.874	75	15.8245
b0283	957	723.435	142	7.94647
b0284	2199	1965.44	482	9.92828
b0285	957	723.435	121	6.77129
b0286	690	457.025	115	10.1869
b0287	615	383.277	406	42.8843
b0288	330	124.393	22	7.15999
b0289	711	477.932	70	5.92949
b0290	1644	1410.44	159	4.56383
b0291	2526	2292.44	76	1.34215
b0292	669	436.203	6	0.556862
b0293	588	356.948	115	13.043
b0294	591	359.912	6	0.674901
b0295	228	54.2595	11	8.20734
b4506	141	19.4496	2	4.16298
b0296	264	76.149	7	3.72151
b4671	102	16.5059	0	0
b0298	300	101.509	43.4	17.3089
b0299	867	633.503	89.6	5.72592
b0301	594	362.803	17	1.89698
b0303	237	59.2935	7	4.77944
b0304	1326	1092.44	173	6.41115
b0305	855	621.503	11	0.716531
b0306	720	486.932	8	0.665131
b0307	1428	1194.44	113	3.83002
b0308	696	462.98	40	3.49771
b0310	669	436.203	10	0.928104
b0311	1671	1437.44	485	13.6596
b0312	1473	1239.44	574	18.7488
b0313	588	356.948	227	25.7458
b0314	2034	1800.44	494	11.108
b4730	75	18.5625	0	0
b0315	1089	855.435	79	3.73874
b0316	933	699.435	111	6.42482
b0317	498	270.979	2	0.2988
b0318	606	374.58	33	3.56661
b0319	864	630.503	9	0.577885
b0320	1548	1314.44	12	0.369596
b0321	1419	1185.44	50	1.70757
b0322	321	117.535	328	112.977
b0323	951	717.435	21	1.18501
b0324	1383	1149.44	224	7.88949
b0325	1050	816.435	3770	186.941
b0326	816	582.562	22	1.52885
b0327	246	64.7497	3	1.87572
b0328	672	439.203	8	0.737411
b0329	276	84.4172	1099	527.051
b0330	1587	1353.44	158	4.72612
b0331	891	657.503	17	1.04674
b0333	1170	936.435	17	0.734948
b0334	1452	1218.44	16	0.531622
b0335	1887	1653.44	55	1.34667
b0336	1260	1026.44	555	21.8901
b0337	1284	1050.44	1111	42.8184
b0338	900	666.503	106	6.43857
b0339	660	427.377	31	2.93654
b0340	471	245.822	25	4.11723
b0341	1155	921.435	22	0.966592
b0342	612	380.316	5	0.532245
b0343	1254	1020.44	7	0.277714
b0344	3075	2841.44	60	0.854868
b0345	1083	849.435	337	16.0615
b0346	834	600.503	246	16.5846
b0347	1665	1431.44	16	0.452516
b0348	945	711.435	5	0.284525
b0349	867	633.503	41	2.62012
b0350	810	576.562	24	1.6852
b0351	951	717.435	51	2.87788
b0352	1014	780.435	46	2.3862
b0353	1212	978.435	50	2.06882
b0354	540	310.607	230	29.978
b0355	834	600.503	846	57.0349
b0356	1110	876.435	3383	156.267
b0357	276	84.4172	581	278.632
b0358	774	540.674	23	1.72218
b4579	699	465.98	2	0.17376
b0360	366	153.309	82.3333	21.7417
b0361	906	672.503	115.167	6.93295
b0363	1197	963.435	22	0.924455
b4731	120	14.8879	0	0
b0364	558	327.871	1	0.123476
b0365	963	729.435	21	1.16552
b0366	768	534.782	14	1.05983
b0367	828	594.503	11	0.749073
b0368	852	618.503	76	4.97459
b0369	975	741.435	869	47.4495
b4580	2907	2673.44	165	2.49862
b4767	57	19	0	0
b0372	867	633.503	89.6	5.72592
b0373	300	101.509	43.4	17.3089
b0375	624	392.16	6	0.619403
b0376	1158	924.435	197	8.62731
b0377	1221	987.435	294	12.0538
b0378	1095	861.435	359	16.8716
b0379	309	108.258	48	17.9501
b0380	213	46.324	58	50.6883
b0381	1095	861.435	621	29.1846
b0382	261	74.183	53	28.9239
b0383	1416	1182.44	165	5.64927
b0384	321	117.535	259	89.2107
b0385	1116	882.435	111	5.09244
b0386	810	576.562	592	41.5682
b0387	459	234.86	451	77.7417
b0388	525	296.282	1520	207.694
b0389	192	36.5452	1253	1388.05
b0390	678	445.071	1065	96.8737
b0391	285	90.4023	920	411.997
b4732	84	17.0345	8	19.0128
b0393	912	678.435	472	28.1656
b0394	909	675.435	384	23.0162
b0396	1185	951.435	186	7.91442
b0397	3147	2913.44	618	8.58754
b0398	1203	969.435	249	10.3984
b0399	690	457.025	158	13.9959
b0400	1296	1062.44	142	5.41092
b0401	1320	1086.44	2042	76.0917
b0402	1374	1140.44	498	17.6785
b0403	1815	1581.44	362	9.26708
b0404	582	351.091	217	25.0222
b0405	1071	837.435	797	38.5294
b0406	1128	894.435	2653	120.081
b0407	333	126.801	1924	614.283
b0408	1848	1614.44	5970	149.706
b0409	972	738.435	2829	155.098
b0410	348	138.585	258	75.3682
b0411	885	651.503	2052	127.511
b0412	540	310.607	66	8.60238
b0413	450	226.549	476	85.0611
b0414	1104	870.435	1399	65.0679
b0415	471	245.822	1473	242.587
b0416	420	199.928	2356	477.075
b0417	978	744.435	621	33.7715
b0418	519	290.638	663	92.3522
b0419	975	741.435	2370	129.408
b0420	1863	1629.44	2585	64.2257
b0421	900	666.503	1284	77.9917
b0422	243	62.9207	284	182.73
b0423	1449	1215.44	1504	50.0958
b0424	591	359.912	312	35.0948
b0425	912	678.435	403	24.0482
b0426	492	265.335	1206	184.009
b0427	1365	1131.44	274	9.80407
b0428	891	657.503	4834	297.642
b0429	330	124.393	1663	541.23
b0430	615	383.277	2844	300.402
b0431	1992	1758.44	15819	364.199
b0432	948	714.435	11172	633.073
b0433	1476	1242.44	645	21.017
b0434	579	348.126	756	87.9166
b0435	318	115.094	3360	1181.88
b0436	1299	1065.44	17604	668.913
b0437	624	392.16	4865	502.232
b0438	1275	1041.44	11978	465.626
b0439	2355	2121.44	7311	139.519
b0440	273	82.4788	3976	1951.59
b0441	1872	1638.44	3679	90.9046
b0442	372	158.206	68	17.4009
b0443	399	181.213	165	36.8621
b0444	696	462.98	250	21.8607
b0445	1701	1467.44	96	2.64849
b0446	819	585.562	143	9.88664
b0447	459	234.86	92	15.8586
b0448	1773	1539.44	291	7.65274
b0449	1782	1548.44	309	8.07888
b0450	339	131.389	9	2.77312
b0451	1287	1053.44	152	5.84146
b0452	861	627.503	481	31.0324
b0453	573	342.265	3308	391.281
b0454	390	173.422	196	45.7549
b0456	354	143.593	166	46.8016
b0457	1551	1317.44	304	9.34178
b0458	471	245.822	160	26.3503
b0459	552	322.034	305	38.3428
b0460	219	49.3737	1026	841.273
b0461	375	160.55	1099	277.123
b0462	3150	2916.44	11906	165.272
b0463	1194	960.435	5872	247.516
b0464	648	415.63	634	61.7544
b0465	3363	3129.44	1524	19.7154
b0466	162	24.8149	45	73.415
b0467	528	299.191	149	20.1615
b0468	378	163.114	468	116.156
b0469	552	322.034	985	123.828
b0470	1932	1698.44	2638	62.8798
b0470_1	1296	1062.44	0	0
b0471	330	124.393	1058	344.33
b0472	606	374.58	1360	146.988
b0473	1875	1641.44	1569	38.6977
b0474	645	412.796	2973	291.571
b0475	963	729.435	263	14.5967
b0476	960	726.435	64	3.56672
b0477	1305	1071.44	767	28.9811
b0478	1677	1443.44	2399	67.285
b0479	1221	987.435	124	5.08392
b0480	1653	1419.44	1110	31.6587
b0481	480	254.13	197	31.3831
b0482	795	561.619	450	32.4381
b0483	342	133.7	579	175.32
b0484	2505	2271.44	7223.31	128.742
b0484_1	213	46.324	962.687	841.327
b0485	933	699.435	688	39.8223
b0486	1293	1059.44	375	14.3299
b0487	408	189.215	195	41.722
b0488	459	234.86	107	18.4443
b0489	918	684.435	394	23.305
b0490	678	445.071	93	8.45939
b0491	780	546.619	109	8.07285
b0492	855	621.503	1334	86.8957
b0493	810	576.562	657	46.1323
b0494	627	395.121	337	34.5291
b0495	687	454.071	183	16.316
b0496	2415	2181.44	588	10.9124
b0497	4281	4047.44	238.411	2.38469
b0498	369	155.718	50	12.9992
b0502	372	158.206	63	16.1214
b0503	1095	861.435	103	4.84061
b0504	927	693.435	5	0.29191
b0505	483	256.947	4	0.630233
b0506	816	582.562	1148	79.7784
b0507	1782	1548.44	59	1.54257
b0508	777	543.674	13	0.968034
b0509	879	645.503	17	1.06619
b0511	1455	1221.44	7	0.232013
b0512	1362	1128.44	24	0.861034
b0513	1302	1068.44	82	3.10707
b0514	1146	912.435	85	3.7714
b0515	786	552.619	104	7.61891
b0516	1236	1002.44	57	2.30199
b0517	1050	816.435	5	0.247933
b0518	1668	1434.44	5	0.141115
b4572	1260	1026.44	21	0.828273
b0520	816	582.562	9	0.62544
b0521	894	660.503	115	7.0487
b0522	1068	834.435	1503	72.9209
b0523	510	282.189	665	95.404
b0524	723	489.883	508	41.9814
b0525	495	268.199	3579	540.245
b0526	1386	1152.44	835	29.3329
b0527	522	293.401	67	9.24482
b0528	213	46.324	129	112.738
b0529	867	633.503	1663	106.275
b0530	543	313.418	14	1.80838
b0531	693	459.98	2	0.176026
b0532	2604	2370.44	13	0.222024
b0533	984	750.435	0	0
b0534	516	287.901	2	0.281237
b0535	633	401.041	11	1.11043
b0536	77	20.5625	2	3.93767
b0537	1164	930.435	536	23.3219
b0542	306	106.045	29	11.0712
b0540	300	101.509	43.4	17.3089
b0541	867	633.503	89.6	5.72592
b0543	333	126.801	35	11.1746
b4733	150	21.2109	0	0
b0544	1527	1293.44	20	0.625995
b0545	552	322.034	30	3.77142
b0546	798	564.619	58	4.1587
b4588	102	16.5059	0	0
b0547	456	232.028	1	0.17448
b0548	171	28.0344	1	1.44409
b0549	291	94.9292	0	0
b0550	363	150.775	2	0.537015
b4509	141	19.4496	0	0
b0551	384	168.172	4	0.962926
b0553	1098	864.435	503	23.5571
b0552	981	747.435	498.521	27.002
b0554	216	47.8734	25	21.1413
b0555	498	270.979	24	3.5856
b0556	462	237.592	15.0579	2.56577
b4510	183	32.4702	0.223064	0.278119
b0557	294	97.1358	31	12.9202
b0558	411	191.874	3	0.632981
b0559	207	43.4856	4	3.72392
b4589	195	37.9059	5	5.34009
b0560	546	316.291	13.6654	1.74913
b0561	564	333.638	13.8517	1.68079
b0563	186	33.6907	5	6.00821
b0564	750	516.834	17	1.33163
b0565	954	720.435	5333	299.683
b0566	762	528.782	19	1.45466
b0567	891	657.503	42	2.58605
b0568	2973	2739.44	180	2.66009
b0569	2238	2004.44	376	7.59419
b0570	1443	1209.44	3025	101.258
b0571	684	451.071	2354	211.274
b0572	1374	1140.44	14832	526.52
b0573	333	126.801	10275	3280.54
b0574	1224	990.435	16375	669.331
b0575	3144	2910.44	17615	245.025
b0576	1377	1143.44	2259	79.9816
b0577	1248	1014.44	270	10.7752
b0578	654	421.546	666	63.9609
b0579	369	155.718	131	34.0579
b0580	249	66.5295	89	54.1578
b0581	1119	885.435	1169	53.4494
b4415	153	22.0501	6	11.0161
b0582	1113	879.435	491.667	22.6335
b0583	621	389.2	130	13.5225
b0584	2241	2007.44	1313	26.4794
b0585	1203	969.435	274	11.4424
b4511	219	49.3737	29	23.7787
b0586	3882	3648.44	1679	18.6307
b0587	1134	900.435	24	1.07906
b0588	816	582.562	231	16.053
b0589	993	759.435	157	8.3694
b0590	1005	771.435	352	18.4726
b0591	1251	1017.44	349	13.8869
b0592	957	723.435	455	25.4623
b0593	1176	942.435	627	26.934
b0594	1611	1377.44	827	24.3064
b0595	858	624.503	421	27.2919
b0596	747	513.834	378	29.7821
b0597	414	194.549	255	53.0637
b0598	2106	1872.44	910	19.6752
b4512	198	39.3492	69	70.9903
b0599	1089	855.435	165	7.80876
b0600	1161	927.435	47	2.05163
b0601	630	398.121	25	2.5422
b0602	1221	987.435	36	1.47598
b0603	903	669.503	39	2.35829
b0604	747	513.834	933	73.5097
b0605	564	333.638	23151	2809.18
b0606	1566	1332.44	1795	54.5386
b0607	429	207.778	129	25.1349
b0608	1239	1005.44	332	13.3681
b4734	90	17.15	28	66.0967
b0610	411	191.874	657	138.623
b0611	807	573.562	932	65.7841
b0612	1464	1230.44	29	0.954168
b0613	879	645.503	1	0.0627173
b0614	552	322.034	7	0.879998
b0615	1533	1299.44	8	0.249242
b0616	909	675.435	12	0.719255
b0617	297	99.2355	1	0.407961
b0618	1059	825.435	14	0.686642
b0619	1659	1425.44	112	3.18094
b0620	681	448.071	64	5.78254
b0621	1386	1152.44	39	1.37004
b0622	561	330.739	84	10.2821
b0623	210	44.8351	19165	17305.2
b0624	384	168.172	192	46.2205
b0627	204	41.8704	249	240.756
b0628	966	732.435	1659	91.6986
b0629	954	720.435	59	3.31545
b0630	642	409.796	406	40.1092
b0631	264	76.149	445	236.582
b0632	1212	978.435	2104	87.0561
b0633	1089	855.435	1463	69.2377
b0634	1113	879.435	718	33.0526
b0635	1902	1668.44	1565	37.9744
b0636	468	243.148	367	61.1057
b0637	318	115.094	681	239.541
b0638	612	380.316	299	31.8282
b0639	642	409.796	641	63.3251
b0640	1032	798.435	1093	55.4199
b0641	582	351.091	1601	184.611
b0642	2583	2349.44	8407	144.865
b0643	483	256.947	1012	159.449
b0644	978	744.435	254	13.8131
b0645	708	474.98	1	0.0852336
b0646	1428	1194.44	12	0.406728
b0647	555	324.904	1	0.124604
b0648	708	474.98	5	0.426168
b0649	1452	1218.44	50	1.66132
b0650	1671	1437.44	19	0.53512
b0651	936	702.435	164	9.45199
b0652	726	492.834	437	35.8977
b0653	675	442.071	268	24.543
b0654	741	507.834	403	32.1269
b0655	909	675.435	2355	141.154
b0656	981	747.435	498.521	27.002
b0657	1539	1305.44	2383	73.9017
b0658	879	645.503	4781	299.851
b0659	468	243.148	1199	199.634
b0660	1041	807.435	2181	109.354
b0661	1425	1191.44	1902	64.6287
b0662	1176	942.435	848	36.4275
b0664	75	18.5625	45.5	99.234
b0665	75	18.5625	45.5	99.234
b0666	77	20.5625	145.5	286.466
b0668	75	18.5625	232	505.984
b0670	75	18.5625	232	505.984
b0672	85	18.0345	371	832.829
b0673	77	20.5625	145.5	286.466
b0674	1665	1431.44	1856	52.4918
b0675	753	519.834	598	46.5717
b0676	1221	987.435	1100	45.0993
b0677	1149	915.435	1104	48.8233
b0678	801	567.619	1488	106.128
b0679	1947	1713.44	1374	32.4642
b0680	1665	1431.44	4785	135.331
b0681	1407	1173.44	19	0.655511
b0682	327	121.946	35	11.6194
b0683	447	223.898	2988	540.276
b4637	87	20.0345	53	107.098
b0684	531	302.04	2384	319.542
b0685	294	97.1358	209	87.1069
b0686	765	531.782	378	28.7769
b0687	546	316.291	1003	128.38
b0688	1641	1407.44	4537	130.505
b0689	495	268.199	88	13.2835
b0692	1320	1086.44	31	1.15516
b0693	2199	1965.44	20	0.411962
b4803	105	13.4692	0	0
b0694	678	445.071	61	5.54863
b0695	2685	2451.44	344	5.68098
b0696	573	342.265	34	4.02163
b0697	2049	1815.44	45	1.0035
b0698	1674	1440.44	16	0.449689
b4513	90	17.15	0	0
b0699	207	43.4856	680	633.067
b0700	4194	3960.44	334.18	3.41604
b0702	327	121.946	0	0
b0704	570	339.333	10	1.19305
b4514	255	70.443	2.28777	1.3148
b0706	762	528.782	7.56746	0.579375
b0707	510	282.189	1153	165.415
b0708	1419	1185.44	2411	82.3389
b0709	1482	1248.44	333	10.7985
b0710	744	510.834	1202	95.26
b0711	657	424.462	621	59.2296
b0712	933	699.435	1009	58.4022
b0713	735	501.834	631	50.9044
b0714	792	558.619	345	25.0028
b0715	1047	813.435	139	6.91795
b0716	1062	828.435	63	3.0787
b0717	729	495.834	9	0.734838
b0718	2448	2214.44	24	0.438767
b0719	567	336.435	6	0.721997
b0720	1284	1050.44	6196	238.796
b4768	33	13.5	130	389.848
b4735	108	13.6235	309	918.241
b0721	390	173.422	1761	411.094
b0722	348	138.585	747	218.217
b0723	1767	1533.44	4979	131.45
b0724	717	483.932	1821	152.339
b0726	2802	2568.44	7924	124.9
b0727	1218	984.435	4852	199.535
b0728	1167	933.435	3697	160.343
b0729	870	636.503	2657	168.996
b0730	723	489.883	156	12.8919
b0731	1977	1743.44	13	0.301872
b0732	2634	2400.44	147	2.47921
b0733	1569	1335.44	2682	81.3058
b0734	1140	906.435	2107	94.1051
b4515	114	14.7792	86	235.577
b0735	294	97.1358	240	100.027
b0736	405	186.492	332	72.0716
b0737	693	459.98	597	52.5438
b0738	429	207.778	342	66.6366
b0739	1266	1032.44	1344	52.7014
b0740	1293	1059.44	6072	232.029
b0741	522	293.401	7260	1001.75
b0742	792	558.619	3789	274.596
b0743	76	19.5625	255.167	528.062
b0744	76	19.5625	504.6	1044.26
b0745	76	19.5625	255.167	528.062
b0746	76	19.5625	504.6	1044.26
b0747	76	19.5625	255.167	528.062
b0748	76	19.5625	255.167	528.062
b0749	76	19.5625	255.167	528.062
b0750	1044	810.435	544	27.1748
b0751	720	486.932	628	52.2128
b0752	942	708.435	250	14.2865
b0753	381	165.583	704	172.124
b0754	1053	819.435	14659	724.228
b0755	753	519.834	8849	689.152
b0756	1041	807.435	1739	87.1922
b0757	1149	915.435	670	29.6301
b0758	1047	813.435	615	30.6082
b0759	1017	783.435	666	34.4157
b0760	1473	1239.44	572	18.6835
b0761	789	555.619	281	20.4746
b0762	150	21.2109	185	353.1
b0763	774	540.674	301	22.5381
b0764	690	457.025	254	22.4998
b0765	1059	825.435	289	14.1743
b0766	819	585.562	185	12.7904
b0767	996	762.435	2327	123.56
b0768	954	720.435	72	4.04597
b0769	1053	819.435	0	0
b0770	1434	1200.44	7	0.236072
b0771	2262	2028.44	98	1.95592
b0772	1284	1050.44	1318	50.7963
b0773	477	251.414	918	147.822
b0774	1290	1056.44	1057	40.5058
b0775	1041	807.435	1478	74.1058
b0776	1155	921.435	1321	58.0395
b0777	756	522.834	636	49.2469
b0778	678	445.071	540	49.1191
b0779	2022	1788.44	5055	114.428
b0780	909	675.435	370	22.177
b0781	990	756.435	973	52.0747
b0782	513	284.959	311	44.1838
b0783	486	259.763	369	57.5089
b0784	246	64.7497	121	75.6542
b0785	453	229.337	306	54.0173
b0786	705	471.98	856	73.4237
b0787	714	480.932	51	4.29311
b0788	957	723.435	280	15.6691
b0789	1242	1008.44	822	32.9996
