target_id	length	eff_length	est_counts	tpm
b0090	1068	826.686	1955	53.0809
b0091	1476	1234.69	3373	61.3185
b0092	921	679.686	2440	80.5774
b0093	831	589.812	3364	128.019
b0094	1263	1021.69	5258	115.514
b0095	1152	910.686	11613	286.225
b0096	918	676.686	16787	556.824
b0097	513	278.152	1531	123.545
b0098	2706	2464.69	10152	92.4532
b0099	390	169.173	308	40.8651
b0101	198	38.1291	241	141.87
b0102	744	503.001	624	27.845
b0103	621	381.533	397	23.3556
b4727	45	19	1	1.18135
b0104	1044	802.686	2584	72.2568
b0106	1203	961.686	118	2.75411
b0107	1386	1144.69	155	3.03933
b0108	441	212.708	35	3.69331
b0109	894	652.753	1221	41.9855
b0110	552	314.925	266	18.9586
b0111	855	613.753	391	14.2993
b0112	1374	1132.69	13272	263.002
b0113	765	523.976	5090	218.041
b0114	2664	2422.69	30406	281.705
b0115	1893	1651.69	10040	136.439
b0116	1425	1183.69	23922	453.621
b0117	1854	1612.69	216	3.00632
b0118	2598	2356.69	14103	134.32
b0119	363	147.433	334	50.8492
b0120	795	553.869	5061	205.098
b0121	867	625.753	3785	135.767
b0122	348	135.42	1383	229.231
b0123	1551	1309.69	5024	86.1022
b0124	2391	2149.69	10621	110.898
b0125	537	300.704	1047	78.1519
b0126	663	422.686	9170	486.949
b0127	927	685.686	1247	40.82
b0128	771	529.923	746	31.5979
b0129	441	212.708	138	14.5622
b0130	1230	988.686	420	9.53505
b0131	381	161.751	456	63.2778
b0132	903	661.753	198	6.71586
b0133	852	610.753	2668	98.0511
b0134	795	553.869	1557	63.0978
b0135	1239	997.686	111	2.49724
b0136	597	358.218	8	0.501273
b0137	606	366.909	10	0.61175
b0138	570	332.064	29	1.96023
b0139	2598	2356.69	134	1.27625
b0140	741	500.026	15	0.673334
b0141	585	346.554	18	1.16583
b0142	480	247.609	193	17.4954
b0143	1398	1156.69	4114	79.8327
b0144	927	685.686	371	12.1445
b0145	456	225.89	7699	765.016
b0146	705	464.243	1706	82.4832
b0147	531	295.005	132	10.0433
b0148	2430	2188.69	1019	10.4502
b0149	2535	2293.69	2468	24.1514
b0149_1	2400	2158.69	1.633e-05	1.69797e-07
b0150	2244	2002.69	6276	70.3399
b0151	798	556.869	626	25.2321
b0152	891	649.753	466	16.0979
b0153	1983	1741.69	538	6.93337
b0154	1281	1039.69	3214	69.3866
b4765	48	12.5	3	5.38695
b0155	1422	1180.69	1178	22.3946
b4728	66	12.2222	10	18.3646
b0156	345	132.998	734	123.875
b0157	624	384.475	201	11.7344
b0158	801	559.869	318	12.7489
b0159	699	458.312	2873	140.704
b0160	1518	1276.69	963	16.9307
b0161	1425	1183.69	2987	56.641
b0162	1158	916.686	264	6.46421
b0163	387	166.712	3184	428.686
b0164	813	571.812	135	5.29922
b0166	825	583.812	8250	317.185
b0167	2673	2431.69	1300	11.9996
b0168	795	553.869	4547	184.268
b0169	726	485.1	47394	2192.93
b0170	852	610.753	19507	716.898
b0171	726	485.1	3329	154.033
b0172	558	320.459	7702	539.465
b0173	1197	955.686	1231	28.9118
b0174	762	520.976	3722	160.358
b0175	858	616.753	2244	81.6665
b0176	1353	1111.69	5983	120.801
b0177	2433	2191.69	21690	222.133
b0178	486	253.133	6891	611.033
b0179	1026	784.686	8480	242.567
b0180	456	225.89	3411	338.936
b0181	789	547.869	4102	168.055
b0182	1149	907.686	1792	44.3133
b0183	597	358.218	646	40.4778
b0184	3483	3241.69	6880	47.6376
b0185	960	718.686	4714	147.225
b0186	2142	1900.69	1669	19.7096
b0187	390	169.173	328	43.5187
b0188	1299	1057.69	635	13.4756
b0189	255	69.2709	437	141.6
b4406	201	39.5467	586	332.598
b0190	546	309.209	433	31.4317
b0191	423	196.933	343	39.0937
b0192	711	470.196	1110	52.9878
b0193	825	583.812	211	8.11225
b0194	1719	1477.69	8121	123.356
b0195	708	467.22	482	23.1557
b0196	405	181.756	1019	125.84
b0197	816	574.812	12113	472.996
b0198	654	413.874	982	53.2568
b0199	1032	790.686	783	22.2274
b0200	576	337.829	1165	77.4037
b0201	1542	1300.69	2992.45	51.64
b0202	77	11.2308	414.667	828.746
b0203	76	11.0833	172	348.329
b0204	2904	2662.69	6188.91	52.1707
b0205	120	15.7831	4855.15	6904.66
b0206	77	11.2308	190	379.731
b0207	804	562.841	216	8.61391
b0208	915	673.686	281	9.36226
b0209	801	559.869	1697	68.0343
b0210	624	384.475	470	27.4386
b0211	1359	1117.69	7946	159.573
b0212	756	515.001	1028	44.804
b0213	723	482.148	597	27.7924
b0214	468	236.802	627	59.4311
b0215	732	491.051	1024	46.8064
b0216	77	11.2308	190	379.731
b0217	786	544.896	37	1.52412
b4586	480	247.609	2	0.181299
b0219	771	529.923	691	29.2683
b0220	474	242.174	3083	285.745
b0221	2445	2203.69	563	5.73444
b0222	579	340.726	1489	98.0892
b0223	768	526.949	1045	44.5122
b0224	741	500.026	3065	137.585
b0225	279	85.1719	845	222.686
b0226	261	73.0256	1480	454.903
b0227	750	509.001	43	1.89619
b0228	498	264.036	100	8.50099
b0231	1056	814.686	177	4.87658
b0232	294	95.2685	120	28.2725
b0233	399	176.864	94	11.9295
b0234	453	223.146	63	6.33701
b0237	1458	1216.69	7506	138.472
b0238	459	228.584	401	39.376
b0239	1245	1003.69	907	20.2834
b0240	402	179.317	741	92.753
b4710	504	269.71	115.887	9.64428
b4709	276	83.255	49.0718	13.2298
b0241	1056	814.686	61	1.68063
b0242	1104	862.686	2160	56.1996
b0243	1254	1012.69	2332	51.6875
b0244	76	11.0833	29	58.73
b0245	342	130.683	98	16.8321
b0246	318	112.518	27	5.3861
b4504	222	50.3146	6	2.67664
b0247	477	244.836	26.7688	2.45407
b0248	459	228.584	81	7.95375
b0249	240	60.5725	82	30.3858
b0250	468	236.802	302	28.6255
b0251	444	215.284	76	7.92381
b0252	822	580.812	43	1.66175
b0253	864	622.753	380	13.6962
b0254	894	652.753	141	4.84845
b4587	690	449.403	354.829	17.7221
b0256	1152	910.686	655.487	16.1558
b0258	1146	904.686	398	9.87455
b0259	981	739.686	789.619	23.9609
b0260	1404	1162.69	123	2.37451
b0261	933	691.686	247	8.0153
b0262	1047	805.686	46	1.28152
b0264	504	269.71	69.6949	5.80012
b0265	276	83.255	61.8673	16.6795
b0266	351	137.896	258	41.9953
b0267	1155	913.686	16	0.393056
b0268	909	667.686	29	0.974894
b0269	1968	1726.69	49	0.636964
b0270	1383	1141.69	36	0.707763
b0271	1611	1369.69	67	1.09796
b0272	759	517.976	365	15.8167
b0273	1005	763.686	2335.4	68.6402
b4766	96	12.7203	0	0
b4688	129	16.7228	2.49191	3.3447
b0274	504	269.71	69.6949	5.80012
b0275	276	83.255	61.8673	16.6795
b0276	732	491.051	390	17.8267
b0277	627	387.417	216	12.5143
b0278	699	458.312	97	4.75053
b0279	855	613.753	29	1.06056
b4729	225	52.0387	14	6.03856
b0280	441	212.708	578	60.9924
b0281	1401	1159.69	1503	29.0905
b0282	411	186.88	121	14.533
b0283	957	715.686	151	4.73572
b0284	2199	1957.69	399	4.57469
b0285	957	715.686	129	4.04575
b0286	690	449.403	180	8.99017
b0287	615	375.647	971	58.0191
b0288	330	121.604	76	14.028
b0289	711	470.196	136	6.4922
b0290	1644	1402.69	265	4.2405
b0291	2526	2284.69	132	1.29682
b0292	669	428.601	13	0.680805
b0293	588	349.431	254	16.3156
b0294	591	352.325	19	1.21044
b0295	228	53.8691	28	11.6668
b4506	141	19.1387	3	3.51836
b0296	264	75.1754	29	8.65874
b4671	102	12.596	0	0
b0298	300	99.5341	77.2	17.4091
b0299	867	625.753	134.6	4.82808
b0301	594	355.29	34	2.14797
b0303	237	58.9177	17	6.47642
b0304	1326	1084.69	310	6.4149
b0305	855	613.753	32	1.17028
b0306	720	479.173	24	1.12422
b0307	1428	1186.69	182	3.44245
b0308	696	455.358	64	3.15471
b0310	669	428.601	26	1.36161
b0311	1671	1429.69	577	9.05873
b0312	1473	1231.69	705	12.8476
b0313	588	349.431	399	25.6297
b0314	2034	1792.69	1272	15.9263
b4730	75	12.7368	3	5.28678
b0315	1089	847.686	335	8.87037
b0316	933	691.686	239	7.7557
b0317	498	264.036	16	1.36016
b0318	606	366.909	111	6.79042
b0319	864	622.753	16	0.576682
b0320	1548	1306.69	26	0.446616
b0321	1419	1177.69	106	2.02026
b0322	321	114.612	427	83.6237
b0323	951	709.686	16	0.506041
b0324	1383	1141.69	240	4.71842
b0325	1050	808.686	3505	97.2837
b0326	816	574.812	11	0.429535
b0327	246	64.0354	17	5.95883
b0328	672	431.579	21	1.09217
b0329	276	83.255	4517	1217.79
b0330	1587	1345.69	299	4.98723
b0331	891	649.753	34	1.17453
b0333	1170	928.686	13	0.3142
b0334	1452	1210.69	33	0.611807
b0335	1887	1645.69	53	0.722871
b0336	1260	1018.69	2071	45.6322
b0337	1284	1042.69	2822	60.7485
b0338	900	658.753	212	7.22346
b0339	660	419.749	43	2.29938
b0340	471	239.446	36	3.37463
b0341	1155	913.686	41	1.00721
b0342	612	372.779	31	1.86656
b0343	1254	1012.69	27	0.59844
b0344	3075	2833.69	78	0.617838
b0345	1083	841.686	475	12.667
b0346	834	592.812	321	12.154
b0347	1665	1423.69	10	0.157659
b0348	945	703.686	21	0.669842
b0349	867	625.753	29	1.04023
b0350	810	568.812	13	0.512987
b0351	951	709.686	52	1.64463
b0352	1014	772.686	57	1.65578
b0353	1212	970.686	50	1.15617
b0354	540	303.581	415	30.6835
b0355	834	592.812	925	35.0233
b0356	1110	868.686	3227	83.3812
b0357	276	83.255	562	151.516
b0358	774	532.923	94	3.95909
b4579	699	458.312	12	0.587695
b0360	366	149.684	136	20.3937
b0361	906	664.686	227.167	7.67114
b0363	1197	955.686	92	2.16075
b4731	120	15.7831	0	0
b0364	558	320.459	0	0
b0365	963	721.686	64	1.99051
b0366	768	526.949	15	0.638932
b0367	828	586.812	32	1.224
b0368	852	610.753	117	4.29984
b0369	975	733.686	1317	40.2909
b4580	2907	2665.69	460	3.8733
b4767	57	10.2	0	0
b0372	867	625.753	134.6	4.82808
b0373	300	99.5341	77.2	17.4091
b0375	624	384.475	36	2.10168
b0376	1158	916.686	403	9.86771
b0377	1221	979.686	422	9.66846
b0378	1095	853.686	651	17.1165
b0379	309	105.96	101	21.395
b0380	213	45.2571	108	53.5635
b0381	1095	853.686	1236	32.4977
b0382	261	73.0256	495	152.146
b0383	1416	1174.69	468	8.94244
b0384	321	114.612	556	108.887
b0385	1116	874.686	109	2.79709
b0386	810	568.812	789	31.1344
b0387	459	228.584	580	56.9528
b0388	525	289.302	3169	245.869
b0389	192	35.4023	3016	1912.19
b0390	678	437.514	1887	96.8082
b0391	285	89.2142	1747	439.533
b4732	84	12.4889	21	37.7422
b0393	912	670.686	872	29.1829
b0394	909	667.686	476	16.0017
b0396	1185	943.686	277	6.58846
b0397	3147	2905.69	732	5.6545
b0398	1203	961.686	435	10.1528
b0399	690	449.403	240	11.9869
b0400	1296	1054.69	302	6.42711
b0401	1320	1078.69	2319	48.2545
b0402	1374	1132.69	500	9.90815
b0403	1815	1573.69	341	4.86372
b0404	582	343.606	224	14.6325
b0405	1071	829.686	969	26.2145
b0406	1128	886.686	3880	98.2186
b0407	333	123.857	3735	676.864
b0408	1848	1606.69	8255	115.324
b0409	972	730.686	3698	113.597
b0410	348	135.42	476	78.8964
b0411	885	643.753	3745	130.576
b0412	540	303.581	198	14.6394
b0413	450	220.491	641	65.2529
b0414	1104	862.686	1296	33.7197
b0415	471	239.446	1341	125.705
b0416	420	194.461	2030	234.313
b0417	978	736.686	537	16.3615
b0418	519	283.752	1152	91.1266
b0419	975	733.686	2783	85.1402
b0420	1863	1621.69	3452	47.7789
b0421	900	658.753	1323	45.0785
b0422	243	62.3204	279	100.486
b0423	1449	1207.69	1826	33.9374
b0424	591	352.325	431	27.4578
b0425	912	670.686	604	20.2139
b0426	492	258.609	2553	221.584
b0427	1365	1123.69	439	8.76903
b0428	891	649.753	7457	257.601
b0429	330	121.604	2209	407.736
b0430	615	375.647	3454	206.383
b0431	1992	1750.69	19698	252.549
b0432	948	706.686	18401	584.449
b0433	1476	1234.69	987	17.9429
b0434	579	340.726	1274	83.9259
b0435	318	112.518	6985	1393.4
b0436	1299	1057.69	29101	617.566
b0437	624	384.475	5968	348.411
b0438	1275	1033.69	13569	294.64
b0439	2355	2113.69	8695	92.3339
b0440	273	81.1314	6083	1682.91
b0441	1872	1630.69	6050	83.2755
b0442	372	154.414	82	11.9195
b0443	399	176.864	324	41.1186
b0444	696	455.358	458	22.5759
b0445	1701	1459.69	148	2.2758
b0446	819	577.812	287	11.1488
b0447	459	228.584	185	18.166
b0448	1773	1531.69	436	6.38923
b0449	1782	1540.69	469	6.83267
b0450	339	128.314	18	3.1487
b0451	1287	1045.69	195	4.18567
b0452	861	619.753	680	24.6276
b0453	573	334.913	8549	572.948
b0454	390	169.173	221	29.322
b0456	354	140.285	217	34.72
b0457	1551	1309.69	573	9.82018
b0458	471	239.446	274	25.6847
b0459	552	314.925	996	70.9879
b0460	219	48.6358	2936	1354.98
b0461	375	156.829	3886	556.172
b0462	3150	2908.69	16560	127.79
b0463	1194	952.686	9033	212.821
b0464	648	407.977	1273	70.0365
b0465	3363	3121.69	2451	17.6233
b0466	162	24.6244	94	85.6831
b0467	528	292.199	238	18.2823
b0468	378	159.323	600	84.5286
b0469	552	314.925	1427	101.706
b0470	1932	1690.69	2992	39.722
b0470_1	1296	1054.69	1.80635e-07	3.84425e-09
b0471	330	121.604	1125	207.652
b0472	606	366.909	1344	82.2192
b0473	1875	1633.69	2343	32.1911
b0474	645	405.059	8042	445.634
b0475	963	721.686	464	14.4312
b0476	960	718.686	107	3.34177
b0477	1305	1063.69	1038	21.9036
b0478	1677	1435.69	2866	44.8073
b0479	1221	979.686	171	3.91779
b0480	1653	1411.69	1454	23.1184
b0481	480	247.609	338	30.6396
b0482	795	553.869	619	25.0851
b0483	342	130.683	1022	175.535
b0484	2505	2263.69	8428.51	83.5731
b0484_1	213	45.2571	1425.49	706.985
b0485	933	691.686	2397	77.7841
b0486	1293	1051.69	1315	28.0654
b0487	408	184.276	608	74.057
b0488	459	228.584	220	21.6028
b0489	918	676.686	747	24.7779
b0490	678	437.514	274	14.0569
b0491	780	538.923	199	8.28817
b0492	855	613.753	1720	62.9024
b0493	810	568.812	756	29.8322
b0494	627	387.417	609	35.2834
b0495	687	446.403	274	13.777
b0496	2415	2173.69	877	9.05597
b0497	4281	4039.69	406.295	2.25749
b0498	369	152.036	130	19.1924
b0502	372	154.414	101	14.6814
b0503	1095	853.686	184	4.83784
b0504	927	685.686	11	0.36008
b0505	483	250.366	22	1.97233
b0506	816	574.812	2136	83.4079
b0507	1782	1540.69	77	1.12178
b0508	777	535.923	10	0.418822
b0509	879	637.753	28	0.985457
b0511	1455	1213.69	10	0.184938
b0512	1362	1120.69	62	1.24177
b0513	1302	1060.69	83	1.7564
b0514	1146	904.686	160	3.96967
b0515	786	544.896	323	13.3052
b0516	1236	994.686	218	4.91929
b0517	1050	808.686	13	0.360824
b0518	1668	1426.69	7	0.110129
b4572	1260	1018.69	20	0.440678
b0520	816	574.812	12	0.468584
b0521	894	652.753	114	3.92002
b0522	1068	826.686	2421	65.7334
b0523	510	275.335	1172	95.5429
b0524	723	482.148	709	33.0063
b0525	495	261.317	6552	562.78
b0526	1386	1144.69	1435	28.1383
b0527	522	286.521	65	5.09201
b0528	213	45.2571	147	72.9059
b0529	867	625.753	2355	84.4735
b0530	543	306.458	46	3.36914
b0531	693	452.403	6	0.297685
b0532	2604	2362.69	60	0.570003
b0533	984	742.686	2	0.0604445
b0534	516	280.939	2	0.15979
b0535	633	393.339	44	2.51083
b0536	77	11.2308	20	39.9717
b0537	1164	922.686	1239	30.1404
b0542	306	103.77	59	12.7618
b0540	300	99.5341	77.2	17.4091
b0541	867	625.753	134.6	4.82808
b0543	333	123.857	238	43.1308
b4733	150	21.1967	1	1.05892
b0544	1527	1285.69	50	0.872905
b0545	552	314.925	105	7.48366
b0546	798	556.869	263	10.6007
b4588	102	12.596	2	3.56394
b0547	456	225.89	8	0.794925
b0548	171	27.5469	1	0.814815
b0549	291	93.3437	0	0
b0550	363	147.433	2	0.304486
b4509	141	19.1387	1	1.17279
b0551	384	164.162	20	2.73456
b0553	1098	856.686	1083	28.3752
b0552	981	739.686	789.619	23.9609
b0554	216	46.9234	38	18.1772
b0555	498	264.036	72	6.12071
b0556	462	231.334	40.5947	3.93878
b4510	183	31.8822	9.34007	6.57557
b0557	294	95.2685	129	30.3929
b0558	411	186.88	9.26316	1.11257
b0559	207	42.4952	18	9.50746
b4589	195	36.7666	19	11.5993
b0560	546	309.209	9.92082	0.720158
b0561	564	326.247	43.9042	3.02059
b0563	186	32.9336	12	8.1785
b0564	750	509.001	206	9.08407
b0565	954	712.686	14410	453.835
b0566	762	520.976	47	2.02494
b0567	891	649.753	79	2.72905
b0568	2973	2731.69	244	2.00489
b0569	2238	1996.69	398	4.4741
b0570	1443	1201.69	2565	47.9102
b0571	684	443.426	2658	134.545
b0572	1374	1132.69	15273	302.654
b0573	333	123.857	8059	1460.47
b0574	1224	982.686	10760	245.77
b0575	3144	2902.69	9744	75.3476
b0576	1377	1135.69	1787	35.3182
b0577	1248	1006.69	643	14.3367
b0578	654	413.874	1384	75.0585
b0579	369	152.036	212	31.2984
b0580	249	65.6938	185	63.2091
b0581	1119	877.686	1581	40.4319
b4415	153	22.1153	1	1.01494
b0582	1113	871.686	614	15.8103
b0583	621	381.533	207	12.1778
b0584	2241	1999.69	1995	22.393
b0585	1203	961.686	362	8.44904
b4511	219	48.6358	38	17.5372
b0586	3882	3640.69	1718	10.5919
b0587	1134	892.686	30	0.754318
b0588	816	574.812	410	16.0099
b0589	993	751.686	240	7.16649
b0590	1005	763.686	607	17.8404
b0591	1251	1009.69	718	15.9614
b0592	957	715.686	872	27.348
b0593	1176	934.686	1162	27.9044
b0594	1611	1369.69	1221	20.0091
b0595	858	616.753	598	21.7632
b0596	747	506.001	474	21.0261
b0597	414	189.439	350	41.4696
b0598	2106	1864.69	1584	19.067
b4512	198	38.1291	96	56.5127
b0599	1089	847.686	350	9.26755
b0600	1161	919.686	211	5.14962
b0601	630	390.378	54	3.10485
b0602	1221	979.686	51	1.16846
b0603	903	661.753	91	3.08658
b0604	747	506.001	1249	55.4042
b0605	564	326.247	28251	1943.65
b0606	1566	1324.69	2998	50.7985
b0607	429	202.27	461	51.1566
b0608	1239	997.686	1137	25.5799
b4734	90	12.8333	71	124.18
b0610	411	186.88	1011	121.428
b0611	807	565.812	1393	55.26
b0612	1464	1222.69	52	0.954598
b0613	879	637.753	13	0.457534
b0614	552	314.925	11	0.784002
b0615	1533	1291.69	17	0.295409
b0616	909	667.686	17	0.57149
b0617	297	97.4413	0	0
b0618	1059	817.686	29	0.796055
b0619	1659	1417.69	221	3.499
b0620	681	440.47	90	4.58625
b0621	1386	1144.69	77	1.50986
b0622	561	323.345	304	21.1027
b0623	210	43.7582	113799	58372.8
b0624	384	164.162	380	51.9567
b0627	204	41.0846	937	511.909
b0628	966	724.686	2846	88.1489
b0629	954	712.686	144	4.5352
b0630	642	402.139	627	34.9964
b0631	264	75.1754	478	142.72
b0632	1212	970.686	3678	85.0482
b0633	1089	847.686	2140	56.6644
b0634	1113	871.686	771	19.853
b0635	1902	1660.69	2332	31.519
b0636	468	236.802	370	35.071
b0637	318	112.518	875	174.55
b0638	612	372.779	226	13.6078
b0639	642	402.139	584	32.5963
b0640	1032	790.686	1191	33.8096
b0641	582	343.606	1685	110.071
b0642	2583	2341.69	10238	98.1338
b0643	483	250.366	1862	166.931
b0644	978	736.686	372	11.3342
b0645	708	467.22	2	0.0960818
b0646	1428	1186.69	46	0.87007
b0647	555	317.845	1	0.0706181
b0648	708	467.22	7	0.336286
b0649	1452	1210.69	138	2.55847
b0650	1671	1429.69	60	0.941982
b0651	936	694.686	287	9.27311
b0652	726	485.1	639	29.5666
b0653	675	434.558	380	19.6276
b0654	741	500.026	535	24.0156
b0655	909	667.686	4009	134.771
b0656	981	739.686	789.619	23.9609
b0657	1539	1297.69	1570	27.1558
b0658	879	637.753	4787	168.478
b0659	468	236.802	1266	120
b0660	1041	799.686	2702	75.8399
b0661	1425	1183.69	2729	51.7486
b0662	1176	934.686	1310	31.4585
b0664	75	12.7368	75	132.17
b0665	75	12.7368	75	132.17
b0666	77	11.2308	325.5	650.539
b0668	75	12.7368	463	815.927
b0670	75	12.7368	463	815.927
b0672	85	11.6038	693	1340.5
b0673	77	11.2308	325.5	650.539
b0674	1665	1423.69	2475	39.0205
b0675	753	512.001	530	23.2347
b0676	1221	979.686	856	19.6119
b0677	1149	907.686	1129	27.9184
b0678	801	559.869	1499	60.0963
b0679	1947	1705.69	1087	14.3042
b0680	1665	1423.69	5485	86.4758
b0681	1407	1165.69	40	0.770212
b0682	327	119.356	84	15.7968
b0683	447	217.867	5523	569.005
b4637	87	13.1455	113	192.946
b0684	531	295.005	3380	257.169
b0685	294	95.2685	267	62.9063
b0686	765	523.976	573	24.5457
b0687	546	309.209	1379	100.102
b0688	1641	1399.69	4802	77.0058
b0689	495	261.317	126	10.8227
b0692	1320	1078.69	88	1.83113
b0693	2199	1957.69	56	0.642062
b4803	105	12.7052	0	0
b0694	678	437.514	73	3.7451
b0695	2685	2443.69	338	3.10458
b0696	573	334.913	57	3.8201
b0697	2049	1807.69	46	0.571172
b0698	1674	1432.69	17	0.266336
b4513	90	12.8333	1	1.74901
b0699	207	42.4952	2725	1439.32
b0700	4194	3952.69	567.621	3.22328
b0702	327	119.356	3	0.564171
b0704	570	332.064	59	3.98806
b4514	255	69.2709	22.9119	7.42407
b0706	762	520.976	29.7816	1.28311
b0707	510	275.335	1498	122.119
b0708	1419	1177.69	2388	45.5131
b0709	1482	1240.69	479	8.66574
b0710	744	503.001	1828	81.5716
b0711	657	416.833	760	40.9245
b0712	933	691.686	1101	35.7281
b0713	735	494.051	660	29.985
b0714	792	550.869	312	12.7127
b0715	1047	805.686	155	4.31815
b0716	1062	820.686	148	4.04778
b0717	729	488.076	26	1.19569
b0718	2448	2206.69	51	0.518754
b0719	567	329.198	2	0.136366
b0720	1284	1042.69	10821	232.941
b4768	33	7	230	737.5
b4735	108	13.2092	641	1089.22
b0721	390	169.173	2267	300.783
b0722	348	135.42	838	138.897
b0723	1767	1525.69	5369	78.9878
b0724	717	476.173	1701	80.1811
b0726	2802	2560.69	7767	68.0815
b0727	1218	976.686	3549	81.5611
b0728	1167	925.686	3633	88.0914
b0729	870	628.753	3266	116.592
b0730	723	482.148	348	16.2006
b0731	1977	1735.69	13	0.168114
b0732	2634	2392.69	284	2.66419
b0733	1569	1327.69	5550	93.8274
b0734	1140	898.686	3238	80.8725
b4515	114	14.3371	113	176.909
b0735	294	95.2685	314	73.9796
b0736	405	181.756	763	94.2254
b0737	693	452.403	1095	54.3276
b0738	429	202.27	556	61.6986
b0739	1266	1024.69	2075	45.4527
b0740	1293	1051.69	9621	205.336
b0741	522	286.521	8958	701.757
b0742	792	550.869	5218	212.612
b0743	76	11.0833	486.5	985.246
b0744	76	11.0833	811	1642.41
b0745	76	11.0833	486.5	985.246
b0746	76	11.0833	811	1642.41
b0747	76	11.0833	486.5	985.246
b0748	76	11.0833	486.5	985.246
b0749	76	11.0833	486.5	985.246
b0750	1044	802.686	3117	87.1612
b0751	720	479.173	2087	97.7603
b0752	942	700.686	688	22.0393
b0753	381	161.751	3690	512.05
b0754	1053	811.686	16709	462.056
b0755	753	512.001	14975	656.489
b0756	1041	799.686	2200	61.7497
b0757	1149	907.686	642	15.8756
b0758	1047	805.686	483	13.4559
b0759	1017	775.686	639	18.4904
b0760	1473	1231.69	1409	25.6769
b0761	789	547.869	556	22.7788
b0762	150	21.1967	616	652.295
b0763	774	532.923	303	12.7618
b0764	690	449.403	223	11.1378
b0765	1059	817.686	300	8.23506
b0766	819	577.812	304	11.8092
b0767	996	754.686	3198	95.1139
b0768	954	712.686	121	3.81083
b0769	1053	811.686	5	0.138266
b0770	1434	1192.69	6	0.112916
b0771	2262	2020.69	204	2.26602
b0772	1284	1042.69	2474	53.2572
b0773	477	244.836	1250	114.595
b0774	1290	1048.69	1426	30.5215
b0775	1041	799.686	1946	54.6204
b0776	1155	913.686	1341	32.943
b0777	756	515.001	545	23.7531
b0778	678	437.514	568	29.1399
b0779	2022	1780.69	3041	38.332
b0780	909	667.686	629	21.1451
b0781	990	748.686	1961	58.7909
