target_id	length	eff_length	est_counts	tpm
PaeAG1_00119	555	422.651	493	13.5754
PaeAG1_00120	888	755.651	3307	50.9331
PaeAG1_00121	210	78.2722	1402	208.462
PaeAG1_00122	795	662.651	596	10.4676
PaeAG1_00123	579	446.651	680	17.7185
PaeAG1_00124	1074	941.651	420	5.19095
PaeAG1_00125	915	782.651	643	9.56159
PaeAG1_00126	636	503.651	659	15.228
PaeAG1_00127	453	320.651	164	5.95249
PaeAG1_00128	474	341.651	454	15.4654
PaeAG1_00129	729	596.651	174	3.39403
PaeAG1_00130	588	455.651	211	5.38936
PaeAG1_00131	1335	1202.65	781	7.55786
PaeAG1_00132	687	554.651	622	13.0514
PaeAG1_00133	735	602.651	381	7.35777
PaeAG1_00134	411	278.651	4945	206.535
PaeAG1_00135	909	776.651	695	10.4147
PaeAG1_00136	282	149.659	233	18.1193
PaeAG1_00137	228	95.8904	185	22.4535
PaeAG1_00138	621	488.651	163	3.88218
PaeAG1_00139	501	368.651	370	11.6808
PaeAG1_00140	342	209.651	1008	55.9566
PaeAG1_00141	1428	1295.65	890	7.99446
PaeAG1_00142	1494	1361.65	2839	24.2654
PaeAG1_00143	288	155.659	399	29.8322
PaeAG1_00144	1347	1214.65	3446	33.018
PaeAG1_00145	918	785.651	984	14.5765
PaeAG1_00146	1299	1166.65	1259	12.5595
PaeAG1_00147	885	752.651	138	2.13389
PaeAG1_00148	1572	1439.65	204	1.64915
PaeAG1_00149	1098	965.651	94	1.13291
PaeAG1_00150	927	794.651	216	3.16348
PaeAG1_00151	564	431.651	18921	510.151
PaeAG1_00152	1566	1433.65	1662	13.492
PaeAG1_00153	1074	941.651	4254	52.5769
PaeAG1_00154	1350	1217.65	408	3.89964
PaeAG1_00155	1053	920.651	375	4.74049
PaeAG1_00156	627	494.651	187	4.39977
PaeAG1_00157	516	383.651	302	9.16132
PaeAG1_00158	1098	965.651	139	1.67526
PaeAG1_00159	963	830.651	324	4.53956
PaeAG1_00160	951	818.651	817	11.6148
PaeAG1_00161	588	455.651	120	3.06504
PaeAG1_00162	996	863.651	93	1.25323
PaeAG1_00163	2388	2255.65	220	1.13511
PaeAG1_00164	918	785.651	467	6.9179
PaeAG1_00165	720	587.651	223	4.41644
PaeAG1_00166	606	473.651	295	7.24855
PaeAG1_00167	840	707.651	117	1.92422
PaeAG1_00168	1104	971.651	876	10.4926
PaeAG1_00169	1071	938.651	619	7.67492
PaeAG1_00170	3048	2915.65	3408	13.6035
PaeAG1_00171	939	806.651	760	10.9652
PaeAG1_00172	186	55.9952	187	38.8667
PaeAG1_00173	1335	1202.65	284	2.74831
PaeAG1_00174	798	665.651	299	5.22772
PaeAG1_00175	1617	1484.65	325	2.54769
PaeAG1_00176	837	704.651	236	3.89785
PaeAG1_00177	1407	1274.65	169	1.54306
PaeAG1_00178	666	533.651	562	12.2565
PaeAG1_00179	591	458.651	187	4.74511
PaeAG1_00180	828	695.651	485	8.11405
PaeAG1_00181	381	248.651	221	10.344
PaeAG1_00182	543	410.651	272	7.70874
PaeAG1_00183	1992	1859.65	736	4.6061
PaeAG1_00184	1050	917.651	129	1.63606
PaeAG1_00185	603	470.651	107	2.64589
PaeAG1_00186	843	710.651	515	8.43409
PaeAG1_00187	2040	1907.65	3184	19.425
PaeAG1_00188	486	353.651	1040	34.2252
PaeAG1_00189	1920	1787.65	3006	19.5701
PaeAG1_00190	366	233.651	4214	209.901
PaeAG1_00191	1173	1040.65	2158	24.1342
PaeAG1_00192	933	800.651	819	11.905
PaeAG1_00193	753	620.651	138	2.58773
PaeAG1_00194	1611	1478.65	343	2.6997
PaeAG1_00195	840	707.651	74	1.21703
PaeAG1_00196	1617	1484.65	149	1.16802
PaeAG1_00197	1062	929.651	186	2.32852
PaeAG1_00198	816	683.651	100	1.70237
PaeAG1_00199	882	749.651	61	0.947018
PaeAG1_00200	1359	1226.65	161	1.52754
PaeAG1_00201	726	593.651	64	1.25469
PaeAG1_00202	918	785.651	212	3.14046
PaeAG1_00203	2373	2240.65	169	0.877808
PaeAG1_00204	903	770.651	80	1.20815
PaeAG1_00205	900	767.651	191	2.89572
PaeAG1_00206	1119	986.651	1439	16.974
PaeAG1_00207	309	176.651	194	12.7813
PaeAG1_00208	1437	1304.65	1027	9.16143
PaeAG1_00209	813	680.651	60	1.02592
PaeAG1_00210	720	587.651	238	4.71351
PaeAG1_00211	402	269.651	514	22.1844
PaeAG1_00212	213	81.1767	1794	257.204
PaeAG1_00213	582	449.651	527	13.6403
PaeAG1_00214	1665	1532.65	6121	46.48
PaeAG1_00215	882	749.651	921	14.2984
PaeAG1_00216	300	167.651	262	18.1879
PaeAG1_00217	864	731.651	988	15.7159
PaeAG1_00218	807	674.651	614	10.592
PaeAG1_00219	693	560.651	344	7.1409
PaeAG1_00220	933	800.651	740	10.7566
PaeAG1_00221	405	272.651	305	13.0191
PaeAG1_00222	765	632.651	236	4.34145
PaeAG1_00223	930	797.651	240	3.50175
PaeAG1_00224	921	788.651	279	4.11724
PaeAG1_00225	1491	1358.65	80	0.685282
PaeAG1_00226	1434	1301.65	287	2.56611
PaeAG1_00227	1383	1250.65	101	0.93988
PaeAG1_00228	1059	926.651	72	0.904281
PaeAG1_00229	882	749.651	245	3.8036
PaeAG1_00230	783	650.651	189	3.38066
PaeAG1_00231	540	407.651	249	7.10883
PaeAG1_00232	852	719.651	88	1.42314
PaeAG1_00233	783	650.651	113	2.02124
PaeAG1_00234	1206	1073.65	283	3.06768
PaeAG1_00235	1299	1166.65	305	3.04261
PaeAG1_00236	1380	1247.65	667	6.22186
PaeAG1_00237	792	659.651	217	3.82854
PaeAG1_00238	402	269.651	281	12.1281
PaeAG1_00239	942	809.651	387	5.56289
PaeAG1_00240	834	701.651	154	2.55439
PaeAG1_00241	1347	1214.65	74	0.709035
PaeAG1_00242	780	647.651	165	2.96504
PaeAG1_00243	1044	911.651	37	0.472346
PaeAG1_00244	816	683.651	325	5.53269
PaeAG1_00245	879	746.651	149	2.3225
PaeAG1_00246	1251	1118.65	308	3.20438
PaeAG1_00247	1323	1190.65	103	1.00679
PaeAG1_00248	1905	1772.65	177	1.16208
PaeAG1_00249	669	536.651	321	6.96146
PaeAG1_00250	855	722.651	91	1.46555
PaeAG1_00251	447	314.651	62	2.29324
PaeAG1_00252	1506	1373.65	452	3.82956
PaeAG1_00253	1185	1052.65	132	1.45941
PaeAG1_00254	867	734.651	239	3.78621
PaeAG1_00255	447	314.651	431	15.9417
PaeAG1_00256	435	302.651	1663	63.9496
PaeAG1_00257	642	509.651	108	2.46626
PaeAG1_00258	255	122.706	26	2.46601
PaeAG1_00259	465	332.651	362	12.6651
PaeAG1_00260	1491	1358.65	523	4.48003
PaeAG1_00261	702	569.651	353	7.21196
PaeAG1_00262	933	800.651	3030	44.044
PaeAG1_00263	792	659.651	798	14.0791
PaeAG1_00264	186	55.9952	524	108.91
PaeAG1_00265	1443	1310.65	3306	29.3564
PaeAG1_00266	2151	2018.65	1113	6.41684
PaeAG1_00267	498	365.651	193	6.14296
PaeAG1_00268	3060	2927.65	718.226	2.85515
PaeAG1_00269	519	386.651	146.967	4.42372
PaeAG1_00270	1509	1376.65	193.303	1.63419
PaeAG1_00271	804	671.651	287	4.97308
PaeAG1_00272	417	284.651	721	29.4788
PaeAG1_00273	1737	1604.65	157	1.13869
PaeAG1_00274	948	815.651	84	1.19857
PaeAG1_00275	1608	1475.65	209	1.64835
PaeAG1_00276	927	794.651	193	2.82662
PaeAG1_00277	849	716.651	50	0.811988
PaeAG1_00278	603	470.651	10	0.24728
PaeAG1_00279	1140	1007.65	85	0.981739
PaeAG1_00280	174	45.7321	369	93.9057
PaeAG1_00281	264	131.693	441	38.9728
PaeAG1_00282	606	473.651	842	20.6891
PaeAG1_00283	270	137.673	242	20.4575
PaeAG1_00284	402	269.651	111	4.7908
PaeAG1_00285	2448	2315.65	1244	6.25222
PaeAG1_00286	3126	2993.65	2919	11.348
PaeAG1_00287	213	81.1767	2281	327.025
PaeAG1_00288	234	101.846	59	6.74209
PaeAG1_00289	1161	1028.65	1544	17.4689
PaeAG1_00290	285	152.659	313	23.8621
PaeAG1_00291	2391	2258.65	807	4.15826
PaeAG1_00292	903	770.651	678	10.239
PaeAG1_00293	1470	1337.65	678	5.89894
PaeAG1_00294	3018	2885.65	3275	13.2085
PaeAG1_00295	1092	959.651	407	4.93592
PaeAG1_00296	990	857.651	402	5.4551
PaeAG1_00297	294	161.659	206	14.8305
PaeAG1_00298	1020	887.651	950	12.4557
PaeAG1_00299	1866	1733.65	659	4.42396
PaeAG1_00300	2628	2495.65	1163	5.42354
PaeAG1_00301	1860	1727.65	1535.78	10.3457
PaeAG1_00302	501	368.651	461	14.5537
PaeAG1_00303	306	173.651	1467	98.3197
PaeAG1_00304	984	851.651	1342	18.3391
PaeAG1_00305	1125	992.651	1285	15.0659
PaeAG1_00306	399	266.651	406	17.7203
PaeAG1_00307	915	782.651	1132	16.8332
PaeAG1_00308	780	647.651	962	17.2871
PaeAG1_00309	99	9.46442	58	71.3216
PaeAG1_00310	120	15.0197	110	85.2349
PaeAG1_00311	1110	977.651	1404	16.7136
PaeAG1_00312	399	266.651	1271	55.474
PaeAG1_00313	282	149.659	370	28.7731
PaeAG1_00314	633	500.651	2663	61.9047
PaeAG1_00315	540	407.651	1292	36.886
PaeAG1_00316	303	170.651	1830	124.804
PaeAG1_00317	198	66.9136	161	28.0026
PaeAG1_00318	897	764.651	3261	49.6335
PaeAG1_00319	990	857.651	2215	30.0573
PaeAG1_00320	77	9.52033	235	287.279
PaeAG1_00321	1452	1319.65	7396	65.2267
PaeAG1_00322	1281	1148.65	7345	74.4202
PaeAG1_00323	1200	1067.65	251	2.7361
PaeAG1_00324	1422	1289.65	306	2.76145
PaeAG1_00325	438	305.651	190	7.23461
PaeAG1_00326	408	275.651	193	8.14864
PaeAG1_00327	285	152.659	103	7.85239
PaeAG1_00328	933	800.651	206	2.99441
PaeAG1_00329	1215	1082.65	51	0.548238
PaeAG1_00330	771	638.651	97	1.76765
PaeAG1_00331	687	554.651	617	12.9465
PaeAG1_00332	516	383.651	187	5.67274
PaeAG1_00333	759	626.651	211	3.91872
PaeAG1_00334	585	452.651	179	4.60232
PaeAG1_00335	312	179.651	2187	141.679
PaeAG1_00336	753	620.651	934	17.5141
PaeAG1_00337	1026	893.651	742	9.66325
PaeAG1_00338	273	140.666	185	15.3063
PaeAG1_00339	261	128.693	280	25.3215
PaeAG1_00340	1332	1199.65	374	3.62831
PaeAG1_00341	291	158.659	49	3.59434
PaeAG1_00342	1557	1424.65	575	4.69728
PaeAG1_00343	384	251.651	68	3.14483
PaeAG1_00344	567	434.651	143	3.82898
PaeAG1_00345	387	254.651	216	9.87179
PaeAG1_00346	228	95.8904	53	6.43262
PaeAG1_00347	201	69.6806	88	14.698
PaeAG1_00348	192	61.367	165	31.2922
PaeAG1_00349	1380	1247.65	933	8.70314
PaeAG1_00350	186	55.9952	384	79.8119
PaeAG1_00351	699	566.651	332	6.81883
PaeAG1_00352	990	857.651	349	4.7359
PaeAG1_00353	870	737.651	176	2.77683
PaeAG1_00354	819	686.651	112	1.89832
PaeAG1_00355	999	866.651	332	4.45842
PaeAG1_00356	183	53.3628	429	93.5634
PaeAG1_00357	2283	2150.65	784	4.24261
PaeAG1_00358	1179	1046.65	4362	48.5033
PaeAG1_00359	1386	1253.65	115	1.0676
PaeAG1_00360	957	824.651	66	0.931453
PaeAG1_00361	963	830.651	536	7.50989
PaeAG1_00362	972	839.651	1709	23.6881
PaeAG1_00363	1383	1250.65	3000	27.9172
PaeAG1_00364	1107	974.651	912	10.8901
PaeAG1_00365	879	746.651	177	2.75894
PaeAG1_00366	666	533.651	371	8.09103
PaeAG1_00367	1062	929.651	525	6.57244
PaeAG1_00368	1377	1244.65	9928.2	92.8347
PaeAG1_00369	753	620.651	6944	130.212
PaeAG1_00370	1359	1226.65	8013	76.0259
PaeAG1_00371	1371	1238.65	13701	128.733
PaeAG1_00372	1104	971.651	9981	119.55
PaeAG1_00373	1098	965.651	1882	22.6823
PaeAG1_00374	1155	1022.65	1468	16.7065
PaeAG1_00375	912	779.651	1067	15.9276
PaeAG1_00376	870	737.651	1732	27.3265
PaeAG1_00377	2388	2255.65	625	3.22474
PaeAG1_00378	1053	920.651	374	4.72785
PaeAG1_00379	504	371.651	4253	133.183
PaeAG1_00380	612	479.651	473	11.4769
PaeAG1_00381	942	809.651	402	5.77851
PaeAG1_00382	753	620.651	683	12.8074
PaeAG1_00383	630	497.651	939	21.9598
PaeAG1_00384	555	422.651	53	1.45942
PaeAG1_00385	90	9.03584	70	90.1606
PaeAG1_00386	495	362.651	1222	39.2166
PaeAG1_00387	693	560.651	694	14.4064
PaeAG1_00388	771	638.651	1056	19.2437
PaeAG1_00389	438	305.651	3061	116.553
PaeAG1_00390	1230	1097.65	3028	32.1055
PaeAG1_00391	1395	1262.65	2329	21.4671
PaeAG1_00392	666	533.651	2794	60.9335
PaeAG1_00393	933	800.651	799	11.6142
PaeAG1_00394	351	218.651	818	43.5401
PaeAG1_00395	1035	902.651	238	3.06863
PaeAG1_00396	1395	1262.65	298	2.74676
PaeAG1_00397	1044	911.651	192	2.45109
PaeAG1_00398	789	656.651	111	1.96732
PaeAG1_00399	930	797.651	390	5.69035
PaeAG1_00400	1050	917.651	112	1.42046
PaeAG1_00401	930	797.651	522	7.61632
PaeAG1_00402	1977	1844.65	760	4.79498
PaeAG1_00403	726	593.651	1264	24.7801
PaeAG1_00404	333	200.651	16737	970.787
PaeAG1_00405	672	539.651	1053	22.7092
PaeAG1_00406	1515	1382.65	1040	8.75403
PaeAG1_00407	468	335.651	2101	72.8493
PaeAG1_00408	1272	1139.65	1127	11.509
PaeAG1_00409	468	335.651	265	9.18852
PaeAG1_00410	1242	1109.65	616	6.46073
PaeAG1_00411	654	521.651	491	10.9544
PaeAG1_00412	480	347.651	4654	155.801
PaeAG1_00413	2280	2147.65	9844	53.3452
PaeAG1_00414	1038	905.651	1441	18.5178
PaeAG1_00415	756	623.651	438	8.17372
PaeAG1_00416	804	671.651	247	4.27997
PaeAG1_00417	801	668.651	754	13.1238
PaeAG1_00418	795	662.651	1541	27.0648
PaeAG1_00419	798	665.651	1039	18.1659
PaeAG1_00420	1380	1247.65	928	8.6565
PaeAG1_00421	1386	1253.65	1249	11.5951
PaeAG1_00422	363	230.651	342	17.2567
PaeAG1_00423	1152	1019.65	278	3.17308
PaeAG1_00424	1095	962.651	311	3.75992
PaeAG1_00425	1041	908.651	197	2.52323
PaeAG1_00426	507	374.651	305	9.47459
PaeAG1_00427	474	341.651	479	16.317
PaeAG1_00428	1386	1253.65	335	3.10996
PaeAG1_00429	1839	1706.65	2682	18.2895
PaeAG1_00430	1197	1064.65	750	8.19863
PaeAG1_00431	540	407.651	9262	264.426
PaeAG1_00432	879	746.651	702	10.9423
PaeAG1_00433	813	680.651	1247	21.3221
PaeAG1_00434	579	446.651	360	9.38041
PaeAG1_00435	345	212.651	3085	168.84
PaeAG1_00436	987	854.651	1091	14.8567
PaeAG1_00437	1734	1601.65	1298	9.43179
PaeAG1_00438	252	119.718	2078	202.01
PaeAG1_00439	480	347.651	715	23.9359
PaeAG1_00440	1596	1463.65	514	4.08708
PaeAG1_00441	549	416.651	175	4.88825
PaeAG1_00442	1431	1298.65	675	6.04921
PaeAG1_00443	648	515.651	627	14.1514
PaeAG1_00444	411	278.651	485	20.2567
PaeAG1_00445	999	866.651	632	8.48712
PaeAG1_00446	567	434.651	255	6.8279
PaeAG1_00447	597	464.651	268	6.71267
PaeAG1_00448	1488	1355.65	631	5.41712
PaeAG1_00449	1371	1238.65	464	4.3597
PaeAG1_00450	1350	1217.65	1637	15.6464
PaeAG1_00451	672	539.651	1074	23.1621
PaeAG1_00452	1008	875.651	2872	38.1716
PaeAG1_00453	855	722.651	21733	350.008
PaeAG1_00454	606	473.651	394	9.68111
PaeAG1_00455	732	599.651	269	5.22085
PaeAG1_00456	378	245.651	348	16.4873
PaeAG1_00457	201	69.6806	203	33.9056
PaeAG1_00458	798	665.651	656	11.4695
PaeAG1_00459	735	602.651	617	11.9153
PaeAG1_00460	1347	1214.65	562	5.38483
PaeAG1_00461	258	125.693	223	20.6481
PaeAG1_00462	324	191.651	155	9.41257
PaeAG1_00463	1155	1022.65	149	1.69569
PaeAG1_00464	594	461.651	3038	76.5881
PaeAG1_00465	420	287.651	2709	109.605
PaeAG1_00466	621	488.651	730	17.3865
PaeAG1_00467	1140	1007.65	643	7.42657
PaeAG1_00468	1968	1835.65	1083	6.86634
PaeAG1_00469	171	43.2894	212	56.9956
PaeAG1_00470	594	461.651	1917	48.3277
PaeAG1_00471	822	689.651	2190	36.9575
PaeAG1_00472	693	560.651	1245	25.8443
PaeAG1_00473	1035	902.651	3117	40.1887
PaeAG1_00474	1149	1016.65	4828	55.2691
PaeAG1_00475	900	767.651	1179	17.8746
PaeAG1_00476	405	272.651	1267	54.0825
PaeAG1_00477	1374	1241.65	783	7.33921
PaeAG1_00478	1185	1052.65	745	8.23681
PaeAG1_00479	1272	1139.65	1455	14.8586
PaeAG1_00480	1005	872.651	1301	17.351
PaeAG1_00481	513	380.651	745	22.7781
PaeAG1_00482	435	302.651	510	19.6117
PaeAG1_00483	570	437.651	900	23.9333
PaeAG1_00484	894	761.651	705	10.7726
PaeAG1_00485	954	821.651	5142	72.8336
PaeAG1_00486	408	275.651	8443	356.471
PaeAG1_00487	366	233.651	2610	130.005
PaeAG1_00488	537	404.651	1410	40.5533
PaeAG1_00489	2049	1916.65	6458	39.2141
PaeAG1_00490	876	743.651	1267	19.8287
PaeAG1_00491	7419	7286.65	16987	27.1316
PaeAG1_00492	1032	899.651	1651	21.358
PaeAG1_00493	507	374.651	752	23.3603
PaeAG1_00494	795	662.651	418	7.3414
PaeAG1_00495	612	479.651	138	3.34843
PaeAG1_00496	1374	1241.65	331	3.10253
PaeAG1_00497	723	590.651	313	6.16738
PaeAG1_00498	1404	1271.65	855	7.82502
PaeAG1_00499	1491	1358.65	1747	14.9648
PaeAG1_00500	570	437.651	673	17.8968
PaeAG1_00501	576	443.651	7480	196.222
PaeAG1_00502	444	311.651	1186	44.2898
PaeAG1_00503	1152	1019.65	4369	49.8675
PaeAG1_00504	3141	3008.65	11304	43.7268
PaeAG1_00505	1458	1325.65	10379	91.12
PaeAG1_00506	1920	1787.65	2661	17.324
PaeAG1_00507	1071	938.651	3891	48.2441
PaeAG1_00508	873	740.651	1092	17.1592
PaeAG1_00509	540	407.651	488	13.9322
PaeAG1_00510	1410	1277.65	3489	31.7816
PaeAG1_00511	417	284.651	33	1.34924
PaeAG1_00512	2193	2060.65	389	2.19701
PaeAG1_00513	1479	1346.65	142	1.22721
PaeAG1_00514	621	488.651	1715	40.8463
PaeAG1_00515	1272	1139.65	444	4.53418
PaeAG1_00516	1251	1118.65	165	1.71663
PaeAG1_00517	1275	1142.65	104	1.05927
PaeAG1_00518	1368	1235.65	147	1.38455
PaeAG1_00519	1440	1307.65	421	3.74695
PaeAG1_00520	1491	1358.65	149	1.27634
PaeAG1_00521	1284	1151.65	784	7.92287
PaeAG1_00522	1224	1091.65	6614	70.5128
PaeAG1_00523	1182	1049.65	28303	313.816
PaeAG1_00524	909	776.651	639	9.57552
PaeAG1_00525	405	272.651	4498	191.999
PaeAG1_00526	1623	1490.65	471	3.67733
PaeAG1_00527	1332	1199.65	3958	38.398
PaeAG1_00528	792	659.651	521	9.19202
PaeAG1_00529	732	599.651	641	12.4408
PaeAG1_00530	2202	2069.65	1468	8.25498
PaeAG1_00531	1377	1244.65	1106	10.3418
PaeAG1_00532	210	78.2722	52975	7876.82
PaeAG1_00533	522	389.651	322	9.61762
PaeAG1_00534	375	242.651	301	14.4368
PaeAG1_00535	1434	1301.65	821	7.34067
PaeAG1_00536	2799	2666.65	18115	79.0605
PaeAG1_00537	579	446.651	5568	145.084
PaeAG1_00538	888	755.651	1688	25.9979
PaeAG1_00539	510	377.651	2316	71.3732
PaeAG1_00540	690	557.651	409	8.53588
PaeAG1_00541	1425	1292.65	529	4.76279
PaeAG1_00542	1359	1226.65	483	4.58262
PaeAG1_00543	303	170.651	27	1.84138
PaeAG1_00544	219	87.0175	20	2.67492
PaeAG1_00545	621	488.651	379	9.02668
PaeAG1_00546	951	818.651	1517	21.5662
PaeAG1_00547	858	725.651	1423	22.8226
PaeAG1_00548	2394	2261.65	668	3.43746
PaeAG1_00549	972	839.651	85	1.17817
PaeAG1_00550	498	365.651	130	4.13775
PaeAG1_00551	750	617.651	945	17.8064
PaeAG1_00552	402	269.651	53	2.2875
PaeAG1_00553	570	437.651	197	5.23873
PaeAG1_00554	1728	1595.65	519	3.78544
PaeAG1_00555	927	794.651	279	4.08616
PaeAG1_00556	477	344.651	212	7.15886
PaeAG1_00557	951	818.651	323	4.59189
PaeAG1_00558	798	665.651	76	1.32878
PaeAG1_00559	552	419.651	206.22	5.71913
PaeAG1_00560	2178	2045.65	8139.78	46.3093
PaeAG1_00561	444	311.651	1596	59.6008
PaeAG1_00562	516	383.651	1390	42.1663
PaeAG1_00563	897	764.651	481	7.32098
PaeAG1_00564	975	842.651	617	8.52167
PaeAG1_00565	759	626.651	697	12.9448
PaeAG1_00566	321	188.651	287	17.7056
PaeAG1_00567	726	593.651	199	3.9013
PaeAG1_00568	294	161.659	464	33.4045
PaeAG1_00569	918	785.651	232	3.43673
PaeAG1_00570	759	626.651	132	2.45152
PaeAG1_00571	249	116.753	64	6.37966
PaeAG1_00572	1377	1244.65	164	1.5335
PaeAG1_00573	879	746.651	385	6.00109
PaeAG1_00574	978	845.651	237	3.2617
PaeAG1_00575	1083	950.651	276	3.3789
PaeAG1_00576	1008	875.651	1096	14.5669
PaeAG1_00577	669	536.651	309	6.70122
PaeAG1_00578	1059	926.651	895	11.2407
PaeAG1_00579	1206	1073.65	473	5.12726
PaeAG1_00580	723	590.651	472	9.30033
PaeAG1_00581	825	692.651	220	3.69654
PaeAG1_00582	687	554.651	308	6.46276
