target_id	length	eff_length	est_counts	tpm
PA0543	969	838.116	920	25.7691
PA0544	744	613.116	557	21.3269
PA0545	1305	1174.12	3474	69.46
PA0546	1191	1060.12	3911	86.6065
PA0547	1002	871.116	3003	80.9274
PA0548	1998	1867.12	2719	34.1864
PA0549	1065	934.116	400	10.0525
PA0550	798	667.116	182	6.40451
PA0551	1062	931.116	652	16.4384
PA0552	1164	1033.12	2695	61.2387
PA0553	201	70.9601	2882	953.445
PA0554	342	211.116	1524	169.465
PA0555	1065	934.116	4491	112.865
PA0556	483	352.116	321	21.4011
PA0557	657	526.116	448	19.99
PA0558	768	637.116	390	14.3702
PA0559	1179	1048.12	584	13.0804
PA0560	489	358.116	457	29.9577
PA0561	1155	1024.12	5	0.114614
PA0562	675	544.116	207	8.9309
PA0563	354	223.116	2171	228.426
PA0564	912	781.116	212	6.37142
PA0565	339	208.116	749	84.4876
PA0566	516	385.116	533	32.4902
PA0567	159	35.0252	3606	2416.91
PA0568	459	328.116	379	27.1162
PA0569	471	340.116	86	5.93592
PA0570	348	217.116	26	2.81124
PA0571	615	484.116	329	15.9537
PA0572	2772	2641.12	426	3.7865
PA0573	336	205.116	398	45.5512
PA0574	1122	991.116	724	17.1487
PA0574.1	77	9.98551	283	665.323
PA0575	3738	3607.12	2235	14.5457
PA0576	1854	1723.12	18649	254.072
PA0577	1995	1864.12	3255	40.9915
PA0578	450	319.116	395	29.0579
PA0579	216	85.4619	3782	1038.88
PA0580	1026	895.116	1276	33.4647
PA0581	570	439.116	1136	60.7317
PA0582	354	223.116	181	19.0443
PA0583	543	412.116	250	14.2409
PA0584	1233	1102.12	630	13.4193
PA0585	507	376.116	285	17.7885
PA0586	1554	1423.12	17412	287.226
PA0587	1272	1141.12	13145	270.425
PA0588	1923	1792.12	55376	725.39
PA0589	333	202.116	483	56.1
PA0590	852	721.116	1281	41.7023
PA0591	381	250.116	989	92.8263
PA0592	807	676.116	453	15.7287
PA0593	987	856.116	656	17.9882
PA0594	1293	1162.12	3512	70.9449
PA0595	2775	2644.12	4756	42.2257
PA0596	1017	886.116	2447	64.8275
PA0597	675	544.116	1194	51.5144
PA0598	759	628.116	1042	38.9443
PA0599	1062	931.116	879	22.1616
PA0600	2394	2263.12	1405	14.5742
PA0601	633	502.116	681	31.839
PA0602	1035	904.116	589	15.2935
PA0603	1110	979.116	324	7.76832
PA0604	1047	916.116	740	18.9626
PA0605	1248	1117.12	4747	99.7555
PA0606	831	700.116	207	6.94091
PA0607	675	544.116	415	17.9049
PA0608	819	688.116	944	32.2052
PA0609	1479	1348.12	1691	29.4464
PA0610	315	184.116	5731	730.728
PA0611	771	640.116	1375	50.4267
PA0612	201	70.9601	605	200.151
PA0613	360	229.116	1107	113.425
PA0614	450	319.116	502	36.9293
PA0615	516	385.116	1887	115.026
PA0616	558	427.116	672	36.9351
PA0617	327	196.116	493	59.0134
PA0618	888	757.116	1049	32.5259
PA0619	534	403.116	751	43.7347
PA0620	2076	1945.12	2437	29.4121
PA0621	459	328.116	18	1.28784
PA0622	1161	1030.12	4387	99.9764
PA0623	504	373.116	1805	113.566
PA0624	345	214.116	894	98.0178
PA0625	2238	2107.12	3136	34.9384
PA0626	873	742.116	1115	35.2711
PA0627	207	76.7603	218	66.6708
PA0628	990	859.116	961	26.2596
PA0629	630	499.116	536	25.2104
PA0630	363	232.116	313	31.656
PA0631	258	127.131	214	39.5166
PA0633	495	364.116	26	1.67629
PA0634	348	217.116	11	1.18937
PA0635	255	124.131	12	2.26944
PA0636	1836	1705.12	31	0.426799
PA0637	342	211.116	8	0.889581
PA0638	696	565.116	8	0.332329
PA0639	771	640.116	3	0.110022
PA0640	603	472.116	13	0.646414
PA0641	3615	3484.12	45	0.303205
PA0643	1092	961.116	21	0.512932
PA0644	336	205.116	10	1.1445
PA0645	231	100.244	6	1.4051
PA0646	1053	922.116	22	0.560084
PA0647	303	172.116	8	1.09115
PA0648	231	100.244	4	0.936736
PA0649	606	475.116	885	43.728
PA0650	1050	919.116	2450	62.5766
PA0651	837	706.116	1182	39.2968
PA0652	645	514.116	3784	172.785
PA0653	423	292.116	285	22.9037
PA0654	795	664.116	709	25.0622
PA0655	648	517.116	2876	130.562
PA0656	339	208.116	1775	200.221
PA0657	1482	1351.12	1287	22.3616
PA0658	801	670.116	668	23.4014
PA0659	1077	946.116	874	21.6862
PA0660	969	838.116	831	23.2762
PA0661	423	292.116	365	29.3328
PA0662	1035	904.116	977	25.368
PA0663	720	589.116	546	21.7574
PA0664	423	292.116	627	50.3882
PA0665	351	220.116	3004	320.38
PA0666	1092	961.116	1605	39.2026
PA0667	1344	1213.12	7740	149.78
PA0668	1200	1069.12	8351	183.371
PA0668.1	1536	1405.12	37993.9	634.772
PA0668.2	77	9.98551	2176.21	5116.19
PA0668.3	76	9.53846	436.717	1074.83
PA0668.4	2891	2760.12	57546.6	489.45
PA0668.5	120	14.5606	85	137.042
PA0669	3096	2965.12	963	7.62431
PA0670	1416	1285.12	365	6.66755
PA0671	552	421.116	270	15.0514
PA0672	597	466.116	131	6.59771
PA0673	321	190.116	160	19.7569
PA0674	717	586.116	68	2.72359
PA0675	546	415.116	26	1.47035
PA0676	960	829.116	148	4.19047
PA0677	642	511.116	63	2.89359
PA0678	450	319.116	20	1.47129
PA0679	432	301.116	167	13.0196
PA0680	375	244.116	39	3.75046
PA0681	450	319.116	55	4.04604
PA0682	966	835.116	76	2.1364
PA0683	1146	1015.12	43	0.994418
PA0684	594	463.116	49	2.48383
PA0685	2412	2281.12	170	1.74951
PA0686	1410	1279.12	101	1.85365
PA0687	1215	1084.12	122	2.6418
PA0688	1107	976.116	143	3.43915
PA0689	1113	982.116	8	0.191224
PA0690	12543	12412.1	695	1.31448
PA0691	603	472.116	16	0.795587
PA0692	1635	1504.12	82	1.27982
PA0693	1848	1717.12	135	1.84565
PA0694	420	289.116	12	0.974374
PA0695	747	616.116	31	1.18118
PA0696	1707	1576.12	156	2.32355
PA0697	663	532.116	48	2.11763
PA0698	480	349.116	49	3.2949
PA0699	945	814.116	44	1.26877
PA0700	426	295.116	51	4.0569
PA0701	987	856.116	175	4.79868
PA0701a	666	535.116	161	7.06308
PA0702	906	775.116	90	2.72579
PA0703	1317	1186.12	211	4.1761
PA0704	1395	1264.12	862	16.008
PA0705	900	769.116	686	20.9386
PA0706	639	508.116	492	22.731
PA0707	780	649.116	139	5.027
PA0708	855	724.116	180	5.83553
PA0709	297	166.116	291	41.1243
PA0710	396	265.116	151	13.3708
PA0711	507	376.116	88	5.49259
PA0712	258	127.131	197	36.3775
PA0713	294	163.116	2071	298.058
PA0714	477	346.116	399	27.0625
PA0715	957	826.116	8	0.227334
PA0716	1326	1195.12	4	0.0785717
PA0718	291	160.116	4	0.586465
PA0719	378	247.116	12	1.13998
PA0720	435	304.116	11	0.849121
PA0721	93	9.62736	0	0
PA0722	252	121.131	5	0.969019
PA0723	249	118.178	14	2.78103
PA0724	1263	1132.12	1	0.020736
PA0725	357	226.116	0	0
PA0726	1275	1144.12	1	0.0205185
PA0727	1293	1162.12	3	0.0606021
PA0728	984	853.116	5	0.137587
PA0729	348	217.116	103	11.1368
PA0729.1	74	9.16667	7	17.9268
PA0730	903	772.116	294	8.93883
PA0731	738	607.116	1415	54.7143
