target_id	length	eff_length	est_counts	tpm
b0206	77	17.25	101.667	241.167
b0207	804	545.211	96	7.20502
b0208	915	655.329	109	6.80606
b0209	801	542.266	763	57.5759
b0210	624	371.12	197	21.721
b0211	1359	1099.18	3599	133.98
b0212	756	497.786	503	41.3479
b0213	723	465.647	239	21.0024
b0214	468	231.13	224	39.6571
b0215	732	474.175	512	44.1835
b0216	77	17.25	101.667	241.167
b0217	786	527.373	28	2.17254
b4586	480	241.385	13	2.20375
b0219	771	512.685	308	24.5827
b0220	474	236.453	1705	295.058
b0221	2445	2185.18	255	4.77508
b0222	579	329.289	616	76.5477
b0223	768	509.736	388	31.1469
b0224	741	482.983	1259	106.665
b0225	279	82.9988	374	184.386
b0226	261	71.0976	658	378.703
b0227	750	491.934	23	1.91315
b0228	498	257.073	42	6.6853
b0231	1056	796.184	100	5.13943
b0232	294	93.0234	38	16.7155
b0233	399	173.402	47	11.091
b0234	453	218.453	36	6.74331
b0237	1458	1198.18	2800	95.6231
b0238	459	223.542	302	55.2811
b0239	1245	985.184	358	14.8694
b0240	402	175.967	749	174.172
b4710	504	262.334	78.219	12.2007
b4709	276	81.2173	34.2678	17.265
b0241	1056	796.184	44	2.26135
b0242	1104	844.184	986	47.7934
b0243	1254	994.184	1118	46.0154
b0244	76	16.25	43	108.279
b0245	342	128.299	51	16.2658
b0246	318	109.924	16	5.95601
b4504	222	48.5508	1	0.842815
b0247	477	238.769	13	2.22789
b0248	459	223.542	57	10.4338
b0249	240	58.5021	35	24.4808
b0250	468	231.13	151	26.7331
b0251	444	210.9	25	4.85055
b0252	822	562.988	33	2.39852
b0253	864	604.584	151	10.2199
b0254	894	634.46	95	6.127
b4587	690	434.087	148.426	13.9914
b0256	1152	892.184	384.653	17.6418
b0258	1146	886.184	169	7.80353
b0259	981	721.257	303.891	17.2408
b0260	1404	1144.18	58	2.07425
b0261	933	673.329	109	6.62411
b0262	1047	787.184	26	1.35153
b0264	504	262.334	38.3409	5.98049
b0265	276	81.2173	9.57448	4.82386
b0266	351	135.248	92	27.8345
b0267	1155	895.184	13	0.594237
b0268	909	649.46	11	0.693057
b0269	1968	1708.18	38	0.910285
b0270	1383	1123.18	15	0.546473
b0271	1611	1351.18	35	1.05994
b0272	759	500.736	148	12.0943
b0273	1005	745.184	1042.06	57.2211
b4766	96	10.9677	4	14.9235
b4688	129	14.5337	2.64167	7.43757
b0274	504	262.334	38.3409	5.98049
b0275	276	81.2173	9.57448	4.82386
b0276	732	474.175	251	21.6603
b0277	627	373.893	106	11.6008
b0278	699	442.647	81	7.48783
b0279	855	595.644	24	1.64874
b4729	225	50.1352	2	1.63236
b0280	441	208.267	290	56.9779
b0281	1401	1141.18	807	28.9365
b0282	411	183.389	63	14.0571
b0283	957	697.329	78	4.57705
b0284	2199	1939.18	317	6.68911
b0285	957	697.329	98	5.75065
b0286	690	434.087	103	9.70931
b0287	615	362.456	511	57.6892
b0288	330	119.012	57	19.5981
b0289	711	454.015	62	5.58792
b0290	1644	1384.18	111	3.28139
b0291	2526	2266.18	68	1.22784
b0292	669	413.556	12	1.18734
b0293	588	337.097	142	17.237
b0294	591	340.028	7	0.842387
b0295	228	51.6633	22	17.4248
b4506	141	17.1448	2	4.77338
b0296	264	73.058	19	10.6418
b4671	102	11.1296	2	7.35322
b0298	300	96.9771	28.2	11.8989
b0299	867	607.584	62.6	4.21596
b0301	594	342.889	17	2.02873
b0303	237	56.8117	9	6.48236
b0304	1326	1066.18	187	7.17692
b0305	855	595.644	15	1.03046
b0306	720	462.693	10	0.884372
b0307	1428	1168.18	82	2.87231
b0308	696	439.78	39	3.62876
b0310	669	413.556	31	3.0673
b0311	1671	1411.18	303	8.78592
b0312	1473	1213.18	426	14.3685
b0313	588	337.097	178	21.6069
b0314	2034	1774.18	524	12.0854
b4730	75	15.25	6	16.0994
b0315	1089	829.184	148	7.30364
b0316	933	673.329	122	7.41414
b0317	498	257.073	2	0.318348
b0318	606	354.002	49	5.66394
b0319	864	604.584	7	0.473773
b0320	1548	1288.18	22	0.698833
b0321	1419	1159.18	48	1.69441
b0322	321	112.128	225	82.1105
b0323	951	691.329	13	0.769462
b0324	1383	1123.18	120	4.37178
b0325	1050	790.184	2099	108.696
b0326	816	557.156	17	1.24853
b0327	246	61.8225	15	9.92826
b0328	672	416.472	19	1.86679
b0329	276	81.2173	2787	1404.16
b0330	1587	1327.18	122	3.76147
b0331	891	631.46	12	0.777614
b0333	1170	910.184	9	0.404615
b0334	1452	1192.18	7	0.240261
b0335	1887	1627.18	32	0.804714
b0336	1260	1000.18	924	37.8025
b0337	1284	1024.18	1173	46.865
b0338	900	640.46	96	6.13349
b0339	660	405.093	26	2.62632
b0340	471	233.781	12	2.1004
b0341	1155	895.184	19	0.8685
b0342	612	359.639	20	2.27558
b0343	1254	994.184	26	1.07013
b0344	3075	2815.18	43	0.625014
b0345	1083	823.184	216	10.7371
b0346	834	574.761	132	9.39756
b0347	1665	1405.18	8	0.232962
b0348	945	685.329	1	0.0597076
b0349	867	607.584	12	0.808171
b0350	810	551.156	9	0.668184
b0351	951	691.329	15	0.88784
b0352	1014	754.184	18	0.976615
b0353	1212	952.184	29	1.24625
b0354	540	293.881	220	30.6323
b0355	834	574.761	464	33.0338
b0356	1110	850.184	1078	51.8841
b0357	276	81.2173	187	94.2153
b0358	774	515.633	40	3.1743
b4579	699	442.647	12	1.10931
b0360	366	147.163	58.9526	16.392
b0361	906	646.46	103.047	6.52265
b0363	1197	937.184	32	1.39718
b4731	120	13.3202	0	0
b0364	558	309.889	2	0.26409
b0365	963	703.329	22	1.27995
b0366	768	509.736	13	1.04358
b0367	828	568.818	8	0.575499
b0368	852	592.644	43	2.96895
b0369	975	715.329	590	33.7501
b4580	2907	2647.18	258	3.98808
b4767	57	15	0	0
b0372	867	607.584	62.6	4.21596
b0373	300	96.9771	28.2	11.8989
b0375	624	371.12	18	1.98466
b0376	1158	898.184	172	7.83595
b0377	1221	961.184	257	10.9409
b0378	1095	835.184	279	13.6694
b0379	309	103.353	47	18.6082
b0380	213	43.8027	82	76.6022
b0381	1095	835.184	507	24.8401
b0382	261	71.0976	304	174.963
b0383	1416	1156.18	251	8.88332
b0384	321	112.128	225	82.1105
b0385	1116	856.184	65	3.10652
b0386	810	551.156	374	27.7668
b0387	459	223.542	254	46.4947
b0388	525	280.581	1226	178.797
b0389	192	33.7099	1484	1801.38
b0390	678	422.303	812	78.6792
b0391	285	87.258	1014	475.512
b4732	84	17.5	15	35.0737
b0393	912	652.46	348	21.825
b0394	909	649.46	221	13.9241
b0396	1185	925.184	139	6.14773
b0397	3147	2887.18	298	4.22348
b0398	1203	943.184	184	7.9827
b0399	690	434.087	121	11.4061
b0400	1296	1036.18	133	5.25222
b0401	1320	1060.18	1279	49.3648
b0402	1374	1114.18	308	11.3116
b0403	1815	1555.18	175	4.60452
b0404	582	331.985	118	14.5443
b0405	1071	811.184	383	19.32
b0406	1128	868.184	1558	73.4318
b0407	333	121.231	1472	496.845
b0408	1848	1588.18	3160	81.4169
b0409	972	712.329	1763	101.275
b0410	348	132.818	208	64.082
b0411	885	625.46	1651	108.013
b0412	540	293.881	142	19.7717
b0413	450	215.854	282	53.4587
b0414	1104	844.184	604	29.2771
b0415	471	233.781	575	100.644
b0416	420	190.844	937	200.904
b0417	978	718.329	339	19.311
b0418	519	275.448	592	87.9447
b0419	975	715.329	1204	68.873
b0420	1863	1603.18	1510	38.5409
b0421	900	640.46	693	44.2761
b0422	243	59.995	176	120.04
b0423	1449	1189.18	731	25.1534
b0424	591	340.028	180	21.6614
b0425	912	652.46	283	17.7485
b0426	492	251.584	1073	174.52
b0427	1365	1105.18	249	9.2192
b0428	891	631.46	3685	238.792
b0429	330	119.012	1028	353.453
b0430	615	362.456	1856	209.532
b0431	1992	1732.18	9215	217.686
b0432	948	688.329	8355	496.682
b0433	1476	1216.18	408	13.7274
b0434	579	329.289	503	62.5057
b0435	318	109.924	3434	1278.31
b0436	1299	1039.18	10171	400.497
b0437	624	371.12	3144	346.655
b0438	1275	1015.18	5791	233.42
b0439	2355	2095.18	3753	73.2968
b0440	273	79.1112	3543	1832.57
b0441	1872	1612.18	2469	62.6664
b0442	372	151.948	36	9.69473
b0443	399	173.402	144	33.981
b0444	696	439.78	321	29.8675
b0445	1701	1441.18	67	1.90232
b0446	819	560.1	147	10.7394
b0447	459	223.542	79	14.4609
b0448	1773	1513.18	184	4.9757
b0449	1782	1522.18	199	5.34951
b0450	339	126.097	22	7.13915
b0451	1287	1027.18	110	4.382
b0452	861	601.584	359	24.4189
b0453	573	323.59	3578	452.453
b0454	390	166.359	134	32.9599
b0456	354	137.656	119	35.3737
b0457	1551	1291.18	297	9.41232
b0458	471	233.781	201	35.1816
b0459	552	304.522	525	70.5455
b0460	219	47.0233	1427	1241.76
b0461	375	154.249	2247	596.085
b0462	3150	2890.18	6093	86.2649
b0463	1194	934.184	3160	138.415
b0464	648	393.495	643	66.8651
b0465	3363	3103.18	1018	13.4236
b0466	162	22.8434	46	82.3996
b0467	528	283.317	83	11.9876
b0468	378	156.67	326	85.1454
b0469	552	304.522	695	93.3888
b0470	1932	1672.18	1308.99	32.0318
b0470_1	1296	1036.18	0.00885102	0.00034953
b0471	330	119.012	452	155.409
b0472	606	354.002	611	70.6258
b0473	1875	1615.18	921	23.3328
b0474	645	390.734	2959	309.879
b0475	963	703.329	210	12.2177
b0476	960	700.329	41	2.39558
b0477	1305	1045.18	480	18.7922
b0478	1677	1417.18	1211	34.966
b0479	1221	961.184	113	4.81061
b0480	1653	1393.18	687	20.1779
b0481	480	241.385	193	32.7172
b0482	795	536.373	356	27.1588
b0483	342	128.299	573	182.752
b0484	2505	2245.18	4023.5	73.3297
b0484_1	213	43.8027	639.503	597.407
b0485	933	673.329	1571	95.4723
b0486	1293	1033.18	849	33.6247
b0487	408	180.982	242	54.7152
b0488	459	223.542	118	21.5999
b0489	918	658.329	333	20.6981
b0490	678	422.303	108	10.4647
b0491	780	521.426	101	7.92606
b0492	855	595.644	669	45.9587
b0493	810	551.156	324	24.0546
b0494	627	373.893	270	29.5492
b0495	687	431.174	122	11.578
b0496	2415	2155.18	395	7.49965
b0497	4281	4021.18	378	3.8465
b0498	369	149.585	104	28.4494
b0502	372	151.948	54	14.5421
b0503	1095	835.184	65	3.18463
b0504	927	667.329	11	0.674499
b0505	483	243.791	9	1.51062
b0506	816	557.156	1143	83.9455
b0507	1782	1522.18	33	0.887105
b0508	777	518.53	7	0.552399
b0509	879	619.522	10	0.660498
b0511	1455	1195.18	4	0.136947
b0512	1362	1102.18	21	0.779639
b0513	1302	1042.18	40	1.57052
b0514	1146	886.184	64	2.95518
b0515	786	527.373	163	12.6473
b0516	1236	976.184	67	2.80848
b0517	1050	790.184	7	0.362492
b0518	1668	1408.18	5	0.145291
b4572	1260	1000.18	7	0.286383
b0520	816	557.156	10	0.734431
b0521	894	634.46	54	3.48272
b0522	1068	808.184	1069	54.1247
b0523	510	267.36	434	66.4236
b0524	723	465.647	273	23.9902
b0525	495	254.343	2644	425.372
b0526	1386	1126.18	706	25.6521
b0527	522	277.843	30	4.41826
b0528	213	43.8027	56	52.3137
b0529	867	607.584	1021	68.7619
b0530	543	296.454	14	1.93241
b0531	693	436.912	7	0.65559
b0532	2604	2344.18	34	0.593493
b0533	984	724.257	3	0.169495
b0534	516	272.936	7	1.04946
b0535	633	379.588	23	2.47939
b0536	77	17.25	4	9.48854
b0537	1164	904.184	451	20.4102
b0542	306	101.217	47	19.0008
b0540	300	96.9771	28.2	11.8989
b0541	867	607.584	62.6	4.21596
b0543	333	121.231	132	44.5541
b4733	150	19.6486	0	0
b0544	1527	1267.18	33	1.06562
b0545	552	304.522	37	4.97178
b0546	798	539.32	296	22.4581
b4588	102	11.1296	1	3.67661
b0547	456	221.191	5	0.924976
b0548	171	25.8664	0	0
b0549	291	91.0335	0	0
b0550	363	144.734	2	0.565442
b4509	141	17.1448	1	2.38669
b0551	384	161.436	24	6.08331
b0553	1098	838.184	488	23.8237
b0552	981	721.257	303.891	17.2408
b0554	216	45.422	34	30.6295
b0555	498	257.073	36	5.73026
b0556	462	225.816	20.8016	3.76938
b4510	183	30.4132	2.43156	3.27153
b0557	294	93.0234	76	33.431
b0558	411	183.389	17.5152	3.90813
b0559	207	40.982	28	27.9572
b4589	195	35.0586	11	12.8388
b0560	546	299.3	11.318	1.54736
b0561	564	315.408	17.8442	2.31502
b0563	186	31.4563	4	5.20331
b0564	750	491.934	196	16.3034
b0565	954	694.329	6570	387.194
b0566	762	503.736	32	2.59941
b0567	891	631.46	31	2.00884
b0568	2973	2713.18	112	1.68915
b0569	2238	1978.18	239	4.94379
b0570	1443	1183.18	1259	43.5413
b0571	684	428.218	1403	134.067
b0572	1374	1114.18	6303	231.483
b0573	333	121.231	2871	969.051
b0574	1224	964.184	3768	159.911
b0575	3144	2884.18	4968	70.4834
b0576	1377	1117.18	897	32.8546
b0577	1248	988.184	354	14.6586
b0578	654	399.296	604	61.8972
b0579	369	149.585	75	20.5164
b0580	249	63.6673	76	48.8456
b0581	1119	859.184	675	32.1474
b4415	153	20.5214	7	13.9579
b0582	1113	853.184	314.333	15.0757
b0583	621	368.345	101	11.2201
b0584	2241	1981.18	1091	22.5335
b0585	1203	943.184	208	9.02392
b4511	219	47.0233	16	13.9231
b0586	3882	3622.18	945	10.6755
b0587	1134	874.184	15	0.702129
b0588	816	557.156	189	13.8808
b0589	993	733.184	106	5.91591
b0590	1005	745.184	337	18.5052
b0591	1251	991.184	286	11.807
b0592	957	697.329	304	17.8387
b0593	1176	916.184	530	23.6713
b0594	1611	1351.18	531	16.0808
b0595	858	598.644	292	19.9592
b0596	747	488.983	220	18.4101
b0597	414	185.893	187	41.163
b0598	2106	1846.18	789	17.4876
b4512	198	36.2801	57	64.2887
b0599	1089	829.184	168	8.29062
b0600	1161	901.184	88	3.99574
b0601	630	376.741	26	2.82396
b0602	1221	961.184	24	1.02172
b0603	903	643.46	58	3.68837
b0604	747	488.983	557	46.6111
b0605	564	315.408	11173	1449.52
b0606	1566	1306.18	1110	34.7734
b0607	429	198.163	289	59.6764
b0608	1239	979.184	818	34.1836
b4734	90	11	55	204.597
b0610	411	183.389	428	95.499
b0611	807	548.156	603	45.0133
b0612	1464	1204.18	30	1.01943
b0613	879	619.522	8	0.528398
b0614	552	304.522	7	0.940606
b0615	1533	1273.18	7	0.224976
b0616	909	649.46	9	0.567046
b0617	297	94.889	0	0
b0618	1059	799.184	19	0.972826
b0619	1659	1399.18	108	3.15847
b0620	681	425.261	43	4.13753
b0621	1386	1126.18	51	1.85306
b0622	561	312.633	190	24.8683
b0623	210	42.4924	94830	91319.4
b0624	384	161.436	218	55.2568
b0627	204	39.576	464	479.75
b0628	966	706.329	1271	73.6321
b0629	954	694.329	85	5.00936
b0630	642	387.773	367	38.7273
b0631	264	73.058	385	215.636
b0632	1212	952.184	1448	62.2266
b0633	1089	829.184	833	41.1076
b0634	1113	853.184	383	18.369
b0635	1902	1642.18	902	22.4757
b0636	468	231.13	210	37.1785
b0637	318	109.924	370	137.733
b0638	612	359.639	120	13.6535
b0639	642	387.773	305	32.1848
b0640	1032	772.184	551	29.1984
b0641	582	331.985	656	80.8563
b0642	2583	2323.18	4895	86.2179
b0643	483	243.791	878	147.369
b0644	978	718.329	237	13.5006
b0645	708	451.197	2	0.181381
b0646	1428	1168.18	34	1.19096
b0647	555	307.238	0	0
b0648	708	451.197	10	0.906906
b0649	1452	1192.18	47	1.61318
b0650	1671	1411.18	19	0.550932
b0651	936	676.329	115	6.95774
b0652	726	468.553	252	22.0075
b0653	675	419.346	136	13.2707
b0654	741	482.983	238	20.1638
b0655	909	649.46	1569	98.8551
b0656	981	721.257	303.891	17.2408
b0657	1539	1279.18	767	24.5353
b0658	879	619.522	2130	140.686
b0659	468	231.13	482	85.3335
b0660	1041	781.184	1120	58.6669
b0661	1425	1165.18	1127	39.5784
b0662	1176	916.184	586	26.1724
b0664	75	15.25	31	83.1802
b0665	75	15.25	31	83.1802
b0666	77	17.25	216.5	513.567
b0668	75	15.25	241	646.659
b0670	75	15.25	241	646.659
b0672	85	12.6667	396	1279.27
b0673	77	17.25	216.5	513.567
b0674	1665	1405.18	1025	29.8483
b0675	753	494.786	370	30.5994
b0676	1221	961.184	592	25.2025
b0677	1149	889.184	510	23.4697
b0678	801	542.266	702	52.9729
b0679	1947	1687.18	621	15.0611
b0680	1665	1405.18	2493	72.5968
b0681	1407	1147.18	19	0.677718
b0682	327	116.648	40	14.0317
b0683	447	213.577	2498	478.593
b4637	87	10.6154	125	481.84
b0684	531	285.902	1557	222.843
b0685	294	93.0234	131	57.6245
b0686	765	506.736	248	20.0262
b0687	546	299.3	594	81.2098
b0688	1641	1381.18	2339	69.2958
b0689	495	254.343	79	12.7097
b0692	1320	1060.18	54	2.08421
b0693	2199	1939.18	19	0.400925
b4803	105	10.3038	1	3.97128
b0694	678	422.303	35	3.39135
b0695	2685	2425.18	179	3.02021
b0696	573	323.59	34	4.29945
b0697	2049	1789.18	34	0.777593
b0698	1674	1414.18	5	0.144675
b4513	90	11	0	0
b0699	207	40.982	1343	1340.95
b0700	4194	3934.18	357.391	3.71721
b0702	327	116.648	7	2.45555
b0704	570	320.854	23	2.93325
b4514	255	67.1598	8.40827	5.12302
b0706	762	503.736	14.8147	1.20343
b0707	510	267.36	601	91.9829
b0708	1419	1159.18	1088	38.4065
b0709	1482	1222.18	295	9.87674
b0710	744	485.983	840	70.7272
b0711	657	402.174	399	40.5964
b0712	933	673.329	499	30.3251
b0713	735	477.08	247	21.1853
b0714	792	533.373	165	12.6585
b0715	1047	787.184	85	4.41846
b0716	1062	802.184	110	5.61109
b0717	729	471.364	9	0.781293
b0718	2448	2188.18	26	0.486203
b0719	567	318.018	4	0.514679
b0720	1284	1024.18	4411	176.233
b4768	33	34	120	144.421
b4735	108	11.0202	401	1488.96
b0721	390	166.359	1087	267.369
b0722	348	132.818	385	118.613
b0723	1767	1507.18	2610	70.8602
b0724	717	459.786	912	81.1648
b0726	2802	2542.18	3837	61.7608
b0727	1218	958.184	2079	88.7838
b0728	1167	907.184	1965	88.633
b0729	870	610.584	1502	100.659
b0730	723	465.647	180	15.8177
b0731	1977	1717.18	9	0.214464
b0732	2634	2374.18	135	2.32674
b0733	1569	1309.18	3059	95.6108
b0734	1140	880.184	1566	72.8026
b4515	114	12.3667	58	191.913
b0735	294	93.0234	231	101.613
b0736	405	178.407	341	78.2115
b0737	693	436.912	382	35.7765
b0738	429	198.163	224	46.2544
b0739	1266	1006.18	890	36.1944
b0740	1293	1033.18	3789	150.064
b0741	522	277.843	3211	472.901
b0742	792	533.373	1919	147.222
b0743	76	16.25	209.5	527.544
b0744	76	16.25	566.2	1425.75
b0745	76	16.25	209.5	527.544
b0746	76	16.25	566.2	1425.75
b0747	76	16.25	209.5	527.544
b0748	76	16.25	209.5	527.544
b0749	76	16.25	209.5	527.544
b0750	1044	784.184	1301	67.8872
b0751	720	462.693	979	86.58
b0752	942	682.329	332	19.9101
b0753	381	159.066	1839	473.079
b0754	1053	793.184	8063	415.96
b0755	753	494.786	6384	527.963
b0756	1041	781.184	926	48.5049
b0757	1149	889.184	341	15.6925
b0758	1047	787.184	234	12.1638
b0759	1017	757.184	354	19.1307
b0760	1473	1213.18	574	19.3604
b0761	789	530.373	219	16.8963
b0762	150	19.6486	545	1134.99
b0763	774	515.633	133	10.5545
b0764	690	434.087	82	7.72974
b0765	1059	799.184	162	8.29462
b0766	819	560.1	147	10.7394
b0767	996	736.184	1272	70.7016
b0768	954	694.329	41	2.41628
b0769	1053	793.184	2	0.103177
b0770	1434	1174.18	7	0.243944
b0771	2262	2002.18	71	1.45105
b0772	1284	1024.18	898	35.8779
b0773	477	238.769	543	93.0573
b0774	1290	1030.18	515	20.456
b0775	1041	781.184	841	44.0526
b0776	1155	895.184	608	27.792
b0777	756	497.786	259	21.2905
b0778	678	422.303	359	34.7855
b0779	2022	1762.18	1263	29.3279
b0780	909	649.46	249	15.6883
b0781	990	730.184	842	47.1855
b0782	513	270.135	236	35.7487
b0783	486	246.426	182	30.2213
b0784	246	61.8225	43	28.461
b0785	453	218.453	185	34.6531
b0786	705	448.378	985	89.8919
b0787	714	456.786	69	6.18108
b0788	957	697.329	173	10.1517
b0789	1242	982.184	472	19.6643
