target_id	length	eff_length	est_counts	tpm
b0155	1422	1188.71	822	28.0916
b4728	66	18.1429	10	22.3911
b0156	345	136.165	511	152.453
b0157	624	392.143	151	15.6428
b0158	801	567.837	280	20.0316
b0159	699	466.169	2108	183.699
b0160	1518	1284.71	478	15.1148
b0161	1425	1191.71	1625	55.3941
b0162	1158	924.709	113	4.96425
b0163	387	170.549	1343	319.895
b0164	813	579.808	111	7.77712
b0166	825	591.808	4901	336.422
b0167	2673	2439.71	1143	19.0322
b0168	795	561.837	3027	218.868
b0169	726	493.048	26827	2210.36
b0170	852	618.778	13061	857.475
b0171	726	493.048	2138	176.156
b0172	558	327.839	4831	598.627
b0173	1197	963.709	936	39.4557
b0174	762	528.972	2192	168.34
b0175	858	624.778	1483	96.4263
b0176	1353	1119.71	3918	142.148
b0177	2433	2199.71	17510	323.371
b0178	486	259.428	5296	829.301
b0179	1026	792.709	6773	347.094
b0180	456	231.628	2305	404.259
b0181	789	555.837	3055	223.277
b0182	1149	915.709	1437	63.7499
b0183	597	365.823	672	74.624
b0184	3483	3249.71	5635	70.4417
b0185	960	726.709	3139	175.473
b0186	2142	1908.71	1436	30.5629
b0187	390	173.146	243	57.0132
b0188	1299	1065.71	406	15.4763
b0189	255	70.7322	284	163.11
b4406	201	40.5951	274	274.193
b0190	546	316.292	226	29.0269
b0191	423	202.012	184	37.0017
b0192	711	478.122	663	56.332
b0193	825	591.808	152	10.4338
b0194	1719	1485.71	5659	154.734
b0195	708	475.146	501	42.8342
b0196	405	186.226	779	169.933
b0197	816	582.808	5944	414.318
b0198	654	421.674	432	41.6185
b0199	1032	798.709	171	8.69737
b0200	576	345.181	840	98.8581
b0201	1542	1308.71	2860.05	88.7792
b0202	77	18.037	164.667	370.869
b0203	76	17.037	74.6667	178.038
b0204	2904	2670.71	5553.66	84.4759
b0205	120	14.5934	2437.93	6786.5
b0206	77	18.037	116.667	262.762
b0207	804	570.837	165	11.7423
b0208	915	681.745	120	7.15056
b0209	801	567.837	1004	71.8275
b0210	624	392.143	351	36.3616
b0211	1359	1125.71	4229	152.613
b0212	756	522.998	529	41.09
b0213	723	490.073	319	26.443
b0214	468	242.68	364	60.9324
b0215	732	499.024	472	38.4239
b0216	77	18.037	116.667	262.762
b0217	786	552.837	25	1.83706
b4586	480	253.781	1	0.160074
b0219	771	537.918	402	30.3592
b0220	474	248.204	880	144.031
b0221	2445	2211.71	332	6.09804
b0222	579	348.129	890	103.856
b0223	768	534.972	657	49.8901
b0224	741	508.024	1731	138.418
b0225	279	86.3694	399	187.669
b0226	261	74.4243	649	354.25
b0227	750	516.998	33	2.59302
b0228	498	270.566	32	4.80459
b0231	1056	822.709	736	36.3423
b0232	294	97.1164	166	69.4378
b0233	399	180.905	138	30.989
b0234	453	228.877	88	15.6193
b0237	1458	1224.71	4652	154.308
b0238	459	234.389	123	21.3181
b0239	1245	1011.71	726	29.1515
b0240	402	183.597	436	96.4721
b4710	504	276.234	81.593	11.9993
b4709	276	84.476	29.9884	14.4211
b0241	1056	822.709	31	1.53072
b0242	1104	870.709	1191	55.5673
b0243	1254	1020.71	1530	60.8933
b0244	76	17.037	22	52.4577
b0245	342	133.742	53	16.0986
b0246	318	114.818	19	6.72241
b4504	222	51.1045	4	3.17966
b0247	477	251	17	2.75141
b0248	459	234.389	52	9.01253
b0249	240	61.6515	50	32.9463
b0250	468	242.68	252	42.184
b0251	444	220.769	25	4.60026
b0252	822	588.808	39	2.69074
b0253	864	630.778	223	14.3618
b0254	894	660.778	101	6.20935
b4587	690	457.215	226.612	20.1346
b0256	1152	918.709	389.392	17.2183
b0258	1146	912.709	324	14.4209
b0259	981	747.709	494.116	26.8458
b0260	1404	1170.71	49	1.70031
b0261	933	699.745	117	6.79245
b0262	1047	813.709	32	1.59757
b0264	504	276.234	24.4926	3.60195
b0265	276	84.476	22.5252	10.8322
b0266	351	141.15	105	30.2195
b0267	1155	921.709	8	0.352595
b0268	909	675.745	16	0.961873
b0269	1968	1734.71	61	1.42851
b0270	1383	1149.71	26	0.918683
b0271	1611	1377.71	107	3.15505
b0272	759	525.972	313	24.1747
b0273	1005	771.709	1229.72	64.7342
b4766	96	15.0804	1	2.69382
b4688	129	16.2557	4.74786	11.8651
b0274	504	276.234	24.4926	3.60195
b0275	276	84.476	22.5252	10.8322
b0276	732	499.024	139	11.3155
b0277	627	395.084	45	4.62705
b0278	699	466.169	35	3.05003
b0279	855	621.778	15	0.980022
b4729	225	52.737	5	3.85154
b0280	441	218.029	299	55.7104
b0281	1401	1167.71	591	20.5605
b0282	411	191.462	74	15.7011
b0283	957	723.709	140	7.85859
b0284	2199	1965.71	476	9.83712
b0285	957	723.709	118	6.62367
b0286	690	457.215	114	10.129
b0287	615	383.279	403	42.714
b0288	330	124.198	22	7.19598
b0289	711	478.122	70	5.94757
b0290	1644	1410.71	157	4.52108
b0291	2526	2292.71	74	1.31118
b0292	669	436.438	6	0.558481
b0293	588	357.005	114	12.9721
b0294	591	359.969	6	0.677122
b0295	228	54.4736	11	8.20327
b4506	141	19.1642	2	4.23955
b0296	264	76.3616	7	3.72395
b4671	102	14.1087	0	0
b0298	300	101.372	42.6	17.0716
b0299	867	633.778	88.2	5.65342
b0301	594	362.896	16	1.79109
b0303	237	59.7684	7	4.75781
b0304	1326	1092.71	173	6.43164
b0305	855	621.778	11	0.718683
b0306	720	487.122	7	0.583768
b0307	1428	1194.71	113	3.84235
b0308	696	463.169	38	3.33291
b0310	669	436.438	10	0.930802
b0311	1671	1437.71	477	13.4781
b0312	1473	1239.71	566	18.5471
b0313	588	357.005	226	25.7167
b0314	2034	1800.71	493	11.122
b4730	75	16.6538	0	0
b0315	1089	855.709	77	3.65548
b0316	933	699.745	111	6.44412
b0317	498	270.566	2	0.300287
b0318	606	374.582	33	3.57888
b0319	864	630.778	9	0.579623
b0320	1548	1314.71	12	0.370793
b0321	1419	1185.71	49	1.6788
b0322	321	117.247	321	111.22
b0323	951	717.709	21	1.18864
b0324	1383	1149.71	221	7.80881
b0325	1050	816.709	3736	185.832
b0326	816	582.808	22	1.53348
b0327	246	65.2425	3	1.86797
b0328	672	439.417	8	0.739595
b0329	276	84.476	1088	523.21
b0330	1587	1353.71	158	4.74146
b0331	891	657.778	17	1.0499
b0333	1170	936.709	17	0.737267
b0334	1452	1218.71	15	0.500002
b0335	1887	1653.71	53	1.30196
b0336	1260	1026.71	553	21.8805
b0337	1284	1050.71	1097	42.4135
b0338	900	666.778	106	6.4581
b0339	660	427.568	29	2.75533
b0340	471	245.38	25	4.13886
b0341	1155	921.709	22	0.969637
b0342	612	380.336	5	0.534051
b0343	1254	1020.71	7	0.278597
b0344	3075	2841.71	59	0.843437
b0345	1083	849.709	334	15.9682
b0346	834	600.778	244	16.4989
b0347	1665	1431.71	16	0.453989
b0348	945	711.745	5	0.285382
b0349	867	633.778	41	2.62801
b0350	810	576.808	24	1.69029
b0351	951	717.709	49	2.7735
b0352	1014	780.709	46	2.39359
b0353	1212	978.709	49	2.03387
b0354	540	310.528	228	29.8273
b0355	834	600.778	837	56.5967
b0356	1110	876.709	3338	154.672
b0357	276	84.476	572	275.07
b0358	774	540.891	23	1.72742
b4579	699	466.169	2	0.174288
b0360	366	153.214	81.3333	21.5651
b0361	906	672.778	114.333	6.90369
b0363	1197	963.709	22	0.927379
b4731	120	14.5934	0	0
b0364	558	327.839	1	0.123914
b0365	963	729.709	21	1.1691
b0366	768	534.972	14	1.06311
b0367	828	594.778	11	0.751308
b0368	852	618.778	76	4.98952
b0369	975	741.709	860	47.1026
b4580	2907	2673.71	165	2.50698
b4767	57	19.75	0	0
b0372	867	633.778	88.2	5.65342
b0373	300	101.372	42.6	17.0716
b0375	624	392.143	6	0.621566
b0376	1158	924.709	197	8.65449
b0377	1221	987.709	291	11.9686
b0378	1095	861.709	354	16.6887
b0379	309	107.938	48	18.0653
b0380	213	46.3931	56	49.036
b0381	1095	861.709	618	29.1345
b0382	261	74.4243	52	28.3837
b0383	1416	1182.71	164	5.63308
b0384	321	117.247	258	89.3919
b0385	1116	882.709	109	5.01637
b0386	810	576.808	587	41.3416
b0387	459	234.389	449	77.8197
b0388	525	296.094	1505	206.484
b0389	192	36.4515	1247	1389.73
b0390	678	445.306	1060	96.7002
b0391	285	90.5859	911	408.543
b4732	84	15.38	7	18.4894
b0393	912	678.745	461	27.5915
b0394	909	675.745	382	22.9647
b0396	1185	951.709	184	7.85406
b0397	3147	2913.71	615	8.57451
b0398	1203	969.709	248	10.3894
b0399	690	457.215	155	13.7718
b0400	1296	1062.71	139	5.3135
b0401	1320	1086.71	2014	75.2881
b0402	1374	1140.71	493	17.5571
b0403	1815	1581.71	358	9.19468
b0404	582	351.111	216	24.9913
b0405	1071	837.709	793	38.4557
b0406	1128	894.709	2628	119.323
b0407	333	126.607	1902	610.284
b0408	1848	1614.71	5913	148.763
b0409	972	738.709	2797	153.815
b0410	348	138.587	252	73.8682
b0411	885	651.778	2035	126.837
b0412	540	310.528	65	8.5034
b0413	450	226.135	472	84.7921
b0414	1104	870.709	1383	64.5252
b0415	471	245.38	1455	240.882
b0416	420	199.379	2335	475.761
b0417	978	744.709	619	33.7664
b0418	519	290.376	656	91.7749
b0419	975	741.709	2350	128.711
b0420	1863	1629.71	2557	63.7384
b0421	900	666.778	1271	77.4362
b0422	243	63.4174	281	180.002
b0423	1449	1215.71	1485	49.6223
b0424	591	359.969	308	34.7589
b0425	912	678.745	401	24.0004
b0426	492	264.947	1188	182.153
b0427	1365	1131.71	273	9.7996
b0428	891	657.778	4758	293.85
b0429	330	124.198	1636	535.119
b0430	615	383.279	2803	297.09
b0431	1992	1758.71	15629	361.009
b0432	948	714.745	11079	629.695
b0433	1476	1242.71	644	21.0522
b0434	579	348.129	748	87.2854
b0435	318	114.818	3334	1179.61
b0436	1299	1065.71	17445	664.986
b0437	624	392.143	4818	499.118
b0438	1275	1041.71	11880	463.287
b0439	2355	2121.71	7256	138.929
b0440	273	82.5076	3948	1943.85
b0441	1872	1638.71	3646	90.3847
b0442	372	157.967	68	17.4873
b0443	399	180.905	162	36.3784
b0444	696	463.169	249	21.8394
b0445	1701	1467.71	96	2.65712
b0446	819	585.808	142	9.84721
b0447	459	234.389	91	15.7719
b0448	1773	1539.71	289	7.62499
b0449	1782	1548.71	308	8.07907
b0450	339	131.409	9	2.78226
b0451	1287	1053.71	149	5.74442
b0452	861	627.778	474	30.6727
b0453	573	342.25	3277	388.967
b0454	390	173.146	193	45.2821
b0456	354	143.603	164	46.3937
b0457	1551	1317.71	300	9.24873
b0458	471	245.38	157	25.992
b0459	552	321.987	302	38.1022
b0460	219	49.5187	1015	832.678
b0461	375	160.416	1087	275.271
b0462	3150	2916.71	11788	164.182
b0463	1194	960.709	5801	245.296
b0464	648	415.737	628	61.365
b0465	3363	3129.71	1506	19.548
b0466	162	24.8533	45	73.5543
b0467	528	298.989	147	19.9729
b0468	378	162.971	466	116.16
b0469	552	321.987	975	123.012
b0470	1932	1698.71	2622	62.7038
b0470_1	1296	1062.71	0	0
b0471	330	124.198	1045	341.809
b0472	606	374.582	1344	145.758
b0473	1875	1641.71	1556	38.5029
b0474	645	412.82	2956	290.887
b0475	963	729.709	260	14.4745
b0476	960	726.709	63	3.52176
b0477	1305	1071.71	760	28.8083
b0478	1677	1443.71	2371	66.7163
b0479	1221	987.709	124	5.10003
b0480	1653	1419.71	1095	31.3325
b0481	480	253.781	194	31.0544
b0482	795	561.837	444	32.1036
b0483	342	133.742	571	173.44
b0484	2505	2271.71	7162.27	128.079
b0484_1	213	46.3931	953.731	835.128
b0485	933	699.745	680	39.4775
b0486	1293	1059.71	369	14.1456
b0487	408	188.772	193	41.5337
b0488	459	234.389	107	18.545
b0489	918	684.745	387	22.9595
b0490	678	445.306	92	8.39285
b0491	780	546.864	109	8.09706
b0492	855	621.778	1319	86.1766
b0493	810	576.808	648	45.6377
b0494	627	395.084	334	34.343
b0495	687	454.284	180	16.0963
b0496	2415	2181.71	583	10.8556
b0497	4281	4047.71	236.412	2.37269
b0498	369	155.59	50	13.0548
b0502	372	157.967	63	16.2014
b0503	1095	861.709	101	4.76147
b0504	927	693.745	5	0.292786
b0505	483	256.625	4	0.633201
b0506	816	582.808	1136	79.1832
b0507	1782	1548.71	58	1.52138
b0508	777	543.891	13	0.970983
b0509	879	645.778	17	1.06941
b0511	1455	1221.71	7	0.232761
b0512	1362	1128.71	24	0.863793
b0513	1302	1068.71	81	3.07897
b0514	1146	912.709	84	3.73876
b0515	786	552.837	102	7.49521
b0516	1236	1002.71	56	2.26879
b0517	1050	816.709	5	0.248704
b0518	1668	1434.71	5	0.141575
b4572	1260	1026.71	20	0.79134
b0520	816	582.808	9	0.627332
b0521	894	660.778	114	7.00857
b0522	1068	834.709	1487	72.3696
b0523	510	281.795	663	95.5785
b0524	723	490.073	500	41.4467
b0525	495	267.758	3553	539.056
b0526	1386	1152.71	824	29.0394
b0527	522	293.199	67	9.2831
b0528	213	46.3931	125	109.455
b0529	867	633.778	1655	106.082
b0530	543	313.387	14	1.8148
b0531	693	460.169	2	0.17656
b0532	2604	2370.71	13	0.222764
b0533	984	750.709	0	0
b0534	516	287.551	2	0.28255
b0535	633	401.024	10	1.013
b0536	77	18.037	2	4.50448
b0537	1164	930.709	534	23.3081
b0542	306	105.767	29	11.1386
b0540	300	101.372	42.6	17.0716
b0541	867	633.778	88.2	5.65342
b0543	333	126.607	35	11.2302
b4733	150	21.1944	0	0
b0544	1527	1293.71	20	0.62802
b0545	552	321.987	30	3.78498
b0546	798	564.837	57	4.09951
b4588	102	14.1087	0	0
b0547	456	231.628	1	0.175384
b0548	171	27.9319	1	1.45439
b0549	291	94.9645	0	0
b0550	363	150.705	2	0.539117
b4509	141	19.1642	0	0
b0551	384	167.993	4	0.967274
b0553	1098	864.709	501	23.5368
b0552	981	747.709	494.116	26.8458
b0554	216	47.9465	25	21.1818
b0555	498	270.566	24	3.60345
b0556	462	237.135	15.0644	2.5807
b4510	183	32.4964	0.222105	0.277653
b0557	294	97.1164	31	12.9673
b0558	411	191.462	3	0.636531
b0559	207	43.4775	4	3.73745
b4589	195	37.8495	5	5.36649
b0560	546	316.292	14.283	1.83447
b0561	564	333.607	13.8518	1.68675
b0563	186	33.8004	5	6.00936
b0564	750	516.998	17	1.3358
b0565	954	720.709	5283	297.784
b0566	762	528.972	19	1.45915
b0567	891	657.778	42	2.59388
b0568	2973	2739.71	178	2.63934
b0569	2238	2004.71	371	7.51801
b0570	1443	1209.71	2987	100.308
b0571	684	451.306	2321	208.922
b0572	1374	1140.71	14682	522.866
b0573	333	126.607	10188	3268.97
b0574	1224	990.709	16198	664.195
b0575	3144	2910.71	17409	242.971
b0576	1377	1143.71	2237	79.4567
b0577	1248	1014.71	267	10.6893
b0578	654	421.674	660	63.5839
b0579	369	155.59	128	33.4202
b0580	249	67.0172	89	53.9491
b0581	1119	885.709	1158	53.1126
b4415	153	22.0976	6	11.0303
b0582	1113	879.709	481	22.2119
b0583	621	389.182	130	13.5697
b0584	2241	2007.71	1299	26.2838
b0585	1203	969.709	270	11.311
b4511	219	49.5187	27	22.1501
b0586	3882	3648.71	1665	18.5377
b0587	1134	900.709	24	1.08245
b0588	816	582.808	228	15.8924
b0589	993	759.709	150	8.02092
b0590	1005	771.709	348	18.3192
b0591	1251	1017.71	348	13.8911
b0592	957	723.709	455	25.5404
b0593	1176	942.709	622	26.8036
b0594	1611	1377.71	814	24.002
b0595	858	624.778	418	27.1788
b0596	747	513.998	375	29.6381
b0597	414	194.057	253	52.9628
b0598	2106	1872.71	900	19.5233
b4512	198	39.2735	68	70.3379
b0599	1089	855.709	164	7.78571
b0600	1161	927.709	46	2.01431
b0601	630	398.084	25	2.55121
b0602	1221	987.709	35	1.43953
b0603	903	669.778	39	2.36545
b0604	747	513.998	928	73.3444
b0605	564	333.607	22947	2794.29
b0606	1566	1332.71	1764	53.7704
b0607	429	207.286	129	25.2813
b0608	1239	1005.71	332	13.4105
b4734	90	15.3973	28	73.8745
b0610	411	191.462	650	137.915
b0611	807	573.808	923	65.3454
b0612	1464	1230.71	28	0.924236
b0613	879	645.778	1	0.0629067
b0614	552	321.987	7	0.883162
b0615	1533	1299.71	8	0.250048
b0616	909	675.745	11	0.661288
b0617	297	99.1789	1	0.409601
b0618	1059	825.709	14	0.688781
b0619	1659	1425.71	110	3.13431
b0620	681	448.306	64	5.79943
b0621	1386	1152.71	38	1.3392
b0622	561	330.69	84	10.319
b0623	210	44.835	18962	17180.9
b0624	384	167.993	190	45.9455
b0627	204	41.9442	246	238.256
b0628	966	732.709	1641	90.9824
b0629	954	720.709	58	3.26925
b0630	642	409.841	400	39.6484
b0631	264	76.3616	440	234.077
b0632	1212	978.709	2090	86.7507
b0633	1089	855.709	1444	68.5522
b0634	1113	879.709	706	32.6021
b0635	1902	1668.71	1541	37.5148
b0636	468	242.68	364	60.9324
b0637	318	114.818	676	239.176
b0638	612	380.336	294	31.4022
b0639	642	409.841	628	62.2479
b0640	1032	798.709	1079	54.8799
b0641	582	351.111	1582	183.038
b0642	2583	2349.71	8332	144.051
b0643	483	256.625	1007	159.408
b0644	978	744.709	251	13.692
b0645	708	475.146	1	0.0854975
b0646	1428	1194.71	12	0.408037
b0647	555	324.921	1	0.125026
b0648	708	475.146	5	0.427487
b0649	1452	1218.71	47	1.56667
b0650	1671	1437.71	19	0.536862
b0651	936	702.745	163	9.42259
b0652	726	493.048	434	35.7586
b0653	675	442.306	264	24.2472
b0654	741	508.024	399	31.9058
b0655	909	675.745	2331	140.133
b0656	981	747.709	494.116	26.8458
b0657	1539	1305.71	2353	73.2075
b0658	879	645.778	4727	297.36
b0659	468	242.68	1191	199.37
b0660	1041	807.709	2153	108.285
b0661	1425	1191.71	1875	63.9163
b0662	1176	942.709	842	36.284
b0664	75	16.6538	45.5	110.988
b0665	75	16.6538	45.5	110.988
b0666	77	18.037	144.5	325.449
b0668	75	16.6538	227.5	554.941
b0670	75	16.6538	227.5	554.941
b0672	85	15.5094	368	963.9
b0673	77	18.037	144.5	325.449
b0674	1665	1431.71	1835	52.0669
b0675	753	519.998	594	46.405
b0676	1221	987.709	1094	44.9955
b0677	1149	915.709	1094	48.5333
b0678	801	567.837	1476	105.595
b0679	1947	1713.71	1354	32.0968
b0680	1665	1431.71	4735	134.352
b0681	1407	1173.71	19	0.657618
b0682	327	121.736	35	11.6797
b0683	447	223.482	2953	536.785
b4637	87	17.2222	53	125.016
b0684	531	301.868	2365	318.269
b0685	294	97.1164	208	87.0064
b0686	765	531.972	375	28.6367
b0687	546	316.292	996	127.924
b0688	1641	1407.71	4477	129.198
b0689	495	267.758	88	13.3512
b0692	1320	1086.71	30	1.12147
b0693	2199	1965.71	20	0.413324
b4803	105	13.0158	0	0
b0694	678	445.306	61	5.56482
b0695	2685	2451.71	343	5.68336
b0696	573	342.25	33	3.91697
b0697	2049	1815.71	45	1.00681
b0698	1674	1440.71	15	0.422956
b4513	90	15.3973	0	0
b0699	207	43.4775	675	630.695
b0700	4194	3960.71	329.855	3.38323
b0702	327	121.736	0	0
b0704	570	339.353	10	1.19709
b4514	255	70.7322	2.30434	1.32345
b0706	762	528.972	7.5732	0.581604
b0707	510	281.795	1142	164.631
b0708	1419	1185.71	2382	81.6101
b0709	1482	1248.71	327	10.6382
b0710	744	511.024	1189	94.5194
b0711	657	424.632	613	58.6446
b0712	933	699.745	985	57.1843
b0713	735	502.024	622	50.3322
b0714	792	558.837	338	24.5704
b0715	1047	813.709	137	6.83962
b0716	1062	828.709	63	3.0883
b0717	729	496.024	9	0.73709
b0718	2448	2214.71	24	0.440225
b0719	567	336.455	6	0.724444
b0720	1284	1050.71	6137	237.276
b4768	33	13.5	130	391.192
b4735	108	13.1667	308	950.288
b0721	390	173.146	1743	408.946
b0722	348	138.587	733	214.863
b0723	1767	1533.71	4873	129.073
b0724	717	484.122	1795	150.623
b0726	2802	2568.71	7841	124.004
b0727	1218	984.709	4810	198.435
b0728	1167	933.709	3663	159.37
b0729	870	636.778	2624	167.4
b0730	723	490.073	155	12.8485
b0731	1977	1743.71	12	0.279568
b0732	2634	2400.71	147	2.48747
b0733	1569	1335.71	2642	80.3528
b0734	1140	906.709	2086	93.4602
b4515	114	14.2749	82	233.357
b0735	294	97.1164	236	98.7188
b0736	405	186.226	331	72.2052
b0737	693	460.169	591	52.1735
b0738	429	207.286	338	66.241
b0739	1266	1032.71	1332	52.397
b0740	1293	1059.71	6001	230.047
b0741	522	293.199	7165	992.737
b0742	792	558.837	3758	273.182
b0743	76	17.037	253	603.263
b0744	76	17.037	501.2	1195.08
b0745	76	17.037	253	603.263
b0746	76	17.037	501.2	1195.08
b0747	76	17.037	253	603.263
b0748	76	17.037	253	603.263
b0749	76	17.037	253	603.263
b0750	1044	810.709	543	27.2092
b0751	720	487.122	617	51.455
b0752	942	708.745	246	14.1002
b0753	381	165.503	696	170.837
b0754	1053	819.709	14530	720.089
b0755	753	519.998	8764	684.669
b0756	1041	807.709	1718	86.4069
b0757	1149	915.709	665	29.5015
b0758	1047	813.709	604	30.1542
b0759	1017	783.709	658	34.1076
b0760	1473	1239.71	564	18.4816
b0761	789	555.837	279	20.3909
b0762	150	21.1944	185	354.593
b0763	774	540.891	297	22.3063
b0764	690	457.215	251	22.3015
b0765	1059	825.709	284	13.9724
b0766	819	585.808	183	12.6904
b0767	996	762.709	2301	122.557
b0768	954	720.709	71	4.00202
b0769	1053	819.709	0	0
b0770	1434	1200.71	7	0.236832
b0771	2262	2028.71	97	1.94237
b0772	1284	1050.71	1303	50.3782
b0773	477	251	908	146.958
b0774	1290	1056.71	1054	40.5196
b0775	1041	807.709	1464	73.632
b0776	1155	921.709	1302	57.3849
b0777	756	522.998	630	48.9351
b0778	678	445.306	537	48.9887
b0779	2022	1788.71	5002	113.602
b0780	909	675.745	365	21.9427
b0781	990	756.709	965	51.8058
b0782	513	284.609	306	43.677
b0783	486	259.428	365	57.1554
b0784	246	65.2425	119	74.0963
b0785	453	228.877	305	54.135
b0786	705	472.146	851	73.2207
b0787	714	481.122	51	4.30621
b0788	957	723.709	273	15.3242
b0789	1242	1008.71	810	32.6212
