target_id	length	eff_length	est_counts	tpm
PA0215	405	267.183	383	27.5236
PA0216	765	627.183	277	8.4801
PA0217	930	792.183	259	6.27755
PA0218	921	783.183	280	6.86452
PA0219	1491	1353.18	116	1.64595
PA0220	1434	1296.18	306	4.53284
PA0221	1383	1245.18	110	1.69619
PA0222	1059	921.183	86	1.79254
PA0223	882	744.183	283	7.30167
PA0224	783	645.183	218	6.48768
PA0225	540	402.183	254	12.1262
PA0226	852	714.183	85	2.2852
PA0227	783	645.183	128	3.80928
PA0228	1206	1068.18	319	5.73404
PA0229	1299	1161.18	321	5.30787
PA0230	1380	1242.18	779	12.0411
PA0231	792	654.183	249	7.30829
PA0232	402	264.183	352	25.5831
PA0233	942	804.183	446	10.6487
PA0234	834	696.183	159	4.3852
PA0235	1347	1209.18	91	1.44499
PA0236	780	642.183	205	6.1293
PA0237	1044	906.183	61	1.2925
PA0238	816	678.183	360	10.1923
PA0239	879	741.183	190	4.92202
PA0240	1266	1128.18	350	5.95668
PA0241	1326	1188.18	117	1.89068
PA0242	1905	1767.18	183	1.98831
PA0243	669	531.183	309	11.1694
PA0244	855	717.183	83	2.2221
PA0245	447	309.183	79	4.906
PA0246	1506	1368.18	398	5.5854
PA0247	1185	1047.18	143	2.62198
PA0248	867	729.183	226	5.95097
PA0249	447	309.183	448	27.8214
PA0250	435	297.183	1503	97.1071
PA0251	642	504.183	139	5.29349
PA0252	288	150.183	26	3.32406
PA0253	477	339.183	415	23.4925
PA0254	1491	1353.18	660	9.3649
PA0255	687	549.183	413	14.4394
PA0256	933	795.183	2483	59.955
PA0257	792	654.183	969	28.4407
PA0258	186	51.1513	423	158.781
PA0259	1443	1305.18	3779	55.5931
PA0260	2151	2013.18	1223	11.6643
PA0261	498	360.183	195	10.3951
PA0262	3060	2922.18	1008.49	6.62645
PA0263	519	381.183	0	0
PA0263.1	77	10.1136	171	324.642
PA0265	1452	1314.18	7626	111.418
PA0266	1281	1143.18	8202	137.759
PA0267	1200	1062.18	236	4.26607
PA0268	1422	1284.18	326	4.87423
PA0269	438	300.183	249	15.9268
PA0270	408	270.183	190	13.5024
PA0271	285	147.183	120	15.6545
PA0272	933	795.183	201	4.85338
PA0273	1215	1077.18	51	0.909068
PA0274	771	633.183	60	1.81944
PA0275	687	549.183	635	22.201
PA0276	516	378.183	260	13.2004
PA0277	759	621.183	277	8.56201
PA0278	753	615.183	568	17.728
PA0279	699	561.183	433	14.8149
PA0280	990	852.183	450	10.139
PA0281	870	732.183	219	5.74302
PA0282	819	681.183	123	3.46703
PA0283	999	861.183	400	8.91826
PA0284	183	48.6915	557	219.643
PA0285	2283	2145.18	821	7.34843
PA0286	1179	1041.18	3953	72.898
PA0287	1386	1248.18	127	1.95362
PA0288	957	819.183	60	1.40633
PA0289	963	825.183	534	12.4253
PA0290	972	834.183	1703	39.1985
PA0291	1383	1245.18	3934	60.662
PA0292	1107	969.183	929	18.4046
PA0293	879	741.183	173	4.48163
PA0294	666	528.183	344	12.5052
PA0295	1062	924.183	594	12.3408
PA0296	1377	1239.18	9957.55	154.288
PA0297	753	615.183	6616	206.494
PA0298	1359	1221.18	8003	125.831
PA0299	1371	1233.18	14800	230.436
PA0300	1104	966.183	11133	221.242
PA0301	1098	960.183	1950	38.9939
PA0302	1155	1017.18	1567	29.5791
PA0303	882	744.183	1272	32.8188
PA0304	870	732.183	2254	59.1085
PA0305	2388	2250.18	654	5.58053
PA0306	1053	915.183	410	8.60184
PA0306a	504	366.183	5220	273.708
PA0307	612	474.183	458	18.5454
PA0308	1020	882.183	389	8.46655
PA0309	753	615.183	640	19.9752
PA0310	699	561.183	1035	35.4121
PA0311	555	417.183	60	2.76147
PA0312	495	357.183	1121	60.2602
PA0313	693	555.183	798	27.5983
PA0314	771	633.183	1027	31.1427
PA0315	438	300.183	3448	220.545
PA0316	1230	1092.18	3463	60.8797
PA0317	1395	1257.18	2539	38.7775
PA0318	666	528.183	3922	142.574
PA0319	990	852.183	991	22.3283
PA0320	351	213.183	965	86.9142
PA0321	1035	897.183	265	5.67127
PA0322	1395	1257.18	361	5.51346
PA0323	1044	906.183	199	4.21651
PA0324	789	651.183	146	4.30492
PA0325	930	792.183	399	9.67081
PA0326	1050	912.183	117	2.46275
PA0327	966	828.183	580	13.4467
PA0328	1944	1806.18	956	10.1628
PA0329	333	195.183	20875	2053.53
PA0330	672	534.183	945	33.967
PA0331	1515	1377.18	1044	14.5554
PA0332	468	330.183	1772	103.044
PA0333	1272	1134.18	1414	23.9377
PA0334	1239	1101.18	785	13.6876
PA0335	654	516.183	543	20.1982
PA0336	480	342.183	4519	253.571
PA0337	2280	2142.18	10925	97.922
PA0338	1131	993.183	1624	31.3959
PA0339	756	618.183	569	17.673
PA0340	804	666.183	262	7.55133
PA0341	801	663.183	908	26.2886
PA0342	795	657.183	1580	46.1622
PA0343	798	660.183	1264	36.7619
PA0344	1380	1242.18	1192	18.4249
PA0345	1386	1248.18	1286	19.7824
PA0346	363	225.183	421	35.8974
PA0347	1152	1014.18	303	5.73643
PA0348	1095	957.183	361	7.24149
PA0349	1041	903.183	204	4.33681
PA0350	507	369.183	364	18.9311
PA0351	474	336.183	485	27.7001
PA0352	1386	1248.18	469	7.21457
PA0353	1839	1701.18	2858	32.2572
PA0354	1197	1059.18	813	14.7379
PA0355	540	402.183	13742	656.058
PA0356	825	687.183	605	16.9044
PA0357	813	675.183	982	27.9258
PA0358	579	441.183	358	15.5804
PA0359	345	207.183	3186	295.262
PA0360	987	849.183	1052	23.7865
PA0361	1734	1596.18	1377	16.5641
PA0362	252	114.195	2294	385.711
PA0363	480	342.183	773	43.3747
PA0364	1596	1458.18	659	8.67739
PA0365	549	411.183	236	11.0203
PA0366	1431	1293.18	769	11.4178
PA0367	648	510.183	656	24.6884
PA0367a	411	273.183	754	52.9948
PA0368	999	861.183	667	14.8712
PA0370	597	459.183	411	17.1859
PA0371	1488	1350.18	882	12.5427
PA0372	1398	1260.18	525	7.9991
PA0373	1368	1230.18	1574.15	24.5693
PA0374	672	534.183	1319	47.4101
PA0375	1008	870.183	3638	80.2727
PA0376	855	717.183	28067	751.418
PA0377	606	468.183	367	15.051
PA0378	732	594.183	290	9.37116
PA0379	378	240.183	398	31.8168
PA0380	201	64.5336	186	55.3404
PA0381	798	660.183	710	20.6495
PA0382	672	534.183	732	26.311
PA0383	1347	1209.18	569	9.03516
PA0384	258	120.195	163	26.0386
PA0385	324	186.183	163	16.8098
PA0386	1155	1017.18	174	3.28447
PA0387	594	456.183	3363	141.548
PA0388	420	282.183	3485	237.131
PA0389	621	483.183	730	29.0086
PA0390	1140	1002.18	640	12.2616
PA0391	1968	1830.18	1276	13.3866
PA0392	594	456.183	2314	97.3957
PA0393	822	684.183	2347	65.8653
PA0394	693	555.183	1417	49.006
PA0395	1035	897.183	3304	70.709
PA0396	1149	1011.18	5512	104.663
PA0397	900	762.183	1151	28.9956
PA0398	405	267.183	1127	80.9899
PA0399	1374	1236.18	840	13.047
PA0400	1185	1047.18	775	14.21
PA0401	1272	1134.18	1341	22.7019
PA0402	1005	867.183	1384	30.6437
PA0403	513	375.183	778	39.8155
PA0404	435	297.183	463	29.9139
PA0405	570	432.183	857	38.074
PA0406	960	822.183	643	15.0161
PA0407	954	816.183	5469	128.658
PA0408	408	270.183	12713	903.454
PA0409	366	228.183	2733	229.971
PA0410	537	399.183	1336	64.2614
PA0411	2049	1911.18	6458	64.8801
PA0412	876	738.183	1464	38.0796
PA0413	7419	7281.18	19259	50.7864
PA0414	1032	894.183	1691	36.3106
PA0415	507	369.183	718	37.3421
PA0416	795	657.183	511	14.9297
PA0417	612	474.183	134	5.42593
PA0418	1416	1278.18	372	5.58812
PA0419	723	585.183	386	12.6652
PA0420	1404	1266.18	868	13.1625
PA0421	1491	1353.18	1774	25.1717
PA0422	570	432.183	627	27.8558
PA0423	576	438.183	9268	406.112
PA0424	444	306.183	1212	76.0042
PA0425	1152	1014.18	5704	107.989
PA0426	3141	3003.18	14076	89.9939
PA0427	1458	1320.18	12513	181.988
PA0428	1920	1782.18	2666	28.7226
PA0429	1071	933.183	3398	69.9153
PA0430	873	735.183	1256	32.8027
PA0431	555	417.183	595	27.3846
PA0432	1410	1272.18	4024	60.7329
PA0433	435	297.183	43	2.77818
PA0434	2193	2055.18	408	3.81176
PA0435	1479	1341.18	147	2.10448
PA0436	621	483.183	1771	70.3757
PA0437	1272	1134.18	430	7.27949
PA0438	1251	1113.18	151	2.60451
PA0439	1278	1140.18	81	1.36404
PA0440	1368	1230.18	173	2.70018
PA0441	1440	1302.18	342	5.04278
PA0442	117	12.6355	2	3.03915
PA0443	1491	1353.18	155	2.19933
PA0444	1284	1146.18	677	11.341
PA0445	1017	879.183	253.5	5.53623
PA0446	1224	1086.18	5265	93.0703
PA0447	1182	1044.18	22052	405.496
PA0448	909	771.183	584	14.5402
PA0449	540	402.183	5713	272.745
PA0450	1623	1485.18	462	5.97279
PA0451	1332	1194.18	3740	60.1335
PA0452	795	657.183	483	14.1116
PA0451a	732	594.183	557	17.9991
PA0454	2202	2064.18	1582	14.7155
PA0455	1377	1239.18	827	12.814
PA0456	210	73.0925	49461	12992.9
PA0457	525	387.183	296	14.6788
PA0457.1	375	237.183	360	29.143
PA0458	1434	1296.18	819	12.132
PA0459	2553	2415.18	19333	153.697
PA0460	579	441.183	6072	264.258
PA0461	888	750.183	1934	49.5
PA0462	510	372.183	2213	114.167
PA0463	690	552.183	417	14.5
PA0464	1425	1287.18	464	6.92139
PA0465	1359	1221.18	551	8.66336
PA0466	303	165.183	47	5.46322
PA0467	621	483.183	415	16.4912
PA0468	951	813.183	1666	39.3371
PA0469	858	720.183	1378	36.7385
PA0470	2409	2271.18	718	6.06999
PA0471	972	834.183	108	2.48587
PA0472	519	381.183	141	7.10234
PA0473	750	612.183	1148	36.0061
PA0474	405	267.183	59	4.23993
PA0475	570	432.183	201	8.92985
PA0476	1728	1590.18	562	6.78586
PA0477	927	789.183	252	6.1311
PA0478	477	339.183	183	10.3594
PA0479	951	813.183	297	7.01268
PA0480	798	660.183	80	2.3267
PA0481	444	306.183	245	15.3639
PA0482	2178	2040.18	7379	69.4455
PA0483	444	306.183	995	62.3962
PA0484	516	378.183	1112	56.4571
PA0485	897	759.183	564	14.2642
PA0486	975	837.183	657	15.0682
PA0487	759	621.183	646	19.9677
PA0488	321	183.183	244	25.5753
PA0489	726	588.183	143	4.66809
PA0490	294	156.183	490	60.2391
PA0491	927	789.183	292	7.10429
PA0492	759	621.183	170	5.25467
PA0493	249	111.206	79	13.64
PA0494	1377	1239.18	185	2.8665
PA0495	879	741.183	385	9.97358
PA0496	978	840.183	353	8.06708
PA0497	1002	864.183	354	7.86526
PA0498	1008	870.183	1352	29.832
PA0499	702	564.183	331	11.2648
PA0500	1059	921.183	916	19.0926
PA0501	1206	1068.18	512	9.20322
PA0502	723	585.183	528	17.3244
PA0503	825	687.183	238	6.64998
PA0504	687	549.183	284	9.92926
PA0505	231	93.3778	5300	1089.8
PA0506	1806	1668.18	5847.66	67.306
PA0507	1797	1659.18	348.339	4.0311
PA0508	1779	1641.18	508.838	5.95303
PA0509	1482	1344.18	1124	16.0555
PA0510	840	702.183	504	13.7815
PA0511	1164	1026.18	592	11.0768
PA0512	516	378.183	249	12.6419
PA0513	444	306.183	118	7.39974
PA0514	525	387.183	81	4.01684
PA0515	453	315.183	182	11.0873
PA0516	1179	1041.18	452	8.33541
PA0517	360	222.183	78	6.74062
PA0518	315	177.183	234	25.3577
PA0519	1707	1569.18	1621	19.8347
PA0520	783	645.183	1351	40.2057
PA0521	528	390.183	76	3.73991
PA0522	258	120.195	10	1.59746
PA0523	441	303.183	49	3.10318
PA0524	1401	1263.18	191	2.90324
PA0525	1839	1701.18	305	3.44242
PA0526	195	59.0905	188	61.088
PA0527	684	546.183	788	27.7015
PA0528	879	741.183	140	3.62676
PA0529	702	564.183	700	23.8229
PA0530	1182	1044.18	479	8.80794
PA0531	717	579.183	318	10.5421
PA0532	507	369.183	152	7.90529
PA0533	1491	1353.18	573	8.13043
PA0534	1290	1152.18	1295	21.5806
PA0535	555	417.183	591	27.2005
PA0536	1026	888.183	1284	27.7574
PA0537	609	471.183	1748	71.2308
PA0538	510	372.183	670	34.5648
PA0539	831	693.183	229	6.34312
PA0540	387	249.183	466	35.9074
PA0541	459	321.183	768	45.9118
PA0542	420	282.183	724	49.2633
PA0543	969	831.183	944	21.8068
PA0544	744	606.183	495	15.679
PA0545	1305	1167.18	4479	73.6814
PA0546	1191	1053.18	4129	75.276
PA0547	1002	864.183	2689	59.7449
PA0548	1998	1860.18	2859	29.5103
PA0549	1065	927.183	447	9.25673
PA0550	798	660.183	189	5.49684
PA0551	1062	924.183	678	14.086
PA0552	1164	1026.18	3402	63.6539
PA0553	201	64.5336	3690	1097.88
PA0554	342	204.183	1821	171.24
PA0555	1065	927.183	4961	102.735
PA0556	483	345.183	316	17.5774
PA0557	657	519.183	463	17.1229
PA0558	768	630.183	352	10.7249
PA0559	1179	1041.18	599	11.0463
PA0560	489	351.183	418	22.8538
PA0561	1155	1017.18	3	0.0566289
PA0562	675	537.183	173	6.18357
PA0563	354	216.183	2021	179.498
PA0564	912	774.183	238	5.90268
PA0565	339	201.183	919	87.7082
PA0566	516	378.183	540	27.4162
PA0567	159	30.9703	4767	2955.39
PA0568	459	321.183	426	25.4667
PA0569	471	333.183	78	4.49498
PA0570	348	210.183	39	3.56273
PA0571	615	477.183	285	11.4677
PA0572	2772	2634.18	476	3.46958
PA0573	336	198.183	504	48.8293
PA0574	1122	984.183	789	15.3928
PA0574.1	77	10.1136	207	392.987
PA0575	3738	3600.18	2033	10.8425
PA0576	1854	1716.18	20307	227.194
PA0577	1995	1857.18	4640	47.971
PA0578	450	312.183	424	26.0779
PA0579	216	78.8187	3709	903.531
PA0580	1026	888.183	1155	24.9687
PA0581	570	432.183	1108	49.2252
PA0582	354	216.183	211	18.7403
PA0583	543	405.183	246	11.6573
PA0584	1233	1095.18	644	11.2905
PA0585	507	369.183	326	16.9548
PA0586	1554	1416.18	18620	252.45
PA0587	1272	1134.18	13223	223.853
PA0588	1923	1785.18	61390	660.284
PA0589	333	195.183	583	57.3512
PA0590	852	714.183	1330	35.7567
PA0591	381	243.183	1111	87.7196
PA0592	807	669.183	461	13.2273
PA0593	987	849.183	725	16.3928
PA0594	1293	1155.18	4507	74.9122
PA0595	2775	2637.18	5087	37.0371
PA0596	1017	879.183	3382	73.8601
PA0597	675	537.183	1288	46.0372
PA0598	759	621.183	924	28.5606
PA0599	1062	924.183	880	18.2827
PA0600	2394	2256.18	1527	12.9951
PA0601	633	495.183	878	34.0443
PA0602	1035	897.183	679	14.5313
PA0603	1110	972.183	379	7.48526
PA0604	1047	909.183	963	20.3372
PA0605	1248	1110.18	4938	85.4028
PA0606	831	693.183	230	6.37082
PA0607	675	537.183	423	15.1194
PA0608	819	681.183	837	23.5927
PA0609	1479	1341.18	1790	25.626
PA0610	315	177.183	8321	901.715
PA0611	771	633.183	1596	48.3971
PA0612	201	64.5336	788	234.453
PA0613	360	222.183	1579	136.454
PA0614	450	312.183	529	32.5359
PA0615	516	378.183	1829	92.8597
PA0616	558	420.183	707	32.307
PA0617	327	189.183	471	47.803
PA0618	888	750.183	1057	27.0535
PA0619	534	396.183	887	42.9876
PA0620	2076	1938.18	2771	27.4509
PA0621	459	321.183	16	0.956496
PA0622	1161	1023.18	4919	92.308
PA0623	504	366.183	2121	111.214
PA0624	345	207.183	1018	94.343
PA0625	2238	2100.18	3498	31.98
PA0626	873	735.183	1217	31.7842
PA0627	207	70.1936	231	63.1873
PA0628	990	852.183	1074	24.1984
PA0629	630	492.183	533	20.793
PA0630	363	225.183	327	27.8823
PA0631	258	120.195	242	38.6585
PA0633	495	357.183	34	1.8277
PA0634	348	210.183	9	0.822169
PA0635	255	117.195	6	0.98301
PA0636	1836	1698.18	31	0.350504
PA0637	342	204.183	7	0.658255
PA0638	696	558.183	12	0.412782
PA0639	771	633.183	5	0.15162
PA0640	603	465.183	9	0.371479
PA0641	3615	3477.18	43	0.237441
PA0643	1092	954.183	27	0.54331
PA0644	336	198.183	4	0.387534
PA0645	231	93.3778	7	1.43936
PA0646	1053	915.183	18	0.377642
PA0647	303	165.183	3	0.348716
PA0648	231	93.3778	3	0.616869
PA0649	606	468.183	765	31.3734
PA0650	1050	912.183	2224	46.8132
PA0651	837	699.183	1213	33.3108
PA0652	645	507.183	4136	156.578
PA0653	423	285.183	283	19.0537
PA0654	795	657.183	823	24.0452
PA0655	648	510.183	2788	104.926
PA0656	339	201.183	1942	185.342
PA0657	1482	1344.18	1499	21.4121
PA0658	801	663.183	697	20.1797
PA0659	1077	939.183	963	19.6876
PA0660	969	831.183	941	21.7375
PA0661	423	285.183	352	23.6993
PA0662	1035	897.183	999	21.3796
PA0663	720	582.183	690	22.7565
PA0664	423	285.183	614	41.3391
PA0665	351	213.183	3242	291.996
PA0666	1092	954.183	1722	34.6511
PA0667	1344	1206.18	8040	127.985
PA0668	1200	1062.18	8493	153.524
PA0668.1	1536	1398.18	24019.3	329.846
PA0668.2	77	10.1136	1803.37	3423.67
PA0668.3	76	10.2821	323.732	604.536
PA0668.4	2891	2753.18	39137.5	272.944
PA0668.5	120	13.4079	106.798	152.939
PA0669	3096	2958.18	1111	7.21115
PA0670	1416	1278.18	449	6.7448
PA0671	552	414.183	338	15.669
PA0672	597	459.183	177	7.40122
PA0673	321	183.183	208	21.8019
PA0674	717	579.183	85	2.81786
PA0675	546	408.183	29	1.36414
PA0676	960	822.183	153	3.57305
PA0677	642	504.183	62	2.36113
PA0678	450	312.183	19	1.16858
PA0679	432	294.183	147	9.59435
PA0680	375	237.183	42	3.40002
PA0681	450	312.183	50	3.07522
PA0682	966	828.183	73	1.69244
PA0683	1146	1008.18	38	0.723702
PA0684	594	456.183	51	2.14658
PA0685	2412	2274.18	177	1.49439
PA0686	1410	1272.18	97	1.46399
PA0687	1215	1077.18	124	2.21028
PA0688	1107	969.183	144	2.85281
PA0689	1113	975.183	5	0.0984463
PA0690	12543	12405.2	668	1.03392
PA0691	603	465.183	38	1.56847
PA0692	1635	1497.18	101	1.29528
PA0693	1848	1710.18	178	1.99845
PA0694	420	282.183	11	0.748476
PA0695	747	609.183	22	0.693411
PA0696	1707	1569.18	161	1.97001
PA0697	663	525.183	45	1.6452
PA0698	480	342.183	63	3.53507
PA0699	945	807.183	51	1.21315
PA0700	426	288.183	38	2.53181
PA0701	987	849.183	189	4.27343
PA0701a	666	528.183	181	6.57976
PA0702	906	768.183	98	2.4495
PA0703	1317	1179.18	183	2.97979
PA0704	1395	1257.18	740	11.3018
PA0705	900	762.183	656	16.5257
PA0706	639	501.183	412	15.784
PA0707	780	642.183	139	4.15596
PA0708	855	717.183	182	4.87256
PA0709	297	159.183	296	35.7035
PA0710	396	258.183	149	11.0809
PA0711	507	369.183	97	5.04482
PA0712	258	120.195	173	27.636
PA0713	294	156.183	3305	406.307
PA0714	477	339.183	453	25.6437
PA0715	957	819.183	11	0.257826
PA0716	1326	1188.18	9	0.145437
PA0718	291	153.183	8	1.00276
PA0719	378	240.183	11	0.879359
PA0720	435	297.183	6	0.387653
PA0721	93	9.69478	0	0
PA0722	252	114.195	6	1.00883
PA0723	249	111.206	12	2.0719
PA0724	1263	1125.18	0	0
PA0725	357	219.183	2	0.175202
PA0726	1275	1137.18	4	0.0675375
PA0727	1293	1155.18	4	0.0664852
PA0728	984	846.183	5	0.113454
PA0729	348	210.183	103	9.40926
PA0729.1	74	9.81818	6	11.7337
PA0730	903	765.183	325	8.15518
PA0731	738	600.183	1186	37.9417
