target_id	length	eff_length	est_counts	tpm
PA0103	1572	1424.52	223	3.15225
PA0103a	639	491.519	539	22.0817
PA0105	1125	977.519	896	18.4572
PA0106	1593	1445.52	390	5.43281
PA0107	555	407.519	75	3.70593
PA0108	888	740.519	676	18.3821
PA0109	210	65.5266	507	155.802
PA0110	795	647.519	114	3.54516
PA0111	579	431.519	65	3.03317
PA0112	1074	926.519	120	2.60802
PA0113	915	767.519	294	7.71333
PA0114	636	488.519	2565	105.728
PA0115	453	305.519	504	33.2182
PA0116	474	326.519	493	30.4034
PA0117	729	581.519	161	5.57501
PA0118	588	440.519	96	4.38824
PA0119	1350	1202.52	697	11.6714
PA0120	687	539.519	376	14.0335
PA0121	735	587.519	302	10.3507
PA0122	411	263.519	1709	130.591
PA0123	909	761.519	447	11.8198
PA0124	282	134.612	151	22.5879
PA0125	228	81.962	140	34.3953
PA0126	621	473.519	430	18.2858
PA0127	501	353.519	324	18.4551
PA0128	342	194.519	1019	105.486
PA0129	1428	1280.52	2826	44.4395
PA0130	1494	1346.52	24738	369.944
PA0131	288	140.598	2799	400.873
PA0132	1347	1199.52	25617	430.036
PA0133	918	770.519	897	23.4419
PA0134	1371	1223.52	1352	22.251
PA0135	141	20.5361	15	14.7081
PA0136	1572	1424.52	150	2.12034
PA0137	1098	950.519	115	2.43624
PA0138	927	779.519	223	5.76052
PA0139	564	416.519	18100	875.039
PA0140	1566	1418.52	4540	64.4472
PA0141	897	749.519	15323	411.666
PA0142	1350	1202.52	799	13.3795
PA0143	1053	905.519	512	11.3856
PA0144	627	479.519	168	7.05484
PA0145	519	371.519	429	23.252
PA0146	1098	950.519	166	3.51666
PA0147	963	815.519	280	6.91365
PA0148	951	803.519	1175	29.4459
PA0149	546	398.519	158	7.98347
PA0150	996	848.519	178	4.22418
PA0151	2388	2240.52	219	1.96824
PA0152	828	680.519	575	17.0142
PA0153	720	572.519	329	11.5715
PA0154	606	458.519	441	19.3671
PA0155	840	692.519	211	6.13528
PA0156	1152	1004.52	715	14.3328
PA0157	1071	923.519	689	15.023
PA0158	3048	2900.52	2537	17.6128
PA0159	939	791.519	604	15.3659
PA0160	186	45.9543	189	82.8168
PA0162	1335	1187.52	384	6.5114
PA0163	798	650.519	456	14.1152
PA0164	1617	1469.52	559	7.65985
PA0165	837	689.519	608	17.7558
PA0166	1407	1259.52	156	2.49404
PA0167	666	518.519	816	31.689
PA0168	591	443.519	256	11.6228
PA0169	708	560.519	678	24.357
PA0170	381	233.519	475	40.9595
PA0171	543	395.519	474	24.1321
PA0172	1992	1844.52	1439	15.7095
PA0173	1050	902.519	431	9.61622
PA0174	603	455.519	398	17.5938
PA0175	843	695.519	1865	53.995
PA0176	2040	1892.52	14036	149.344
PA0177	486	338.519	2100	124.917
PA0178	1920	1772.52	6621	75.217
PA0179	366	218.519	6866	632.701
PA0180	1173	1025.52	3746.22	73.5585
PA0181	933	785.519	846	21.6869
PA0182	753	605.519	158	5.25428
PA0183	1611	1463.52	336	4.62301
PA0184	840	692.519	94	2.73325
PA0185	1617	1469.52	123	1.68544
PA0186	1062	914.519	179	3.94134
PA0187	816	668.519	80	2.40968
PA0188	882	734.519	36	0.986922
PA0189	1359	1211.52	135	2.24382
PA0190	726	578.519	102	3.55031
PA0191	918	770.519	197	5.14833
PA0192	2373	2225.52	176	1.59245
PA0193	903	755.519	76	2.02559
PA0194	900	752.519	263	7.03756
PA0195	1119	971.519	1034	21.4315
PA0195.1	309	161.554	132	16.4528
PA0196	1437	1289.52	752	11.7429
PA0197	813	665.519	96	2.90465
PA0198	720	572.519	240	8.44121
PA0199	402	254.519	345	27.295
PA0200	213	68.2107	1137	335.654
PA0201	582	434.519	500	23.171
PA0202	1458	1310.52	200	3.07305
PA0203	1035	887.519	92	2.08734
PA0204	810	662.519	54	1.64127
PA0205	921	773.519	45	1.17145
PA0206	1113	965.519	44	0.917646
PA0207	894	746.519	51	1.37567
PA0208	1665	1517.52	4614	61.2247
PA0209	882	734.519	902	24.7279
PA0210	300	152.554	286	37.7509
PA0211	864	716.519	1448	40.6934
PA0212	807	659.519	953	29.0971
PA0213	693	545.519	507	18.7146
PA0214	933	785.519	875	22.4303
PA0215	405	257.519	422	32.9979
PA0216	765	617.519	258	8.41304
PA0217	930	782.519	378	9.72703
PA0218	921	773.519	227	5.90933
PA0219	1491	1343.52	88	1.31893
PA0220	1434	1286.52	192	3.00517
PA0221	1383	1235.52	130	2.11874
PA0222	1059	911.519	63	1.39174
PA0223	882	734.519	154	4.22183
PA0224	783	635.519	228	7.2242
PA0225	540	392.519	437	22.4184
PA0226	852	704.519	248	7.08831
PA0227	783	635.519	195	6.17859
PA0228	1206	1058.52	394	7.49516
PA0229	1299	1151.52	195	3.40994
PA0230	1380	1232.52	652	10.6522
PA0231	792	644.519	228	7.12332
PA0232	402	254.519	160	12.6585
PA0233	942	794.519	524	13.2804
PA0234	834	686.519	169	4.95699
PA0235	1347	1199.52	62	1.0408
PA0236	780	632.519	195	6.2079
PA0237	1044	896.519	55	1.23534
PA0238	816	668.519	185	5.57239
PA0239	879	731.519	193	5.3127
PA0240	1266	1118.52	226	4.06863
PA0241	1326	1178.52	76	1.29856
PA0242	1905	1757.52	188	2.15398
PA0243	669	521.519	408	15.7534
PA0244	855	707.519	87	2.47608
PA0245	447	299.519	70	4.70606
PA0246	1506	1358.52	563	8.345
PA0247	1185	1037.52	126	2.44545
PA0248	867	719.519	189	5.28936
PA0249	447	299.519	287	19.2948
PA0250	435	287.519	1071	75.0078
PA0251	642	494.519	89	3.62402
PA0252	288	140.598	53	7.59066
PA0253	477	329.519	283	17.2938
PA0254	1491	1343.52	508	7.61383
PA0255	687	539.519	536	20.0051
PA0256	933	785.519	1744	44.7068
PA0257	792	644.519	920	28.7432
PA0258	186	45.9543	724	317.245
PA0259	1443	1295.52	5768	89.653
PA0260	2151	2003.52	2334	23.458
PA0261	498	350.519	240	13.7874
PA0262	3060	2912.52	977.578	6.75875
PA0263	519	371.519	9.8997	0.536568
PA0263.1	77	9.7619	337	695.15
PA0265	1452	1304.52	18841	290.829
PA0266	1281	1133.52	20988	372.843
PA0267	1200	1052.52	565	10.8094
PA0268	1422	1274.52	356	5.62454
PA0269	438	290.519	408	28.2793
PA0270	408	260.519	357	27.5939
PA0271	285	137.612	252	36.8746
PA0272	933	785.519	365	9.35664
PA0273	1215	1067.52	61	1.15064
PA0274	771	623.519	158	5.10259
PA0275	687	539.519	588	21.9459
PA0276	516	368.519	206	11.2562
PA0277	759	611.519	509	16.7607
PA0278	753	605.519	154	5.12126
PA0279	699	551.519	257	9.38331
PA0280	990	842.519	344	8.22171
PA0281	870	722.519	211	5.88053
PA0282	819	671.519	152	4.55794
PA0283	999	851.519	765	18.0905
PA0284	183	43.8231	465	213.665
PA0285	2283	2135.52	1232	11.6169
PA0286	1179	1031.52	12407	242.199
PA0287	1386	1238.52	236	3.83701
PA0288	957	809.519	130	3.2337
PA0289	963	815.519	602	14.8644
PA0290	972	824.519	1225	29.9171
PA0291	1383	1235.52	11709	190.833
PA0292	1107	959.519	2002	42.014
PA0293	879	731.519	235	6.46883
PA0294	666	518.519	418	16.2329
PA0295	1062	914.519	1266	27.8756
PA0296	1377	1229.52	10547.5	172.742
PA0297	753	605.519	7535	250.576
PA0298	1359	1211.52	13244	220.127
PA0299	1371	1223.52	24805	408.237
PA0300	1104	956.519	12406	261.169
PA0301	1098	950.519	3169	67.1344
PA0302	1155	1007.52	2104	42.051
PA0303	882	734.519	1071	29.3609
PA0304	870	722.519	1239	34.5307
PA0305	2388	2240.52	1088	9.77831
PA0306	1053	905.519	1075	23.9053
PA0306a	504	356.519	5747	324.595
PA0307	612	464.519	1642	71.1792
PA0308	1020	872.519	746	17.2166
PA0309	753	605.519	1154	38.3762
PA0310	699	551.519	1103	40.2716
PA0311	555	407.519	161	7.95539
PA0312	495	347.519	1044	60.4931
PA0313	693	545.519	995	36.728
PA0314	771	623.519	1642	53.0282
PA0315	438	290.519	1461	101.265
PA0316	1230	1082.52	8070	150.114
PA0317	1395	1247.52	5458	88.0988
PA0318	666	518.519	2625	101.941
PA0319	990	842.519	1478	35.3247
PA0320	351	203.519	721	71.3369
PA0321	1035	887.519	208	4.71921
PA0322	1395	1247.52	319	5.14905
PA0323	1044	896.519	203	4.55953
PA0324	789	641.519	155	4.86526
PA0325	930	782.519	320	8.23453
PA0326	1050	902.519	121	2.69968
PA0327	966	818.519	677	16.655
PA0328	1944	1796.52	1245	13.9547
PA0329	333	185.537	7214	782.939
PA0330	672	524.519	2825	108.453
PA0331	1515	1367.52	2572	37.8723
PA0332	468	320.519	1725	108.372
PA0333	1272	1124.52	1498	26.8243
PA0334	1239	1091.52	1028	18.9647
PA0335	654	506.519	1327	52.7544
PA0336	480	332.519	5674	343.603
PA0337	2280	2132.52	15233	143.839
PA0338	1131	983.519	1697	34.7442
PA0339	756	608.519	536	17.7368
PA0340	804	656.519	347	10.643
PA0341	801	653.519	1328	40.9188
PA0342	795	647.519	2847	88.5357
PA0343	798	650.519	1521	47.0818
PA0344	1380	1232.52	835	13.6419
PA0345	1386	1238.52	1091	17.738
PA0346	363	215.519	315	29.4312
PA0347	1152	1004.52	382	7.65753
PA0348	1095	947.519	194	4.12285
PA0349	1041	893.519	163	3.67339
PA0350	507	359.519	462	25.8764
PA0351	474	326.519	645	39.7773
PA0352	1386	1238.52	909	14.779
PA0353	1839	1691.52	6461	76.9142
PA0354	1197	1049.52	1911	36.6652
PA0355	540	392.519	2447	125.533
PA0356	825	677.519	1257	37.3592
PA0357	813	665.519	2311	69.9235
PA0358	579	431.519	595	27.7652
PA0359	345	197.519	2768	282.19
PA0360	987	839.519	1521	36.4823
PA0361	1734	1586.52	1913	24.2803
PA0362	252	104.945	2203	422.703
PA0363	480	332.519	1338	81.0258
PA0364	1596	1448.52	459	6.38075
PA0365	549	401.519	232	11.635
PA0366	1431	1283.52	1473	23.1091
PA0367	648	500.519	1168	46.99
PA0367a	411	263.519	619	47.3001
PA0368	999	851.519	724	17.1209
PA0370	597	449.519	638	28.5796
PA0371	1488	1340.52	1779	26.7231
PA0372	1398	1250.52	1734	27.9217
PA0373	1368	1220.52	5088.62	83.9536
PA0374	672	524.519	3061	117.513
PA0375	1008	860.519	4148	97.0648
PA0376	855	707.519	17369	494.334
PA0377	606	458.519	730	32.0589
PA0378	732	584.519	557	19.1885
PA0379	378	230.519	494	43.1523
PA0380	201	57.7026	628	219.153
PA0381	798	650.519	2651	82.0603
PA0382	672	524.519	2146	82.3857
PA0383	1347	1199.52	904	15.1756
PA0384	258	110.827	269	48.8752
PA0385	324	176.537	281	32.0518
PA0386	1155	1007.52	352	7.03514
PA0387	594	446.519	3497	157.703
PA0388	420	272.519	2508	185.317
PA0389	621	473.519	1338	56.8987
PA0390	1140	992.519	1925	39.0549
PA0391	1968	1820.52	2703	29.8975
PA0392	594	446.519	1579	71.2075
PA0393	822	674.519	2099	62.6616
PA0394	693	545.519	1430	52.7849
PA0395	1035	887.519	4250	96.4261
PA0396	1149	1001.52	6946	139.656
PA0397	900	752.519	1094	29.2741
PA0398	405	257.519	726	56.769
PA0399	1374	1226.52	1094	17.9608
PA0400	1185	1037.52	1508	29.2677
PA0401	1272	1124.52	3880	69.4782
PA0402	1005	857.519	3844	90.2658
PA0403	513	365.519	1338	73.7106
PA0404	435	287.519	814	57.0087
PA0405	570	422.519	2121	101.083
PA0406	960	812.519	967	23.9649
PA0407	954	806.519	6894	172.124
PA0408	408	260.519	10923	844.279
PA0409	366	218.519	2915	268.617
PA0410	537	389.519	2002	103.495
PA0411	2049	1901.52	11893	125.943
PA0412	876	728.519	1640	45.3301
PA0413	7419	7271.52	25900	71.7229
PA0414	1032	884.519	2572	58.5528
PA0415	507	359.519	1277	71.5241
PA0416	795	647.519	797	24.785
PA0417	612	464.519	168	7.28265
PA0418	1416	1268.52	686	10.8896
PA0419	723	575.519	568	19.8734
PA0420	1404	1256.52	1914	30.673
PA0421	1491	1343.52	2683	40.2124
PA0422	570	422.519	1397	66.5785
PA0423	576	428.519	6541	307.367
PA0424	444	296.519	916	62.2052
PA0425	1152	1004.52	6531	130.92
PA0426	3141	2993.52	15670.9	105.413
PA0427	1458	1310.52	10692	164.285
PA0428	1920	1772.52	10340	117.466
PA0429	1071	923.519	5502	119.966
PA0430	873	725.519	1901	52.7615
PA0431	555	407.519	1622	80.1469
PA0432	1410	1262.52	10133	161.616
PA0433	435	287.519	68	4.7624
PA0434	2193	2045.52	291	2.86466
PA0435	1479	1331.52	186	2.81287
PA0436	621	473.519	2420	102.911
PA0437	1272	1124.52	901	16.134
PA0438	1251	1103.52	387	7.06179
PA0439	1278	1130.52	104	1.85242
PA0440	1368	1220.52	177	2.9202
PA0441	1440	1292.52	353	5.49948
PA0442	117	12.6526	7	11.1405
PA0443	1491	1343.52	151	2.26317
PA0444	1284	1136.52	325	5.75825
PA0445	1017	869.519	137.833	3.19197
PA0446	1224	1076.52	620	11.5972
PA0447	1182	1034.52	2013	39.1822
PA0448	909	761.519	637	16.8439
PA0449	540	392.519	3969	203.612
PA0450	1623	1475.52	490	6.68705
PA0451	1332	1184.52	3221	54.7561
PA0452	795	647.519	478	14.8648
PA0451a	732	584.519	744	25.6305
PA0454	2202	2054.52	1496	14.6624
PA0455	1377	1229.52	1210	19.8168
PA0456	210	65.5266	70284	21598.4
PA0457	525	377.519	663	35.3638
PA0457.1	375	227.519	340	30.0916
PA0458	1434	1286.52	1232	19.2832
PA0459	2553	2405.52	39032	326.735
PA0460	579	431.519	6680	311.717
PA0461	888	740.519	2525	68.6608
PA0462	510	362.519	1549	86.0408
PA0463	690	542.519	589	21.8617
PA0464	1425	1277.52	720	11.3488
PA0465	1359	1211.52	464	7.71208
PA0466	303	155.554	82	10.6149
PA0467	621	473.519	723	30.7457
PA0468	951	803.519	1686	42.2518
PA0469	858	710.519	1923	54.4988
PA0470	2409	2261.52	610	5.43142
PA0471	972	824.519	93	2.27125
PA0472	519	371.519	72	3.90243
PA0473	750	602.519	557	18.6152
PA0474	405	257.519	42	3.28416
PA0475	570	422.519	265	12.6294
PA0476	1728	1580.52	625	7.96276
PA0477	927	779.519	279	7.20711
PA0478	477	329.519	222	13.5661
PA0479	951	803.519	255	6.39039
PA0480	798	650.519	67	2.07395
PA0481	444	296.519	175	11.8842
PA0482	2178	2030.52	10524	104.366
PA0483	444	296.519	749	50.8643
PA0484	516	368.519	1208	66.0071
PA0485	897	749.519	688	18.4837
PA0486	975	827.519	935	22.7519
PA0487	759	611.519	841	27.693
PA0488	321	173.537	202	23.4391
PA0489	726	578.519	173	6.0216
PA0490	294	146.598	245	33.6528
PA0491	927	779.519	244	6.30299
PA0492	759	611.519	366	12.0519
PA0493	249	102.007	110	21.7142
PA0494	1377	1229.52	270	4.42193
PA0495	879	731.519	328	9.02884
PA0496	978	830.519	194	4.70366
PA0497	1002	854.519	313	7.37575
PA0498	1008	860.519	841	19.6797
PA0499	702	554.519	259	9.40518
PA0500	1059	911.519	1517	33.5122
PA0501	1206	1058.52	726	13.8109
PA0502	723	575.519	683	23.8971
PA0503	825	677.519	465	13.8202
PA0504	687	539.519	407	15.1905
PA0505	231	84.7189	2672	635.097
PA0506	1806	1658.52	6301.6	76.5092
PA0507	1797	1649.52	704.404	8.599
PA0508	1779	1631.52	786.018	9.70116
PA0509	1482	1334.52	1956	29.514
PA0510	840	692.519	857	24.9191
PA0511	1164	1016.52	828	16.4021
PA0512	516	368.519	274	14.9718
PA0513	444	296.519	157	10.6618
PA0514	525	377.519	159	8.4809
PA0515	453	305.519	254	16.7409
PA0516	1179	1031.52	746	14.5628
PA0517	360	212.519	180	17.0553
PA0518	315	167.537	603	72.4751
PA0519	1707	1559.52	5762	74.3988
PA0520	783	635.519	618	19.5814
PA0521	528	380.519	81	4.2864
PA0522	258	110.827	22	3.99723
PA0523	441	293.519	126	8.64406
PA0524	1401	1253.52	438	7.03601
PA0525	1839	1691.52	648	7.71404
PA0526	195	52.9136	297	113.024
PA0527	684	536.519	1149	43.1239
PA0528	879	731.519	312	8.58841
PA0529	702	554.519	1925	69.9033
PA0530	1182	1034.52	2038	39.6688
PA0531	717	569.519	940	33.2356
PA0532	507	359.519	175	9.80166
PA0533	1491	1343.52	738	11.061
PA0534	1290	1142.52	860	15.1572
PA0535	555	407.519	469	23.1744
PA0536	1026	878.519	2370	54.3226
PA0537	609	461.519	2618	114.226
PA0538	510	362.519	504	27.9952
PA0539	831	683.519	289	8.51394
PA0540	387	239.519	431	36.2344
PA0541	459	311.519	1557	100.644
PA0542	420	272.519	1924	142.165
PA0543	969	821.519	535	13.1135
PA0544	744	596.519	410	13.8402
PA0545	1305	1157.52	3661	63.6876
PA0546	1191	1043.52	9425	181.871
PA0547	1002	854.519	5164	121.688
PA0548	1998	1850.52	7806	84.9412
PA0549	1065	917.519	941	20.6518
PA0550	798	650.519	241	7.46003
PA0551	1062	914.519	1228	27.0389
PA0552	1164	1016.52	3243	64.2414
PA0553	201	57.7026	1027	358.392
PA0554	342	194.519	1069	110.662
PA0555	1065	917.519	6872	150.817
PA0556	483	335.519	336	20.1654
PA0557	657	509.519	270	10.6706
PA0558	768	620.519	725	23.527
PA0559	1179	1031.52	1046	20.4192
PA0560	489	341.519	781	46.049
PA0561	1155	1007.52	15	0.299793
PA0562	675	527.519	622	23.743
PA0563	354	206.519	4634	451.835
PA0564	912	764.519	332	8.74447
PA0565	339	191.519	553	58.1429
PA0566	516	368.519	682	37.2656
PA0567	159	29.0018	1078	748.475
PA0568	459	311.519	333	21.525
PA0569	471	323.519	188	11.7015
PA0570	348	200.519	127	12.7536
PA0571	615	467.519	401	17.2714
PA0572	2772	2624.52	528	4.05105
PA0573	336	188.519	278	29.6943
PA0574	1122	974.519	843	17.4189
PA0574.1	77	9.7619	569	1173.71
PA0575	3738	3590.52	2602	14.5926
PA0576	1854	1706.52	31351	369.934
PA0577	1995	1847.52	4386	47.8039
PA0578	450	302.519	2443	162.613
PA0579	216	70.9189	10883	3090.08
PA0580	1026	878.519	2316	53.0849
PA0581	570	422.519	1911	91.0748
PA0582	354	206.519	354	34.5165
PA0583	543	395.519	443	22.5538
PA0584	1233	1085.52	1028	19.0695
PA0585	507	359.519	457	25.5963
PA0586	1554	1406.52	27421	392.574
PA0587	1272	1124.52	20629	369.398
PA0588	1923	1775.52	64508	731.597
PA0589	333	185.537	859	93.2277
PA0590	852	704.519	2581	73.7698
PA0591	381	233.519	1641	141.504
PA0592	807	659.519	1469	44.8516
PA0593	987	839.519	1141	27.3677
PA0594	1293	1145.52	5930	104.24
PA0595	2775	2627.52	12514	95.9034
PA0596	1017	869.519	3207	74.2683
PA0597	675	527.519	1510	57.6398
PA0598	759	611.519	1407	46.3306
PA0599	1062	914.519	1204	26.5105
PA0600	2394	2246.52	1743	15.6232
PA0601	633	485.519	945	39.1931
PA0602	1035	887.519	1113	25.2523
PA0603	1110	962.519	1444	30.2094
PA0604	1047	899.519	1491	33.3773
PA0605	1248	1100.52	3653	66.8399
PA0606	831	683.519	348	10.2521
PA0607	675	527.519	1910	72.9086
PA0608	819	671.519	2119	63.5413
PA0609	1479	1331.52	3133	47.3802
PA0610	315	167.537	2706	325.237
PA0611	771	623.519	1377	44.4701
PA0612	201	57.7026	709	247.42
PA0613	360	212.519	1075	101.858
PA0614	450	302.519	239	15.9085
PA0615	516	368.519	1030	56.2809
PA0616	558	410.519	752	36.8866
PA0617	327	179.537	456	51.1438
PA0618	888	740.519	986	26.8117
PA0619	534	386.519	790	41.1566
PA0620	2076	1928.52	2375	24.7984
PA0621	459	311.519	65	4.20158
PA0622	1161	1013.52	4869	96.7367
PA0623	504	356.519	1739	98.2201
PA0624	345	197.519	947	96.5439
PA0625	2238	2090.52	3301	31.7962
PA0626	873	725.519	1073	29.7807
PA0627	207	62.8917	187	59.8731
PA0628	990	842.519	964	23.0399
PA0629	630	482.519	435	18.1534
PA0630	363	215.519	250	23.3581
PA0631	258	110.827	149	27.0721
PA0633	495	347.519	113	6.54762
PA0634	348	200.519	53	5.32236
PA0635	255	107.892	34	6.34558
PA0636	1836	1688.52	97	1.15678
PA0637	342	194.519	15	1.55279
PA0638	696	548.519	41	1.50514
PA0639	771	623.519	24	0.775077
PA0640	603	455.519	27	1.19355
PA0641	3615	3467.52	169	0.981412
PA0643	1092	944.519	72	1.53499
PA0644	336	188.519	20	2.13628
PA0645	231	84.7189	22	5.22909
PA0646	1053	905.519	85	1.89019
PA0647	303	155.554	15	1.94176
PA0648	231	84.7189	16	3.80297
PA0649	606	458.519	2074	91.0825
PA0650	1050	902.519	3656	81.5705
PA0651	837	689.519	2925	85.4207
PA0652	645	497.519	12416	502.523
PA0653	423	275.519	398	29.0881
PA0654	795	647.519	2105	65.4611
PA0655	648	500.519	7400	297.711
PA0656	339	191.519	1022	107.454
PA0657	1482	1334.52	2177	32.8486
PA0658	801	653.519	1008	31.0589
PA0659	1077	929.519	2300	49.8257
PA0660	969	821.519	1815	44.488
PA0661	423	275.519	900	65.7771
PA0662	1035	887.519	1810	41.0662
PA0663	720	572.519	1617	56.8727
PA0664	423	275.519	877	64.0961
PA0665	351	203.519	1856	183.636
PA0666	1092	944.519	2350	50.1003
PA0667	1344	1196.52	8945	150.537
PA0668	1200	1052.52	12533	239.778
PA0668.1	1536	1388.52	38165.8	553.485
PA0668.2	77	9.7619	2782.05	5738.71
PA0668.3	76	9.68421	559.23	1162.81
PA0668.4	2891	2743.52	49957.9	366.673
PA0668.5	120	13.4232	287.922	431.918
PA0669	3096	2948.52	799	5.45665
PA0670	1416	1268.52	308	4.88919
PA0671	552	404.519	163	8.11395
PA0672	597	449.519	92	4.1212
PA0673	321	173.537	113	13.112
PA0674	717	569.519	62	2.19213
PA0675	546	398.519	31	1.56638
PA0676	960	812.519	192	4.75829
PA0677	642	494.519	50	2.03597
PA0678	450	302.519	17	1.13157
PA0679	432	284.519	117	8.28053
PA0680	375	227.519	26	2.30112
PA0681	450	302.519	36	2.39626
PA0682	966	818.519	51	1.25466
PA0683	1146	998.519	48	0.967985
PA0684	594	446.519	26	1.17251
PA0685	2412	2264.52	182	1.61837
PA0686	1410	1262.52	83	1.3238
PA0687	1215	1067.52	124	2.339
PA0688	1107	959.519	101	2.11959
PA0689	1113	965.519	23	0.479679
PA0690	12543	12395.5	733	1.19076
PA0691	603	455.519	22	0.972523
PA0692	1635	1487.52	71	0.961124
PA0693	1848	1700.52	127	1.50385
PA0694	420	272.519	18	1.33002
PA0695	747	599.519	23	0.772518
PA0696	1707	1559.52	128	1.65273
PA0697	663	515.519	51	1.99209
PA0698	480	332.519	35	2.11951
PA0699	945	797.519	40	1.00996
PA0700	426	278.519	37	2.67504
PA0701	987	839.519	147	3.5259
PA0701a	666	518.519	130	5.0485
PA0702	906	758.519	64	1.69901
PA0703	1317	1169.52	297	5.11367
PA0704	1395	1247.52	783	12.6386
PA0705	900	752.519	1344	35.9638
PA0706	639	491.519	607	24.8675
PA0707	780	632.519	122	3.88392
PA0708	855	707.519	360	10.2458
PA0709	297	149.554	246	33.1224
PA0710	396	248.519	134	10.8575
PA0711	507	359.519	136	7.61729
PA0712	258	110.827	404	73.4037
PA0713	294	146.598	2969	407.817
PA0714	477	329.519	846	51.698
PA0715	957	809.519	93	2.31334
PA0716	1326	1178.52	19	0.324639
PA0718	291	143.598	47	6.59071
PA0719	378	230.519	39	3.40676
PA0720	435	287.519	29	2.03102
PA0721	93	8.31383	4	9.68818
PA0722	252	104.945	11	2.11064
PA0723	249	102.007	22	4.34285
PA0724	1263	1115.52	7	0.126359
PA0725	357	209.519	1	0.0961082
PA0726	1275	1127.52	15	0.267887
PA0727	1293	1145.52	29	0.509776
PA0728	984	836.519	11	0.264789
PA0729	348	200.519	400	40.1687
