target_id	length	eff_length	est_counts	tpm
PaeAG1_00111	948	792.889	1085	8.70509
PaeAG1_00112	915	759.889	1865	15.6129
PaeAG1_00113	1233	1077.89	1417	8.3628
PaeAG1_00114	729	573.889	3945	43.7296
PaeAG1_00115	1572	1416.89	347	1.55794
PaeAG1_00116	639	483.889	872	11.4637
PaeAG1_00117	1101	945.889	1579	10.6194
PaeAG1_00118	1593	1437.89	684	3.02612
PaeAG1_00119	555	399.889	136	2.16349
PaeAG1_00120	888	732.889	1359	11.7961
PaeAG1_00121	210	63.0701	1095	110.445
PaeAG1_00122	795	639.889	163	1.62046
PaeAG1_00123	579	423.889	132	1.98097
PaeAG1_00124	1074	918.889	186	1.28767
PaeAG1_00125	915	759.889	537	4.49552
PaeAG1_00126	636	480.889	5197	68.7486
PaeAG1_00127	453	297.889	894	19.0914
PaeAG1_00128	474	318.889	986	19.6695
PaeAG1_00129	729	573.889	272	3.01507
PaeAG1_00130	588	432.889	192	2.8215
PaeAG1_00131	1335	1179.89	1278	6.89042
PaeAG1_00132	687	531.889	627	7.49898
PaeAG1_00133	735	579.889	611	6.70274
PaeAG1_00134	411	255.889	2783	69.1859
PaeAG1_00135	909	753.889	665	5.61139
PaeAG1_00136	282	127.636	327	16.2978
PaeAG1_00137	228	77.8028	277	22.6486
PaeAG1_00138	621	465.889	718	9.80388
PaeAG1_00139	501	345.889	592	10.8878
PaeAG1_00140	342	187.011	2421	82.3538
PaeAG1_00141	1428	1272.89	5931	29.641
PaeAG1_00142	1494	1338.89	46091	218.992
PaeAG1_00143	288	133.499	4932	235.018
PaeAG1_00144	1347	1191.89	45365	242.126
PaeAG1_00145	918	762.889	1624	13.5419
PaeAG1_00146	1299	1143.89	2331	12.9633
PaeAG1_00147	885	729.889	180	1.56881
PaeAG1_00148	1572	1416.89	330	1.48161
PaeAG1_00149	1098	942.889	210	1.41682
PaeAG1_00150	927	771.889	461	3.79929
PaeAG1_00151	564	408.889	35984	559.835
PaeAG1_00152	1566	1410.89	8580	38.6857
PaeAG1_00153	1074	918.889	29296	202.816
PaeAG1_00154	1350	1194.89	1358	7.22983
PaeAG1_00155	1053	897.889	993	7.0353
PaeAG1_00156	627	471.889	354	4.77221
PaeAG1_00157	516	360.889	739	13.0265
PaeAG1_00158	1098	942.889	349	2.35462
PaeAG1_00159	963	807.889	468	3.68511
PaeAG1_00160	951	795.889	2169	17.3366
PaeAG1_00161	588	432.889	309	4.54086
PaeAG1_00162	996	840.889	320	2.42085
PaeAG1_00163	2388	2232.89	445	1.26779
PaeAG1_00164	918	762.889	975	8.13016
PaeAG1_00165	720	564.889	549	6.18251
PaeAG1_00166	606	450.889	768	10.8355
PaeAG1_00167	840	684.889	395	3.66887
PaeAG1_00168	1104	948.889	1085	7.27395
PaeAG1_00169	1071	915.889	1140	7.91805
PaeAG1_00170	3048	2892.89	4407	9.69097
PaeAG1_00171	939	783.889	935	7.58775
PaeAG1_00172	186	45.7174	320	44.5271
PaeAG1_00173	1335	1179.89	720	3.88193
PaeAG1_00174	798	642.889	811	8.02492
PaeAG1_00175	1617	1461.89	903	3.92943
PaeAG1_00176	837	681.889	1029	9.5997
PaeAG1_00177	1407	1251.89	226	1.14841
PaeAG1_00178	666	510.889	1227	15.2783
PaeAG1_00179	591	435.889	471	6.87386
PaeAG1_00180	828	672.889	1112	10.5128
PaeAG1_00181	381	225.901	611	17.206
PaeAG1_00182	543	387.889	956	15.6786
PaeAG1_00183	1992	1836.89	2128	7.36961
PaeAG1_00184	1050	894.889	654	4.64905
PaeAG1_00185	603	447.889	824	11.7034
PaeAG1_00186	843	687.889	3646	33.7174
PaeAG1_00187	2040	1884.89	27768	93.7162
PaeAG1_00188	486	330.889	4284	82.3613
PaeAG1_00189	1920	1764.89	14088	50.7795
PaeAG1_00190	366	210.933	16375	493.847
PaeAG1_00191	1173	1017.89	7586	47.4098
PaeAG1_00192	933	777.889	1470	12.0214
PaeAG1_00193	753	597.889	290	3.08556
PaeAG1_00194	1611	1455.89	587	2.56487
PaeAG1_00195	840	684.889	165	1.53257
PaeAG1_00196	1617	1461.89	210	0.913821
PaeAG1_00197	1062	906.889	360	2.52525
PaeAG1_00198	816	660.889	204	1.96362
PaeAG1_00199	882	726.889	75	0.656371
PaeAG1_00200	1359	1203.89	189	0.998692
PaeAG1_00201	726	570.889	173	1.92775
PaeAG1_00202	918	762.889	324	2.70172
PaeAG1_00203	2373	2217.89	270	0.774426
PaeAG1_00204	903	747.889	135	1.14829
PaeAG1_00205	900	744.889	402	3.43313
PaeAG1_00206	1119	963.889	2039	13.4569
PaeAG1_00207	309	154.153	274	11.3072
PaeAG1_00208	1437	1281.89	1420	7.04683
PaeAG1_00209	813	657.889	165	1.59547
PaeAG1_00210	720	564.889	422	4.75232
PaeAG1_00211	402	246.889	830	21.3861
PaeAG1_00212	213	65.4276	2494	242.489
PaeAG1_00213	582	426.889	867	12.9199
PaeAG1_00214	1665	1509.89	7322	30.849
PaeAG1_00215	882	726.889	1422	12.4448
PaeAG1_00216	300	145.325	478	20.924
PaeAG1_00217	864	708.889	2476	22.2192
PaeAG1_00218	807	651.889	1480	14.4426
PaeAG1_00219	693	537.889	678	8.0185
PaeAG1_00220	933	777.889	1445	11.817
PaeAG1_00221	405	249.889	808	20.5693
PaeAG1_00222	765	609.889	493	5.14224
PaeAG1_00223	930	774.889	588	4.82718
PaeAG1_00224	921	765.889	431	3.57987
PaeAG1_00225	1491	1335.89	189	0.90001
PaeAG1_00226	1434	1278.89	304	1.51216
PaeAG1_00227	1383	1227.89	200	1.03616
PaeAG1_00228	1059	903.889	154	1.08383
PaeAG1_00229	882	726.889	265	2.31918
PaeAG1_00230	783	627.889	341	3.45484
PaeAG1_00231	540	384.889	728	12.0324
PaeAG1_00232	852	696.889	425	3.87955
PaeAG1_00233	783	627.889	317	3.21168
PaeAG1_00234	1206	1050.89	578	3.49886
PaeAG1_00235	1299	1143.89	423	2.35241
PaeAG1_00236	1380	1224.89	963	5.00133
PaeAG1_00237	792	636.889	395	3.94538
PaeAG1_00238	402	246.889	293	7.54956
PaeAG1_00239	942	786.889	852	6.88783
PaeAG1_00240	834	678.889	359	3.36397
PaeAG1_00241	1347	1191.89	135	0.720533
PaeAG1_00242	780	624.889	285	2.90134
PaeAG1_00243	1044	888.889	71	0.508121
PaeAG1_00244	816	660.889	315	3.03206
PaeAG1_00245	879	723.889	381	3.34818
PaeAG1_00246	1251	1095.89	346	2.00847
PaeAG1_00247	1323	1167.89	154	0.838832
PaeAG1_00248	1905	1749.89	267	0.970637
PaeAG1_00249	669	513.889	576	7.13032
PaeAG1_00250	855	699.889	125	1.13615
PaeAG1_00251	447	291.889	146	3.18193
PaeAG1_00252	1506	1350.89	1057	4.9775
PaeAG1_00253	1185	1029.89	232	1.43302
PaeAG1_00254	867	711.889	332	2.96676
PaeAG1_00255	447	291.889	503	10.9624
PaeAG1_00256	435	279.889	1958	44.5023
PaeAG1_00257	642	486.889	144	1.88143
PaeAG1_00258	255	101.807	63	3.93658
PaeAG1_00259	465	309.889	438	8.99133
PaeAG1_00260	1491	1335.89	793	3.77623
PaeAG1_00261	702	546.889	860	10.0036
PaeAG1_00262	933	777.889	3238	26.4798
PaeAG1_00263	792	636.889	1858	18.5583
PaeAG1_00264	186	45.7174	1400	194.806
PaeAG1_00265	1443	1287.89	10365	51.1973
PaeAG1_00266	2151	1995.89	4016	12.8001
PaeAG1_00267	498	342.889	430	7.97757
PaeAG1_00268	3060	2904.89	1689.23	3.69926
PaeAG1_00269	519	363.889	693.095	12.1166
PaeAG1_00270	1509	1353.89	245.835	1.15509
PaeAG1_00271	804	648.889	676.5	6.63213
PaeAG1_00272	417	261.889	859	20.8656
PaeAG1_00273	1737	1581.89	313	1.25871
PaeAG1_00274	948	792.889	234	1.87741
PaeAG1_00275	1608	1452.89	539	2.36
PaeAG1_00276	927	771.889	231	1.90376
PaeAG1_00277	849	693.889	56	0.513398
PaeAG1_00278	603	447.889	19	0.26986
PaeAG1_00279	1140	984.889	98	0.632987
PaeAG1_00280	174	37.9661	754	126.337
PaeAG1_00281	264	110.343	635	36.6089
PaeAG1_00282	606	450.889	1638	23.11
PaeAG1_00283	270	116.018	501	27.4707
PaeAG1_00284	402	246.889	200	5.15328
PaeAG1_00285	2448	2292.89	2761	7.66019
PaeAG1_00286	3126	2970.89	4151	8.88838
PaeAG1_00287	213	65.4276	1937	188.332
PaeAG1_00288	234	82.9434	102	7.82302
PaeAG1_00289	1161	1005.89	1332	8.42384
PaeAG1_00290	285	130.552	362	17.6393
PaeAG1_00291	2391	2235.89	2769	7.87823
PaeAG1_00292	903	747.889	1619	13.771
PaeAG1_00293	1470	1314.89	1233	5.96527
PaeAG1_00294	3018	2862.89	6757	15.0143
PaeAG1_00295	1092	936.889	637	4.32521
PaeAG1_00296	990	834.889	725	5.52415
PaeAG1_00297	294	139.424	330	15.0568
PaeAG1_00298	1020	864.889	1755	12.9084
PaeAG1_00299	1866	1710.89	1048	3.89669
PaeAG1_00300	2628	2472.89	2364	6.08134
PaeAG1_00301	1860	1704.89	2966.83	11.0701
PaeAG1_00302	501	345.889	1163	21.3894
PaeAG1_00303	306	151.199	5330	224.251
PaeAG1_00304	984	828.889	2839	21.7884
PaeAG1_00305	1125	969.889	2376	15.5841
PaeAG1_00306	399	243.889	766	19.9799
PaeAG1_00307	915	759.889	2180	18.25
PaeAG1_00308	780	624.889	2900	29.5224
PaeAG1_00309	99	9.74366	188	122.742
PaeAG1_00310	120	14.0582	286	129.417
PaeAG1_00311	1110	954.889	3980	26.5147
PaeAG1_00312	399	243.889	2126	55.4532
PaeAG1_00313	282	127.636	1284	63.9952
PaeAG1_00314	633	477.889	2454	32.6666
PaeAG1_00315	540	384.889	2186	36.1302
PaeAG1_00316	303	148.274	4411	189.247
PaeAG1_00317	198	54.1275	368	43.25
PaeAG1_00318	897	741.889	6059	51.9539
PaeAG1_00319	990	834.889	7286	55.5158
PaeAG1_00320	77	9.91525	794	509.416
PaeAG1_00321	1452	1296.89	36108	177.116
PaeAG1_00322	1281	1125.89	39962	225.792
PaeAG1_00323	1200	1044.89	718	4.3713
PaeAG1_00324	1422	1266.89	701	3.51994
PaeAG1_00325	438	282.889	724	16.2809
PaeAG1_00326	408	252.889	678	17.0551
PaeAG1_00327	285	130.552	282	13.7411
PaeAG1_00328	933	777.889	679	5.55275
PaeAG1_00329	1215	1059.89	84	0.504168
PaeAG1_00330	771	615.889	278	2.87143
PaeAG1_00331	687	531.889	1239	14.8186
PaeAG1_00332	516	360.889	457	8.05561
PaeAG1_00333	759	603.889	880	9.27004
PaeAG1_00334	585	429.889	82	1.21343
PaeAG1_00335	312	157.138	4337	175.576
PaeAG1_00336	753	597.889	1356	14.4276
PaeAG1_00337	1026	870.889	1455	10.6281
PaeAG1_00338	273	118.87	553	29.5943
PaeAG1_00339	261	107.491	460	27.2235
PaeAG1_00340	1332	1176.89	493	2.66482
PaeAG1_00341	291	136.466	77	3.58942
PaeAG1_00342	1557	1401.89	851	3.86164
PaeAG1_00343	384	228.901	117	3.25158
PaeAG1_00344	567	411.889	322	4.97315
PaeAG1_00345	387	231.901	351	9.62854
PaeAG1_00346	228	77.8028	120	9.81165
PaeAG1_00347	201	56.2801	228	25.7713
PaeAG1_00348	192	49.7795	285	36.4209
PaeAG1_00349	1380	1224.89	1061	5.51029
PaeAG1_00350	186	45.7174	240	33.3953
PaeAG1_00351	699	543.889	395	4.62001
PaeAG1_00352	990	834.889	609	4.64028
PaeAG1_00353	870	714.889	397	3.53271
PaeAG1_00354	819	663.889	291	2.78839
PaeAG1_00355	999	843.889	1531	11.5411
PaeAG1_00356	183	43.7216	977	142.152
PaeAG1_00357	2283	2127.89	2456	7.34236
PaeAG1_00358	1179	1023.89	19771	122.838
PaeAG1_00359	1386	1230.89	446	2.30501
PaeAG1_00360	957	801.889	199	1.57868
PaeAG1_00361	963	807.889	1099	8.6537
PaeAG1_00362	972	816.889	2083	16.2212
PaeAG1_00363	1383	1227.89	21611	111.962
PaeAG1_00364	1107	951.889	3295	22.0204
PaeAG1_00365	879	723.889	442	3.88424
PaeAG1_00366	666	510.889	768	9.56292
PaeAG1_00367	1062	906.889	2105	14.7657
PaeAG1_00368	1377	1221.89	19094	99.4081
PaeAG1_00369	753	597.889	13301	141.521
PaeAG1_00370	1359	1203.89	26077	137.793
PaeAG1_00371	1371	1215.89	47110	246.476
PaeAG1_00372	1104	948.889	24016	161.006
PaeAG1_00373	1098	942.889	6046	40.7909
PaeAG1_00374	1155	999.889	4032	25.6522
PaeAG1_00375	912	756.889	2077	17.4566
PaeAG1_00376	870	714.889	2146	19.0962
PaeAG1_00377	2388	2232.89	2077	5.91733
PaeAG1_00378	1053	897.889	2006	14.2123
PaeAG1_00379	504	348.889	12859	234.464
PaeAG1_00380	612	456.889	2760	38.4286
PaeAG1_00381	942	786.889	1080	8.73105
PaeAG1_00382	753	597.889	1871	19.9072
PaeAG1_00383	630	474.889	2147	28.7605
PaeAG1_00384	555	399.889	302	4.80423
PaeAG1_00385	90	8.87713	84	60.1953
PaeAG1_00386	495	339.889	1668	31.2187
PaeAG1_00387	693	537.889	1474	17.4325
PaeAG1_00388	771	615.889	2755	28.4561
PaeAG1_00389	438	282.889	2847	64.0217
PaeAG1_00390	1230	1074.89	14401	85.2285
PaeAG1_00391	1395	1239.89	9224	47.3252
PaeAG1_00392	666	510.889	4919	61.25
PaeAG1_00393	933	777.889	2321	18.9808
PaeAG1_00394	351	195.964	1460	47.395
PaeAG1_00395	1035	879.889	385	2.78348
PaeAG1_00396	1395	1239.89	567	2.90908
PaeAG1_00397	1044	888.889	333	2.38316
PaeAG1_00398	789	633.889	240	2.40854
PaeAG1_00399	930	774.889	549	4.50701
PaeAG1_00400	1050	894.889	181	1.28666
PaeAG1_00401	930	774.889	1001	8.21771
PaeAG1_00402	1977	1821.89	2112	7.37442
PaeAG1_00403	726	570.889	1649	18.3749
PaeAG1_00404	333	178.038	20350	727.122
PaeAG1_00405	672	516.889	5019	61.7697
PaeAG1_00406	1515	1359.89	4235	19.811
PaeAG1_00407	468	312.889	3445	70.0414
PaeAG1_00408	1272	1116.89	2539	14.4613
PaeAG1_00409	468	312.889	571	11.6092
PaeAG1_00410	1242	1086.89	1360	7.95994
PaeAG1_00411	654	498.889	2082	26.5481
PaeAG1_00412	480	324.889	10876	212.956
PaeAG1_00413	2280	2124.89	26111	78.1706
PaeAG1_00414	1038	882.889	2358	16.99
PaeAG1_00415	756	600.889	869	9.19987
PaeAG1_00416	804	648.889	588	5.76452
PaeAG1_00417	801	645.889	2015	19.846
PaeAG1_00418	795	639.889	5393	53.6144
PaeAG1_00419	798	642.889	2445	24.1935
PaeAG1_00420	1380	1224.89	1443	7.49421
PaeAG1_00421	1386	1230.89	1691	8.73938
PaeAG1_00422	363	207.933	460	14.0731
PaeAG1_00423	1152	996.889	571	3.64372
PaeAG1_00424	1095	939.889	345	2.33506
PaeAG1_00425	1041	885.889	318	2.28351
PaeAG1_00426	507	351.889	708	12.7992
PaeAG1_00427	474	318.889	1162	23.1805
PaeAG1_00428	1386	1230.89	1425	7.36465
PaeAG1_00429	1839	1683.89	12364	46.7091
PaeAG1_00430	1197	1041.89	3198	19.526
PaeAG1_00431	540	384.889	6955	114.952
PaeAG1_00432	879	723.889	2042	17.9448
PaeAG1_00433	813	657.889	3775	36.5023
PaeAG1_00434	579	423.889	1155	17.3335
PaeAG1_00435	345	189.973	7932	265.611
PaeAG1_00436	987	831.889	2627	20.0886
PaeAG1_00437	1734	1578.89	3362	13.5457
PaeAG1_00438	252	99.081	5148	330.525
PaeAG1_00439	480	324.889	1995	39.0628
PaeAG1_00440	1596	1440.89	789	3.48339
PaeAG1_00441	549	393.889	491	7.92982
PaeAG1_00442	1431	1275.89	2618	13.0531
PaeAG1_00443	648	492.889	2191	28.278
PaeAG1_00444	411	255.889	1028	25.5563
PaeAG1_00445	999	843.889	1184	8.92529
PaeAG1_00446	567	411.889	546	8.43273
PaeAG1_00447	597	441.889	985	14.1801
PaeAG1_00448	1488	1332.89	3406	16.2557
PaeAG1_00449	1371	1215.89	3017	15.7847
PaeAG1_00450	1350	1194.89	8141	43.3417
PaeAG1_00451	672	516.889	5543	68.2187
PaeAG1_00452	1008	852.889	6284	46.8705
PaeAG1_00453	855	699.889	26167	237.838
PaeAG1_00454	606	450.889	1065	15.0257
PaeAG1_00455	732	576.889	831	9.16357
PaeAG1_00456	378	222.901	951	27.1409
PaeAG1_00457	201	56.2801	1192	134.734
PaeAG1_00458	798	642.889	4448	44.0134
PaeAG1_00459	735	579.889	3744	41.0721
PaeAG1_00460	1347	1191.89	1478	7.8885
PaeAG1_00461	258	104.661	455	27.6555
PaeAG1_00462	324	169.064	492	18.5127
PaeAG1_00463	1155	999.889	637	4.05269
PaeAG1_00464	594	438.889	6566	95.1704
PaeAG1_00465	420	264.889	5533	132.878
PaeAG1_00466	621	465.889	2626	35.8565
PaeAG1_00467	1140	984.889	3282	21.1986
PaeAG1_00468	1968	1812.89	4624	16.2257
PaeAG1_00469	171	36.1771	467	82.1182
PaeAG1_00470	594	438.889	2851	41.3236
PaeAG1_00471	822	666.889	3356	32.0129
PaeAG1_00472	693	537.889	2272	26.8702
PaeAG1_00473	1035	879.889	8376	60.5571
PaeAG1_00474	1149	993.889	11841	75.7891
PaeAG1_00475	900	744.889	2095	17.8916
PaeAG1_00476	405	249.889	1802	45.8737
PaeAG1_00477	1374	1218.89	1944	10.1458
PaeAG1_00478	1185	1029.89	2664	16.4551
PaeAG1_00479	1272	1116.89	6888	39.2319
PaeAG1_00480	1005	849.889	7121	53.3009
PaeAG1_00481	513	357.889	2649	47.0857
PaeAG1_00482	435	279.889	1317	29.9334
PaeAG1_00483	570	414.889	3361	51.5338
PaeAG1_00484	894	738.889	1980	17.0468
PaeAG1_00485	954	798.889	12797	101.901
PaeAG1_00486	408	252.889	22596	568.404
PaeAG1_00487	366	210.933	5786	174.498
PaeAG1_00488	537	381.889	3329	55.454
PaeAG1_00489	2049	1893.89	21139	71.0045
PaeAG1_00490	876	720.889	2812	24.8143
PaeAG1_00491	7419	7263.89	45181	39.5679
PaeAG1_00492	1032	876.889	4512	32.7326
PaeAG1_00493	507	351.889	2285	41.3082
PaeAG1_00494	795	639.889	1341	13.3315
PaeAG1_00495	612	456.889	277	3.85678
PaeAG1_00496	1374	1218.89	1126	5.87666
PaeAG1_00497	723	567.889	998	11.1795
PaeAG1_00498	1404	1248.89	3394	17.288
PaeAG1_00499	1491	1335.89	4413	21.0145
PaeAG1_00500	570	414.889	2430	37.2589
PaeAG1_00501	576	420.889	12324	186.269
PaeAG1_00502	444	288.889	1862	41.0019
PaeAG1_00503	1152	996.889	12037	76.8117
PaeAG1_00504	3141	2985.89	28156	59.9865
PaeAG1_00505	1458	1302.89	19841	96.8751
PaeAG1_00506	1920	1764.89	20451.5	73.7164
PaeAG1_00507	1071	915.889	12076	83.8757
PaeAG1_00508	873	717.889	3729	33.0439
PaeAG1_00509	540	384.889	3266	53.9805
PaeAG1_00510	1410	1254.89	19174	97.1994
PaeAG1_00511	417	261.889	99	2.40477
PaeAG1_00512	2193	2037.89	470	1.46715
PaeAG1_00513	1479	1323.89	324	1.55686
PaeAG1_00514	621	465.889	4885	66.7019
PaeAG1_00515	1272	1116.89	1522	8.66883
PaeAG1_00516	1251	1095.89	740	4.29557
PaeAG1_00517	1275	1119.89	181	1.02816
PaeAG1_00518	1368	1212.89	285	1.49479
PaeAG1_00519	1440	1284.89	698	3.45578
PaeAG1_00520	1491	1335.89	286	1.36192
PaeAG1_00521	1284	1128.89	648	3.65157
PaeAG1_00522	1224	1068.89	1263	7.51669
PaeAG1_00523	1182	1026.89	3464	21.459
PaeAG1_00524	909	753.889	1056	8.91071
PaeAG1_00525	405	249.889	9125	232.296
PaeAG1_00526	1623	1467.89	804	3.48433
PaeAG1_00527	1332	1176.89	5247	28.3617
PaeAG1_00528	792	636.889	945	9.43896
PaeAG1_00529	732	576.889	1369	15.0962
PaeAG1_00530	2202	2046.89	2595	8.0649
PaeAG1_00531	1377	1221.89	2195	11.4277
PaeAG1_00532	210	63.0701	170192	17166.1
PaeAG1_00533	522	366.889	1226	21.2575
PaeAG1_00534	375	219.901	443	12.8154
PaeAG1_00535	1434	1278.89	1926	9.58031
PaeAG1_00536	2799	2643.89	72674	174.861
PaeAG1_00537	579	423.889	12283	184.335
PaeAG1_00538	888	732.889	4231	36.7249
PaeAG1_00539	510	354.889	3336	59.7984
PaeAG1_00540	690	534.889	1106	13.1537
PaeAG1_00541	1425	1269.89	1323	6.62751
PaeAG1_00542	1359	1203.89	739	3.90494
PaeAG1_00543	303	148.274	96	4.11873
PaeAG1_00544	219	70.2178	33.1432	3.00264
PaeAG1_00545	621	465.889	1315.86	17.9673
PaeAG1_00546	951	795.889	3155	25.2175
PaeAG1_00547	858	702.889	3093	27.993
PaeAG1_00548	2394	2238.89	1075	3.05444
PaeAG1_00549	972	816.889	194	1.51076
PaeAG1_00550	498	342.889	89	1.65117
PaeAG1_00551	750	594.889	926	9.90218
PaeAG1_00552	402	246.889	53	1.36562
PaeAG1_00553	570	414.889	375	5.74983
PaeAG1_00554	1728	1572.89	1256	5.07981
PaeAG1_00555	927	771.889	536	4.41739
PaeAG1_00556	477	321.889	369	7.29249
PaeAG1_00557	951	795.889	396	3.16518
PaeAG1_00558	798	642.889	153	1.51395
PaeAG1_00559	552	396.889	306.15	4.90706
PaeAG1_00560	2178	2022.89	19236.8	60.4948
PaeAG1_00561	444	288.889	1415	31.1588
PaeAG1_00562	516	360.889	2015	35.5187
PaeAG1_00563	897	741.889	1235	10.5897
PaeAG1_00564	975	819.889	1569	12.1737
PaeAG1_00565	759	603.889	1446	15.2324
PaeAG1_00566	321	166.081	349	13.3678
PaeAG1_00567	726	570.889	283	3.15348
PaeAG1_00568	294	139.424	460	20.9882
PaeAG1_00569	918	762.889	443	3.69401
PaeAG1_00570	759	603.889	598	6.29941
PaeAG1_00571	249	96.3087	180	11.8895
PaeAG1_00572	1377	1221.89	435	2.26471
PaeAG1_00573	879	723.889	673	5.91424
PaeAG1_00574	978	822.889	318	2.45834
PaeAG1_00575	1083	927.889	642	4.40144
PaeAG1_00576	1008	852.889	1584	11.8146
PaeAG1_00577	669	513.889	398	4.92685
