target_id	length	eff_length	est_counts	tpm
b0494	627	386.936	617	35.6883
b0495	687	445.895	274	13.753
b0496	2415	2172.81	885	9.11592
b0497	4281	4038.81	408.289	2.26252
b0498	369	151.615	130	19.1902
b0502	372	153.919	103	14.977
b0503	1095	852.812	184	4.82885
b0504	927	684.812	11	0.359501
b0505	483	249.868	22	1.97057
b0506	816	574.004	2158	84.1426
b0507	1782	1539.81	78	1.13372
b0508	777	535.225	11	0.459976
b0509	879	636.945	28	0.983865
b0511	1455	1212.81	12	0.221446
b0512	1362	1119.81	65	1.29911
b0513	1302	1059.81	84	1.7739
b0514	1146	903.812	162	4.01159
b0515	786	544.171	329	13.5313
b0516	1236	993.812	221	4.977
b0517	1050	807.812	13	0.360174
b0518	1668	1425.81	7	0.109879
b4572	1260	1017.81	20	0.439786
b0520	816	574.004	12	0.467892
b0521	894	651.945	117	4.01656
b0522	1068	825.812	2440	66.1284
b0523	510	274.738	1187	96.6966
b0524	723	481.477	717	33.3291
b0525	495	260.716	6594	566.058
b0526	1386	1143.81	1448	28.333
b0527	522	285.825	67	5.24631
b0528	213	44.9087	148	73.7582
b0529	867	624.945	2370	84.8762
b0530	543	305.784	46	3.36684
b0531	693	451.895	7	0.346689
b0532	2604	2361.81	60	0.568572
b0533	984	741.812	2	0.0603414
b0534	516	280.314	2	0.159685
b0535	633	392.897	44	2.50642
b0536	77	13.5	20	33.157
b0537	1164	921.812	1247	30.2763
b0542	306	103.111	59	12.8064
b0540	300	98.9241	77.8	17.6018
b0541	867	624.945	135.6	4.85621
b0543	333	123.394	238	43.1682
b4733	150	21.1365	1	1.05888
b0544	1527	1284.81	50	0.870983
b0545	552	314.252	105	7.4781
b0546	798	556.117	270	10.8662
b4588	102	13.3298	2	3.35804
b0547	456	225.56	8	0.793793
b0548	171	27.6214	1	0.810278
b0549	291	92.7821	0	0
b0550	363	146.97	2	0.304566
b4509	141	19.6278	1	1.14027
b0551	384	163.801	20	2.7327
b0553	1098	855.812	1098	28.7146
b0552	981	738.812	796.838	24.1388
b0554	216	46.5903	38	18.2544
b0555	498	263.396	74	6.28786
b0556	462	230.899	40.6473	3.93994
b4510	183	32.0795	9.62746	6.71682
b0557	294	94.7176	129	30.4817
b0558	411	186.531	9.26316	1.11144
b0559	207	42.2215	18	9.54153
b4589	195	36.5868	19	11.6227
b0560	546	308.567	11.0614	0.80231
b0561	564	325.673	44.3566	3.04829
b0563	186	33.0884	12	8.1168
b0564	750	508.33	210	9.24599
b0565	954	711.812	14512	456.29
b0566	762	520.278	47	2.02182
b0567	891	648.945	81	2.79355
b0568	2973	2730.81	244	1.99976
b0569	2238	1995.81	406	4.55288
b0570	1443	1200.81	2597	48.4034
b0571	684	442.895	2687	135.783
b0572	1374	1131.81	15444	305.397
b0573	333	123.394	8148	1477.88
b0574	1224	981.812	10885	248.13
b0575	3144	2901.81	9846	75.9399
b0576	1377	1134.81	1814	35.7761
b0577	1248	1005.81	646	14.3746
b0578	654	413.41	1394	75.4677
b0579	369	151.615	216	31.8853
b0580	249	65.2273	190	65.1934
b0581	1119	876.812	1602	40.8917
b4415	153	22.0733	1	1.01394
b0582	1113	870.812	627	16.1147
b0583	621	381.051	209	12.2756
b0584	2241	1998.81	2009	22.4951
b0585	1203	960.812	367	8.54883
b4511	219	48.3068	38	17.6058
b0586	3882	3639.81	1738	10.6869
b0587	1134	891.812	30	0.752883
b0588	816	574.004	416	16.2203
b0589	993	750.812	248	7.39264
b0590	1005	762.812	609	17.8681
b0591	1251	1008.81	720	15.9736
b0592	957	714.812	876	27.4278
b0593	1176	933.812	1172	28.0897
b0594	1611	1368.81	1237	20.2258
b0595	858	615.945	603	21.9106
b0596	747	505.33	481	21.3034
b0597	414	189.051	355	42.0271
b0598	2106	1863.81	1591	19.105
b4512	198	37.8373	96	56.7847
b0599	1089	846.812	354	9.35611
b0600	1161	918.812	214	5.21274
b0601	630	389.897	55	3.15713
b0602	1221	978.812	52	1.189
b0603	903	660.945	92	3.11532
b0604	747	505.33	1257	55.6724
b0605	564	325.673	28502	1958.72
b0606	1566	1323.81	3020	51.0575
b0607	429	201.967	469	51.9723
b0608	1239	996.812	1151	25.8429
b4734	90	14.1892	73	115.145
b0610	411	186.531	1026	123.105
b0611	807	565.004	1400	55.4569
b0612	1464	1221.81	53	0.970847
b0613	879	636.945	13	0.456795
b0614	552	314.252	11	0.78342
b0615	1533	1290.81	17	0.294758
b0616	909	666.812	17	0.570591
b0617	297	96.8765	0	0
b0618	1059	816.812	29	0.794612
b0619	1659	1416.81	223	3.52267
b0620	681	439.984	91	4.62897
b0621	1386	1143.81	77	1.50666
b0622	561	322.738	307	21.2896
b0623	210	43.5084	114755	59030.7
b0624	384	163.801	383	52.3313
b0627	204	40.7548	950	521.705
b0628	966	723.812	2874	88.8669
b0629	954	711.812	144	4.52769
b0630	642	401.777	634	35.3169
b0631	264	74.6636	488	146.282
b0632	1212	969.812	3709	85.595
b0633	1089	846.812	2173	57.4317
b0634	1113	870.812	788	20.2526
b0635	1902	1659.81	2370	31.9572
b0636	468	236.318	371	35.1363
b0637	318	112.026	876	175.01
b0638	612	372.277	227	13.6471
b0639	642	401.777	595	33.1445
b0640	1032	789.812	1210	34.2879
b0641	582	343.067	1705	111.231
b0642	2583	2340.81	10328	98.7482
b0643	483	249.868	1879	168.304
b0644	978	735.812	380	11.5584
b0645	708	466.619	2	0.0959284
b0646	1428	1185.81	46	0.868203
b0647	555	317.125	1	0.0705748
b0648	708	466.619	7	0.335749
b0649	1452	1209.81	139	2.57144
b0650	1671	1428.81	61	0.955507
b0651	936	693.812	287	9.25805
b0652	726	484.428	643	29.7071
b0653	675	434.116	383	19.7457
b0654	741	499.38	541	24.2463
b0655	909	666.812	4040	135.599
b0656	981	738.812	796.838	24.1388
b0657	1539	1296.81	1588	27.4065
b0658	879	636.945	4828	169.646
b0659	468	236.318	1276	120.846
b0660	1041	798.812	2717	76.1245
b0661	1425	1182.81	2745	51.9405
b0662	1176	933.812	1327	31.8047
b0664	75	14.7273	76.5	116.257
b0665	75	14.7273	76.5	116.257
b0666	77	13.5	327.5	542.946
b0668	75	14.7273	471.5	716.537
b0670	75	14.7273	471.5	716.537
b0672	85	12.0333	699	1300.08
b0673	77	13.5	327.5	542.946
b0674	1665	1422.81	2493	39.2152
b0675	753	511.33	535	23.4171
b0676	1221	978.812	863	19.7329
b0677	1149	906.812	1142	28.1857
b0678	801	559.117	1509	60.4041
b0679	1947	1704.81	1093	14.349
b0680	1665	1422.81	5543	87.192
b0681	1407	1164.81	41	0.787784
b0682	327	118.962	84	15.8034
b0683	447	217.572	5572	573.177
b4637	87	14.0333	113	180.218
b0684	531	294.207	3421	260.243
b0685	294	94.7176	268	63.3262
b0686	765	523.278	576	24.636
b0687	546	308.567	1392	100.965
b0688	1641	1398.81	4868	77.888
b0689	495	260.716	127	10.9022
b0692	1320	1077.81	88	1.82734
b0693	2199	1956.81	56	0.640499
b4803	105	13.2	0	0
b0694	678	437.072	75	3.8405
b0695	2685	2442.81	347	3.17921
b0696	573	334.306	57	3.81602
b0697	2049	1806.81	46	0.569802
b0698	1674	1431.81	19	0.296993
b4513	90	14.1892	1	1.57733
b0699	207	42.2215	2758	1461.98
b0700	4194	3951.81	572.334	3.2414
b0702	327	118.962	3	0.564407
b0704	570	331.474	59	3.98366
b4514	255	68.7876	22.9215	7.45781
b0706	762	520.278	29.7314	1.27897
b0707	510	274.738	1519	123.742
b0708	1419	1176.81	2411	45.8532
b0709	1482	1239.81	483	8.71908
b0710	744	502.33	1835	81.7573
b0711	657	416.327	771	41.4476
b0712	933	690.812	1115	36.1239
b0713	735	493.38	667	30.2569
b0714	792	550.117	313	12.7341
b0715	1047	804.812	155	4.31039
b0716	1062	819.812	150	4.09502
b0717	729	487.38	29	1.33171
b0718	2448	2205.81	52	0.527611
b0719	567	328.607	2	0.136217
b0720	1284	1041.81	10896	234.076
b4768	33	7	231	738.573
b4735	108	13.3333	642	1077.65
b0721	390	168.623	2291	304.08
b0722	348	134.995	853	141.42
b0723	1767	1524.81	5469	80.2733
b0724	717	475.525	1734	81.6123
b0726	2802	2559.81	7830	68.4594
b0727	1218	975.812	3581	82.133
b0728	1167	924.812	3664	88.6709
b0729	870	627.945	3289	117.225
b0730	723	481.477	348	16.1765
b0731	1977	1734.81	13	0.167714
b0732	2634	2391.81	285	2.66684
b0733	1569	1326.81	5638	95.1032
b0734	1140	897.812	3269	81.4908
b4515	114	14.4266	120	186.164
b0735	294	94.7176	324	76.5586
b0736	405	181.477	770	94.9617
b0737	693	451.895	1109	54.9254
b0738	429	201.967	560	62.0565
b0739	1266	1023.81	2090	45.6883
b0740	1293	1050.81	9706	206.726
b0741	522	285.825	9047	708.408
b0742	792	550.117	5268	214.324
b0743	76	13.4615	489.167	813.283
b0744	76	13.4615	817.8	1359.66
b0745	76	13.4615	489.167	813.283
b0746	76	13.4615	817.8	1359.66
b0747	76	13.4615	489.167	813.283
b0748	76	13.4615	489.167	813.283
b0749	76	13.4615	489.167	813.283
b0750	1044	801.812	3136	87.5352
b0751	720	478.525	2113	98.8268
b0752	942	699.812	696	22.2591
b0753	381	161.335	3725	516.747
b0754	1053	810.812	16863	465.472
b0755	753	511.33	15098	660.842
b0756	1041	798.812	2227	62.3957
b0757	1149	906.812	651	16.0673
b0758	1047	804.812	486	13.5152
b0759	1017	774.812	645	18.6313
b0760	1473	1230.81	1418	25.7848
b0761	789	547.117	557	22.7853
b0762	150	21.1365	620	656.505
b0763	774	532.225	304	12.7837
b0764	690	448.895	223	11.1183
b0765	1059	816.812	304	8.32973
b0766	819	577.004	306	11.8692
b0767	996	753.812	3227	95.8109
b0768	954	711.812	122	3.83596
b0769	1053	810.812	5	0.138016
b0770	1434	1191.81	6	0.112674
b0771	2262	2019.81	207	2.29371
b0772	1284	1041.81	2496	53.621
b0773	477	244.376	1274	116.678
b0774	1290	1047.81	1440	30.758
b0775	1041	798.812	1972	55.2512
b0776	1155	912.812	1360	33.3455
b0777	756	514.33	546	23.7591
b0778	678	437.072	574	29.3926
b0779	2022	1779.81	3064	38.5296
b0780	909	666.812	637	21.3804
b0781	990	747.812	1992	59.6178
